arm,pop,train,test,pos,score,w,n,cells,spearman,topN,hit,bias,MAE,RMSE,pearson,dsp,dtn,dMAE,weeks
no_stack,all,2021,2020,QB,rank_pp,"{'QB': 0.3, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",340,11,0.5814102437916464,22.48378787878788,0.5681818181818182,,,,,"-0.008 [-0.018,+0.002]","+0.048 [-0.429,+0.544]",,11.0
no_stack,all,2021,2020,RB,rank_pp,"{'QB': 0.3, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",977,11,0.7238423086915275,14.259090909090911,0.606060606060606,,,,,"+0.047 [+0.030,+0.063]","+0.698 [+0.290,+1.109]",,11.0
no_stack,all,2021,2020,WR,rank_pp,"{'QB': 0.3, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",1426,11,0.6636936904429211,14.91010101010101,0.5833333333333333,,,,,"+0.033 [+0.020,+0.046]","+0.451 [+0.032,+0.855]",,11.0
no_stack,all,2021,2020,TE,rank_pp,"{'QB': 0.3, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",821,11,0.6630113302108204,11.357272727272727,0.4772727272727273,,,,,"+0.038 [+0.019,+0.059]","+0.408 [+0.115,+0.702]",,11.0
no_stack,all,2021,2020,skill,pts,1.0,3564,44,0.641032796382341,15.579469696969698,0.5505050505050506,-0.20705219022427174,4.592464532586778,6.462953466354448,0.6779592964612051,"+0.010 [+0.001,+0.021]","+0.228 [+0.011,+0.441]","-0.156 [-0.278,-0.035]",11.0
no_stack,all,2021,2020,QB,pts,1.0,340,11,0.5210994142314598,21.850909090909088,0.5303030303030304,-1.1436708362463273,6.99666570058653,8.646328175378999,0.5283078754777994,"-0.069 [-0.101,-0.034]","-0.585 [-1.392,+0.148]","+0.372 [+0.017,+0.757]",11.0
no_stack,all,2021,2020,RB,pts,1.0,977,11,0.7181342136318768,14.218939393939394,0.6060606060606061,0.2869395819915711,4.442898169869964,6.338416160310391,0.6411227666655679,"+0.041 [+0.019,+0.061]","+0.658 [+0.223,+1.082]","-0.180 [-0.399,+0.006]",11.0
no_stack,all,2021,2020,WR,pts,1.0,1426,11,0.6610533885745766,14.769545454545455,0.5732323232323234,-0.40461043291456866,4.87889360068838,6.787257620637718,0.617321995899078,"+0.030 [+0.012,+0.048]","+0.310 [-0.129,+0.722]","-0.309 [-0.447,-0.174]",11.0
no_stack,all,2021,2020,TE,pts,1.0,821,11,0.6638441690914516,11.478484848484847,0.49242424242424243,-0.06388723009152654,3.2773002063279817,4.74778762306821,0.6200114389129949,"+0.039 [+0.020,+0.059]","+0.530 [+0.220,+0.862]","-0.078 [-0.203,+0.056]",11.0
no_stack,all,2021,2020,skill,pts_pp,"{'QB': 1.0, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",3564,44,0.6428897938660841,15.64465909090909,0.5549242424242424,-0.15047801294472396,4.590451825068341,6.442530870749148,0.6802808719873074,"+0.012 [+0.004,+0.022]","+0.293 [+0.093,+0.490]","-0.158 [-0.260,-0.062]",11.0
no_stack,all,2021,2020,QB,pts_pp,"{'QB': 1.0, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",340,11,0.5210994142314598,21.850909090909088,0.5303030303030304,-1.1436708362463273,6.99666570058653,8.646328175378999,0.5283078754777994,"-0.069 [-0.101,-0.034]","-0.585 [-1.392,+0.148]","+0.372 [+0.017,+0.757]",11.0
no_stack,all,2021,2020,RB,pts_pp,"{'QB': 1.0, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",977,11,0.7214305130524785,14.238636363636363,0.606060606060606,0.2442326247888219,4.408297413773744,6.312946341634988,0.6431895482104556,"+0.044 [+0.027,+0.062]","+0.678 [+0.222,+1.127]","-0.215 [-0.378,-0.074]",11.0
no_stack,all,2021,2020,WR,pts_pp,"{'QB': 1.0, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",1426,11,0.6651850790889469,15.010606060606062,0.5909090909090909,-0.23395470710012686,4.8975693714529625,6.754917554490988,0.6204139457265404,"+0.034 [+0.022,+0.047]","+0.551 [+0.272,+0.832]","-0.290 [-0.390,-0.192]",11.0
no_stack,all,2021,2020,TE,pts_pp,"{'QB': 1.0, 'RB': 0.7, 'WR': 0.7, 'TE': 1.0}",821,11,0.6638441690914516,11.478484848484847,0.49242424242424243,-0.06388723009152654,3.2773002063279817,4.74778762306821,0.6200114389129949,"+0.039 [+0.020,+0.059]","+0.530 [+0.220,+0.862]","-0.078 [-0.203,+0.056]",11.0
no_stack,all,2021,2020,skill,z,0.5,3564,44,0.6528102608565566,15.698547979797977,0.5565025252525252,,,,,"+0.022 [+0.015,+0.029]","+0.347 [+0.208,+0.502]",,11.0
no_stack,all,2021,2020,QB,z,0.5,340,11,0.5719097469811515,22.547878787878787,0.5681818181818182,,,,,"-0.018 [-0.044,+0.005]","+0.112 [-0.544,+0.712]",,11.0
no_stack,all,2021,2020,RB,z,0.5,977,11,0.7187320313002883,13.91969696969697,0.5795454545454546,,,,,"+0.042 [+0.027,+0.057]","+0.359 [+0.015,+0.739]",,11.0
no_stack,all,2021,2020,WR,z,0.5,1426,11,0.6618221583718201,14.980707070707071,0.5934343434343435,,,,,"+0.031 [+0.021,+0.040]","+0.521 [+0.228,+0.810]",,11.0
no_stack,all,2021,2020,TE,z,0.5,821,11,0.6587771067729666,11.34590909090909,0.4848484848484848,,,,,"+0.034 [+0.022,+0.048]","+0.397 [+0.193,+0.596]",,11.0
no_stack,all,2021,2020,skill,z_pp,"{'QB': 0.3, 'RB': 0.7, 'WR': 0.5, 'TE': 0.7}",3564,44,0.6564933786520298,15.810422979797979,0.5621843434343434,,,,,"+0.026 [+0.020,+0.032]","+0.459 [+0.329,+0.611]",,11.0
no_stack,all,2021,2020,QB,z_pp,"{'QB': 0.3, 'RB': 0.7, 'WR': 0.5, 'TE': 0.7}",340,11,0.5802519316246912,22.607121212121214,0.5681818181818182,,,,,"-0.009 [-0.027,+0.006]","+0.171 [-0.357,+0.710]",,11.0
no_stack,all,2021,2020,RB,z_pp,"{'QB': 0.3, 'RB': 0.7, 'WR': 0.5, 'TE': 0.7}",977,11,0.7205017708763332,14.287500000000001,0.6098484848484849,,,,,"+0.043 [+0.025,+0.061]","+0.727 [+0.307,+1.137]",,11.0
no_stack,all,2021,2020,WR,z_pp,"{'QB': 0.3, 'RB': 0.7, 'WR': 0.5, 'TE': 0.7}",1426,11,0.6618221583718201,14.980707070707071,0.5934343434343435,,,,,"+0.031 [+0.021,+0.040]","+0.521 [+0.228,+0.810]",,11.0
no_stack,all,2021,2020,TE,z_pp,"{'QB': 0.3, 'RB': 0.7, 'WR': 0.5, 'TE': 0.7}",821,11,0.6633976537352744,11.366363636363637,0.47727272727272735,,,,,"+0.039 [+0.023,+0.056]","+0.417 [+0.156,+0.702]",,11.0
