site,season,week,slate_id,slate_type,contest_id,contest_type,field_size,player_id,player_name,roster_role,slate_format,actual_ownership_pct,estimated_ownership_pct_at_lock,source,logged_at
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0036862,Ben Skowronek,,classic,0.01,0.2156848431137467,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0036626,Dyami Brown,,classic,0.01,0.1202579497940533,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0040785,Dohnte Meyers,,classic,0.01,0.2117901362376441,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0034798,Durham Smythe,,classic,0.01,0.542097392211765,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0040552,Joshua Simon,,classic,0.01,0.0551959446098611,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0040049,Josh Kelly,,classic,0.01,0.1065948602305406,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0041397,Kaden Wetjen,,classic,0.01,0.1624383203529527,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0041529,Kevin Coleman Jr.,,classic,0.01,0.0981948990701078,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0039386,Bub Means,,classic,0.01,0.1255067439948734,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0040198,Ollie Gordon II,,classic,0.01,0.0297731344973122,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0036182,Nick Westbrook-Ikhine,,classic,0.01,0.2398600054547315,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0041312,Noah Whittington,,classic,0.01,0.0188396560657307,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0040187,Mitchell Evans,,classic,0.01,1.613053588987152,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0041081,Max Bredeson,,classic,0.01,0.0254657533701828,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0038181,Lucky Jackson,,classic,0.01,0.2045814144684417,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0034771,Mason Rudolph,,classic,0.01,0.0,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0041263,Lake McRee,,classic,0.01,0.0945535667207017,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0038409,Lew Nichols,,classic,0.01,0.0146755676336944,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0040363,Keleki Latu,,classic,0.01,0.153964701770681,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0041179,Chris Hilton Jr.,,classic,0.01,0.117924714221297,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0032398,Chris Moore,,classic,0.01,0.4387276945286095,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0038930,Carlos Washington Jr.,,classic,0.01,0.0109726899065844,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0040361,Stephen Gosnell,,classic,0.01,0.1334689494603142,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0038090,Skyy Moore,,classic,0.01,0.3179827486204508,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0038951,Sean Tucker,,classic,0.01,1.6606974455905632,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0040668,Shedeur Sanders,,classic,0.01,0.3519637023199546,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0039021,Roschon Johnson,,classic,0.01,0.0,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0041178,Robert Henry Jr.,,classic,0.01,0.0126975034631929,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0039875,Ray Davis,,classic,0.01,1.5192100774707342,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0041180,Quentin Moore,,classic,0.01,0.0555544583504964,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0038977,Tank Dell,,classic,0.01,0.1647708395081883,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0034613,Tanner Hudson,,classic,0.01,1.945442329743005,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0037091,Bo Melton,,classic,0.01,1.095317489485527,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0041550,Brenen Thompson,,classic,0.01,0.2336458594351008,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0034487,Trent Sherfield Sr.,,classic,0.01,0.1235437556509888,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0039921,Trey Benson,,classic,0.01,0.0,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_main_13Sep2026,regular_season,,single_entry_gpp,15854,00-0039746,Will Shipley,,classic,0.01,0.6880638085719654,"DK contest results export (dk_classic_wk1_main_final_results_13Sep2026.csv), 15854-entry single-entry GPP, 2026-09-14",2026-09-14T12:14:40+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036265,AJ Dillon,,classic,0.02,0.0293396037807653,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0023459,Aaron Rodgers,,classic,1.54,4.53794186215744,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039890,Adonai Mitchell,,classic,2.3600000000000003,1.99463008278028,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0037664,Alec Pierce,,classic,6.45,10.302657680966878,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0033906,Alvin Kamara,,classic,0.02,0.0,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0032104,Ameer Abdullah,,classic,0.02,1.2802392580190096,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036963,Amon-Ra St. Brown,,classic,21.8,26.85383975267352,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0038619,Andrei Iosivas,,classic,0.41,8.033912166957395,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0032392,Austin Hooper,,classic,0.06,0.2933502215157736,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0034855,Baker Mayfield,,classic,10.6,10.775493518748675,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0041099,Barion Brown,,classic,0.18,0.227424062663475,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,DST_CHI,Bears,,classic,4.63,6.464210760198546,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036862,Ben Skowronek,,classic,0.02,0.4244261910872858,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,DST_CIN,Bengals,,classic,1.41,10.00011509129433,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040719,Bhayshul Tuten,,classic,5.56,2.1422001303398788,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0038542,Bijan Robinson,,classic,16.79,2.973041680495931,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,DST_BUF,Bills,,classic,1.18,1.8879645143273704,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039794,Braelon Allen,,classic,0.15,0.0,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0038120,Breece Hall,,classic,11.03,1.3340971889018356,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0038935,Brenton Strange,,classic,5.7700000000000005,5.638651566127015,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0037746,Brian Robinson Jr.,,classic,0.24,0.1094032648793322,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039893,Brian Thomas Jr.,,classic,3.1,6.027160301289433,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036754,Brock Wright,,classic,0.04,0.0,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,DST_CLE,Browns,,classic,8.36,1.9050140176825408,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0041067,Bryce Lance,,classic,0.25,0.207668733190304,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039150,Bryce Young,,classic,4.29,3.6095166648397328,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039386,Bub Means,,classic,0.02,0.1453434817517023,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,DST_TB,Buccaneers,,classic,0.74,1.2667264377846914,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039361,Bucky Irving,,classic,21.57,16.100176095650085,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039163,C.J. Stroud,,classic,1.56,1.6834387035630431,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0038129,Cade Otton,,classic,7.11,10.40805524803604,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039918,Caleb Williams,,classic,6.6,7.087214643817931,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0034837,Calvin Ridley,,classic,0.87,0.0,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040676,Cam Ward,,classic,2.42,1.1395175100420278,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0041438,Carnell Tate,,classic,3.48,0.2452538378336584,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0039394,Casey Washington,,classic,0.02,0.0,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0038979,Cedric Tillman,,classic,0.02,0.614008347839587,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0038597,Chase Brown,,classic,16.44,34.42983820483423,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040705,Chimere Dike,,classic,0.21,1.53453784962287,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0033921,Chris Godwin Jr.,,classic,13.09,8.38620147545638,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0037239,Chris Olave,,classic,28.24,10.815028270026394,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0038611,Chris Rodriguez Jr.,,classic,1.43,0.4324892825758261,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036555,Chuba Hubbard,,classic,3.1,2.5206422213062045,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0041069,Colbie Young,,classic,0.04,0.3354494875601836,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036290,Cole Kmet,,classic,0.47,4.9079401828536895,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0040126,Colston Loveland,,classic,15.21,11.682271011906716,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,DST_IND,Colts,,classic,2.12,3.25496193535706,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0033662,Cooper Rush,,classic,1.5,0.0,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0036275,D'Andre Swift,,classic,19.29,13.152965816950037,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0034827,DJ Moore,,classic,6.57,6.057785744338777,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0035640,DK Metcalf,,classic,8.88,9.321746464064796,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0038933,Dalton Kincaid,,classic,2.63,4.509474075409831,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0034383,Dalton Schultz,,classic,4.23,2.975420100844643,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0038115,Daniel Bellinger,,classic,0.04,0.3563997515644142,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0035710,Daniel Jones,,classic,3.42,4.316060468535405,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
dk,2026,1,dk_classic_wk1_early_13Sep2026,regular_season,,single_entry_gpp,5527,00-0038558,Darnell Washington,,classic,0.36,1.490689711527827,"DK contest results export (dk_classic_wk1_early_final_results_13Sep2026.csv), 5527-entry single-entry GPP, 2026-09-14",2026-09-14T12:41:48+00:00
