lineup_id,roster_slot,player_id,player_name,position,team,salary,projection,opponent,site_player_id,stack_target
18,TE,00-0033288,George Kittle,TE,SF,4500,7.785465730776324,LA,43636687,
18,FLEX,00-0038976,Marvin Mims Jr.,WR,DEN,5800,0.0,BYE_OR_UNKNOWN,43636621,
19,QB,00-0035228,Kyler Murray,QB,ARI,8300,0.0,BYE_OR_UNKNOWN,43636557,
19,DST,DST_SF,49ers,DST,SF,3200,2.9889731389102074,LA,43636723,
19,RB1,00-0033553,James Conner,RB,ARI,6100,0.0,BYE_OR_UNKNOWN,43636579,
19,RB2,00-0040666,Omarion Hampton,RB,LAC,7600,0.0,BYE_OR_UNKNOWN,43636573,
19,WR1,00-0039849,Marvin Harrison Jr.,WR,ARI,5900,9.337053770487708,SEA,43636619,
19,WR2,00-0036259,Jauan Jennings,WR,SF,4100,8.35461674330102,LA,43636631,
19,WR3,00-0038559,Michael Wilson,WR,ARI,4000,4.565645104270358,SEA,43636633,
19,TE,00-0033288,George Kittle,TE,SF,4500,7.785465730776324,LA,43636687,
19,FLEX,00-0038976,Marvin Mims Jr.,WR,DEN,5800,0.0,BYE_OR_UNKNOWN,43636621,
20,QB,00-0035228,Kyler Murray,QB,ARI,8300,0.0,BYE_OR_UNKNOWN,43636557,
20,DST,DST_BAL,Ravens,DST,BAL,3400,4.372449178872614,IND,43636721,
20,RB1,00-0033553,James Conner,RB,ARI,6100,0.0,BYE_OR_UNKNOWN,43636579,
20,RB2,00-0040666,Omarion Hampton,RB,LAC,7600,0.0,BYE_OR_UNKNOWN,43636573,
20,WR1,00-0039064,Zay Flowers,WR,BAL,4600,11.295905665258257,MIN,43636629,
20,WR2,00-0036259,Jauan Jennings,WR,SF,4100,8.35461674330102,LA,43636631,
20,WR3,00-0033891,Zay Jones,WR,ARI,3500,4.804224406700274,SEA,43636641,
20,TE,00-0034753,Mark Andrews,TE,BAL,6100,10.557642048115028,MIN,43636685,
20,FLEX,00-0038976,Marvin Mims Jr.,WR,DEN,5800,0.0,BYE_OR_UNKNOWN,43636621,
