Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,Status
WR,DK Metcalf (43778111),DK Metcalf,43778111,WR/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,PIT,12.5,
WR,Ladd McConkey (43778113),Ladd McConkey,43778113,WR/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,LAC,11.4,
WR,Christian Watson (43778115),Christian Watson,43778115,WR/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,GB,13.5,
WR,Marvin Harrison Jr. (43778117),Marvin Harrison Jr.,43778117,WR/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,ARI,10.7,
WR,Alec Pierce (43778119),Alec Pierce,43778119,WR/FLEX,5500,IND@NE 08/13/2026 07:30PM ET,IND,12.6,OUT
WR,Tre Tucker (43778121),Tre Tucker,43778121,WR/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,LV,9.7,
WR,Carnell Tate (43778123),Carnell Tate,43778123,WR/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,TEN,0,
TE,Trey McBride (43778125),Trey McBride,43778125,TE/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,ARI,19.1,
TE,Hunter Henry (43778127),Hunter Henry,43778127,TE/FLEX,5500,IND@NE 08/13/2026 07:30PM ET,NE,9.9,
TE,Tyler Warren (43778129),Tyler Warren,43778129,TE/FLEX,5500,IND@NE 08/13/2026 07:30PM ET,IND,11.1,
TE,Dalton Schultz (43778131),Dalton Schultz,43778131,TE/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,HOU,9.9,
TE,Pat Freiermuth (43778133),Pat Freiermuth,43778133,TE/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,PIT,6.6,
TE,Mike Gesicki (43778135),Mike Gesicki,43778135,TE/FLEX,5500,DET@CIN 08/13/2026 07:00PM ET,CIN,5.4,
TE,Oronde Gadsden II (43778137),Oronde Gadsden II,43778137,TE/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,LAC,8.8,
TE,Sam LaPorta (43778139),Sam LaPorta,43778139,TE/FLEX,5500,DET@CIN 08/13/2026 07:00PM ET,DET,11.9,
TE,Tucker Kraft (43778141),Tucker Kraft,43778141,TE/FLEX,5500,GB@PIT 08/13/2026 07:00PM ET,GB,15.4,Q
TE,Gunnar Helm (43778143),Gunnar Helm,43778143,TE/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,TEN,5.7,
TE,Brock Bowers (43778145),Brock Bowers,43778145,TE/FLEX,5500,ARI@LV 08/13/2026 08:00PM ET,LV,15.2,
TE,George Kittle (43778147),George Kittle,43778147,TE/FLEX,5500,TEN@SF 08/13/2026 09:00PM ET,SF,13.8,OUT
DST,Texans (43778149),Texans,43778149,DST,5500,LAC@HOU 08/13/2026 08:00PM ET,HOU,10.6,
DST,Cardinals (43778150),Cardinals,43778150,DST,5500,ARI@LV 08/13/2026 08:00PM ET,ARI,4.3,
DST,Lions (43778151),Lions,43778151,DST,5500,DET@CIN 08/13/2026 07:00PM ET,DET,5.7,
DST,49ers (43778152),49ers,43778152,DST,5500,TEN@SF 08/13/2026 09:00PM ET,SF,4.1,
DST,Raiders (43778153),Raiders,43778153,DST,5500,ARI@LV 08/13/2026 08:00PM ET,LV,4.4,
DST,Colts (43778154),Colts,43778154,DST,5500,IND@NE 08/13/2026 07:30PM ET,IND,5.8,
DST,Packers (43778155),Packers,43778155,DST,5500,GB@PIT 08/13/2026 07:00PM ET,GB,4.6,
DST,Titans (43778156),Titans,43778156,DST,5500,TEN@SF 08/13/2026 09:00PM ET,TEN,4.8,
DST,Chargers (43778157),Chargers,43778157,DST,5500,LAC@HOU 08/13/2026 08:00PM ET,LAC,6.7,
DST,Patriots (43778158),Patriots,43778158,DST,5500,IND@NE 08/13/2026 07:30PM ET,NE,8.4,
DST,Steelers (43778159),Steelers,43778159,DST,5500,GB@PIT 08/13/2026 07:00PM ET,PIT,7.8,
DST,Bengals (43778160),Bengals,43778160,DST,5500,DET@CIN 08/13/2026 07:00PM ET,CIN,4.6,
QB,Tyrod Taylor (43778161),Tyrod Taylor,43778161,QB,5500,GB@PIT 08/13/2026 07:00PM ET,GB,10.9,
QB,Anthony Richardson Sr. (43778162),Anthony Richardson Sr.,43778162,QB,5500,IND@NE 08/13/2026 07:30PM ET,IND,1.1,
QB,Fernando Mendoza (43778163),Fernando Mendoza,43778163,QB,5500,ARI@LV 08/13/2026 08:00PM ET,LV,0,
QB,Gardner Minshew II (43778164),Gardner Minshew II,43778164,QB,5500,ARI@LV 08/13/2026 08:00PM ET,ARI,0.2,
QB,Davis Mills (43778165),Davis Mills,43778165,QB,5500,LAC@HOU 08/13/2026 08:00PM ET,HOU,11.6,
QB,Joe Flacco (43778166),Joe Flacco,43778166,QB,5500,DET@CIN 08/13/2026 07:00PM ET,CIN,12.7,
QB,Teddy Bridgewater (43778167),Teddy Bridgewater,43778167,QB,5500,DET@CIN 08/13/2026 07:00PM ET,DET,0.7,OUT
QB,Mitchell Trubisky (43778168),Mitchell Trubisky,43778168,QB,5500,TEN@SF 08/13/2026 09:00PM ET,TEN,7.8,
QB,Tommy DeVito (43778169),Tommy DeVito,43778169,QB,5500,IND@NE 08/13/2026 07:30PM ET,NE,0,
QB,Mason Rudolph (43778170),Mason Rudolph,43778170,QB,5500,GB@PIT 08/13/2026 07:00PM ET,PIT,3,
QB,Trey Lance (43778171),Trey Lance,43778171,QB,5500,LAC@HOU 08/13/2026 08:00PM ET,LAC,3.9,
QB,Mac Jones (43778172),Mac Jones,43778172,QB,5500,TEN@SF 08/13/2026 09:00PM ET,SF,12.3,
RB,Woody Marks (43778173),Woody Marks,43778173,RB/FLEX,5500,LAC@HOU 08/13/2026 08:00PM ET,HOU,9.8,
RB,Isiah Pacheco (43778175),Isiah Pacheco,43778175,RB/FLEX,5500,DET@CIN 08/13/2026 07:00PM ET,DET,6.7,
