player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available,_row_key,exp15,exp30,exp50,actual_ownership_pct,own,slate,injury_raw_status,injury_status
00-0033881,Evan Engram,TE,DEN,3400,44104977,4.5897,4.5897,0.8276595207905011,0.956928838951311,3.635088050805644,KC,20.44,42.72,16.0,1.0,5.0805,statline_mc+recal_10_4b,0.0034827909311193,8.253624917775904,0.0,0.0,0.0,0.0,0.0,0.0,2.58775,1.7175,13.80838050805644,0.0845,FLEX,showdown,53.02272727272728,6.314938084858831,True,00-0033881::FLEX,1.6666666666666667,5.0,3.3333333333333335,18.92,18.92,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0035406,Lil'Jordan Humphrey,WR,DEN,1000,44104987,3.3574,3.3574,0.8883781436614301,0.956928838951311,2.854158510131913,KC,20.44,42.72,7.0,0.8,5.2704,statline_mc+recal_10_4b,0.0,7.497488307047981,0.0,0.0,0.0,0.0,0.0,0.0,1.9875,1.13675,12.11158510131913,0.08125,FLEX,showdown,57.11363636363637,8.29493613192297,True,00-0035406::FLEX,3.3333333333333335,1.6666666666666667,0.0,1.07,1.07,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0040890,Cyrus Allen,WR,KC,4000,44104975,3.0191,3.0191,0.8782481863434318,1.0430711610486891,2.765699458887217,DEN,22.28,42.72,0.0,0.0,5.3008,statline_mc+recal_10_4b,0.0,7.026488786912741,0.0,0.0,0.0,0.0745,0.3256972059853147,0.0025,1.664,1.03025,12.161297382886852,0.07375,FLEX,showdown,60.65909090909091,10.506654941942282,True,00-0040890::FLEX,0.0,0.0,1.6666666666666667,2.86,2.86,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0036637,Noah Gray,TE,KC,2000,44104982,2.3322,2.3322,1.0267224734124816,1.0430711610486891,2.4976137297314898,DEN,22.28,42.72,14.0,0.8,4.6855,statline_mc+recal_10_4b,0.0,6.515113452781148,0.0,0.0,0.0,0.0,0.0,0.0,1.6525,1.00625,10.608637297314898,0.07025,FLEX,showdown,63.65909090909091,12.832857325125484,True,00-0036637::FLEX,0.0,0.0,0.0,4.62,4.62,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0036422,Adam Trautman,TE,DEN,2400,44105039,3.1158,3.1158,0.8276595207905011,0.956928838951311,2.467766655882289,KC,20.44,42.72,13.0,0.6,6.36975,statline_mc+recal_10_4b,0.0,6.3938215192591406,0.0,0.0,0.0,0.0,0.0,0.0,1.0365,0.76425,6.4442777058819285,0.04,CPT,showdown,53.02272727272728,1.2938400671722996,True,00-0036422::CPT,0.0,0.0,0.0,0.02,0.02,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0037085,Tyler Badie,RB,DEN,600,44105045,2.9229000000000003,2.9229000000000003,0.8742349774343455,0.956928838951311,2.4452044359214566,KC,20.44,42.72,16.0,1.0,6.7887,statline_mc+recal_10_4b,0.0,5.748197306929054,0.0,0.0,0.0,0.60275,2.0047747255124184,0.01525,1.04525,0.739,4.736588180630623,0.021,CPT,showdown,52.11363636363637,1.2177544307132742,True,00-0037085::CPT,0.0,0.0,0.0,,0.0,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0040906,Garrett Nussmeier,QB,KC,9000,44105025,2.40765,2.40765,0.8708234105506244,1.0430711610486891,2.186992337587008,DEN,22.28,42.72,0.0,0.0,9.72765,statline_mc+recal_10_4b,0.0,6.945221772620911,1.6105,10.4300694234234,0.06375,1.489,5.57792114787736,0.0595,0.0,0.0,0.0,0.0,CPT,showdown,44.38636363636363,0.7274987610142136,True,00-0040906::CPT,0.0,0.0,0.0,,0.0,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0036879,Sam Ehlinger,QB,DEN,9000,44105024,2.33445,2.33445,0.9247311827956992,0.956928838951311,2.0657897568096737,KC,20.44,42.72,0.0,0.0,9.55575,statline_mc+recal_10_4b,0.0281965924855855,6.78880014445923,2.208,14.067972606770352,0.086,1.0165,3.8072426693563495,0.0345,0.0,0.0,0.0,0.0,CPT,showdown,33.20454545454545,0.3452116649563082,True,00-0036879::CPT,0.0,0.0,0.0,,0.0,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0041292,Kolbe Katsis,WR,DEN,300,44105054,2.3121,2.3121,0.8883781436614301,0.956928838951311,1.965496074428796,KC,20.44,42.72,0.0,0.0,6.5961,statline_mc+recal_10_4b,0.0,5.150304197103238,0.0,0.0,0.0,0.03225,0.1825605232036451,0.00075,0.80975,0.513,5.593246639654994,0.03525,CPT,showdown,50.02272727272727,1.059306652558443,True,00-0041292::CPT,0.0,0.0,0.0,,0.0,dk_showdown_wk1_Den_KC_14Sep2026,,
00-0041293,Dane Key,WR,DEN,300,44105056,2.26425,2.26425,0.8883781436614301,0.956928838951311,1.924838611166724,KC,20.44,42.72,0.0,0.0,6.54555,statline_mc+recal_10_4b,0.0,5.046068022128684,0.0,0.0,0.0,0.035,0.1185497756008947,0.00075,0.80725,0.49575,5.466207632177264,0.03675,CPT,showdown,49.11363636363637,0.997013002121928,True,00-0041293::CPT,0.0,0.0,0.0,,0.0,dk_showdown_wk1_Den_KC_14Sep2026,,
