Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
3647,5261594681,dorksquad,0,107.6,DST 49ers  FLEX George Kittle QB Jacoby Brissett RB Christian McCaffrey RB Bhayshul Tuten TE Trey McBride WR George Pickens WR Michael Wilson WR Antonio Williams,,,
3648,5261951168,ThrowSumMo16,0,107.58,DST 49ers  FLEX Bhayshul Tuten QB Brock Purdy RB Ashton Jeanty RB Javonte Williams TE Michael Mayer WR George Pickens WR Parker Washington WR Deebo Samuel Sr.,,,
3649,5262259943,AverillsAvengers,0,107.560005,DST Raiders  FLEX Stefon Diggs QB Trevor Lawrence RB Christian McCaffrey RB Ashton Jeanty TE Trey McBride WR Deebo Samuel Sr. WR Jakobi Meyers WR Antonio Williams,,,
3650,5263847688,Tartansthugs,0,107.54,DST Jaguars  FLEX Jaxon Smith-Njigba QB Jayden Daniels RB Javonte Williams RB Jeremiyah Love TE Oronde Gadsden II WR Courtland Sutton WR Deebo Samuel Sr. WR Terry McLaurin,,,
3651,5262609699,Keroppi613,0,107.52,DST 49ers  FLEX Trey McBride QB Bo Nix RB Ashton Jeanty RB J.K. Dobbins TE Michael Mayer WR Jaylen Waddle WR Parker Washington WR Courtland Sutton,,,
3652,5261889728,Cathyrules1,0,107.479996,DST Seahawks  FLEX Jeremiyah Love QB Brock Purdy RB Javonte Williams RB Jacory Croskey-Merritt TE George Kittle WR Mike Evans WR Parker Washington WR Deebo Samuel Sr.,,,
3653,5264080876,Kruse55,0,107.45999,DST 49ers  FLEX Kaelon Black QB Trevor Lawrence RB Ashton Jeanty RB Javonte Williams TE Evan Engram WR Jaxon Smith-Njigba WR Parker Washington WR Deebo Samuel Sr.,,,
3654,5263255871,ricci203,0,107.44001,DST 49ers  FLEX Parker Washington QB Jayden Daniels RB Christian McCaffrey RB Jacory Croskey-Merritt TE Michael Mayer WR Jaylen Waddle WR Terry McLaurin WR Quentin Johnston,,,
3654,5258150659,LolaMae01,0,107.44,DST Jaguars  FLEX George Pickens QB Jayden Daniels RB Christian McCaffrey RB Javonte Williams TE Trey McBride WR Stefon Diggs WR Antonio Williams WR Caleb Douglas,,,
3654,5262234032,marksda3,0,107.439995,DST Cardinals  FLEX CeeDee Lamb QB Jayden Daniels RB Ashton Jeanty RB Javonte Williams TE David Njoku WR Mike Evans WR Parker Washington WR Terry McLaurin,,,
3657,5264059820,ckeelfantasy27,0,107.420006,DST 49ers  FLEX Christian McCaffrey QB Bo Nix RB Javonte Williams RB Bhayshul Tuten TE Michael Mayer WR Jaylen Waddle WR Terry McLaurin WR Quentin Johnston,,,
3657,5263161834,marks2650,0,107.42,DST 49ers  FLEX Michael Mayer QB Bo Nix RB Ashton Jeanty RB Bhayshul Tuten TE Trey McBride WR Jaylen Waddle WR George Pickens WR Pat Bryant,,,
3659,5263646871,RobFlow,0,107.380005,DST Chargers  FLEX Jakobi Meyers QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE Jake Ferguson WR George Pickens WR Courtland Sutton WR Quentin Johnston,,,
3659,5263975325,bobho10,0,107.380005,DST 49ers  FLEX George Pickens QB Brock Purdy RB Christian McCaffrey RB Jeremiyah Love TE Jake Ferguson WR Deebo Samuel Sr. WR Marvin Harrison Jr. WR Cooper Kupp,,,
3661,5263813345,chrissyc85,0,107.36001,DST Seahawks  FLEX Mike Evans QB Trevor Lawrence RB Ashton Jeanty RB Bhayshul Tuten TE David Njoku WR Jaxon Smith-Njigba WR Ladd McConkey WR Antonio Williams,,,
3661,5262200378,Acehi47,0,107.36,DST Cardinals  FLEX Evan Engram QB Dak Prescott RB Christian McCaffrey RB Ashton Jeanty TE Trey McBride WR George Pickens WR Deebo Samuel Sr. WR Antonio Williams,,,
3661,5257625089,MY5QUEENS,0,107.35999,DST Chargers  FLEX Antonio Williams QB Trevor Lawrence RB Ashton Jeanty RB Javonte Williams TE Brenton Strange WR Jaxon Smith-Njigba WR Parker Washington WR Deebo Samuel Sr.,,,
3661,5260760263,laxbuddy95,0,107.35999,DST Jaguars  FLEX Jaxon Smith-Njigba QB Trevor Lawrence RB Christian McCaffrey RB Ashton Jeanty TE Brenton Strange WR Deebo Samuel Sr. WR Brian Thomas Jr. WR Pat Bryant,,,
3661,5262330701,VikingsWin2020,0,107.35999,DST 49ers  FLEX Trey McBride QB Trevor Lawrence RB Ashton Jeanty RB Bhayshul Tuten TE Evan Engram WR Mike Evans WR Parker Washington WR Stefon Diggs,,,
3666,5260919088,m.ev48,0,107.34,DST Jaguars  FLEX Terry McLaurin QB Jayden Daniels RB Javonte Williams RB Bhayshul Tuten TE Brenton Strange WR CeeDee Lamb WR Mike Evans WR George Pickens,,,
3666,5263029212,ericgarner12,0,107.34,DST Chargers  FLEX Trey McBride QB Jayden Daniels RB Ashton Jeanty RB Javonte Williams TE Michael Mayer WR CeeDee Lamb WR Terry McLaurin WR Pat Bryant,,,
3666,5263926137,paddy304,0,107.34,DST Chargers  FLEX Trey McBride QB Jayden Daniels RB Ashton Jeanty RB Javonte Williams TE Michael Mayer WR CeeDee Lamb WR Terry McLaurin WR Pat Bryant,,,
3669,5264073862,abbybomb,0,107.26001,DST Jaguars  FLEX Ashton Jeanty QB Trevor Lawrence RB Javonte Williams RB Bhayshul Tuten TE Michael Mayer WR Jaxon Smith-Njigba WR George Pickens WR Jakobi Meyers,,,
3669,5264020707,torifadeley,0,107.26,DST 49ers  FLEX Kendrick Bourne QB Trevor Lawrence RB Ashton Jeanty RB Javonte Williams TE John Bates WR Jaxon Smith-Njigba WR Mike Evans WR Parker Washington,,,
3669,5257938836,QBKilla,0,107.259995,DST Dolphins  FLEX De'Von Achane QB Trevor Lawrence RB Omarion Hampton RB Javonte Williams TE Brenton Strange WR CeeDee Lamb WR Parker Washington WR Deebo Samuel Sr.,,,
3669,5264094002,Gator-24,0,107.259995,DST Cardinals  FLEX J.K. Dobbins QB Trevor Lawrence RB Christian McCaffrey RB Ashton Jeanty TE Luke Farrell WR CeeDee Lamb WR Ladd McConkey WR Parker Washington,,,
3673,5263818220,jakethesnake83,0,107.24,DST Jaguars  FLEX Ashton Jeanty QB Jayden Daniels RB Christian McCaffrey RB J.K. Dobbins TE Michael Mayer WR CeeDee Lamb WR Terry McLaurin WR Quentin Johnston,,,
3674,5259854915,ItsSwils,0,107.200005,DST Jaguars  FLEX Jaxon Smith-Njigba QB Jacoby Brissett RB Ashton Jeanty RB Javonte Williams TE Trey McBride WR Quentin Johnston WR Brian Thomas Jr. WR Antonio Williams,,,
3675,5259197900,jhonny57,0,107.18001,DST Chargers  FLEX Ashton Jeanty QB Brock Purdy RB Christian McCaffrey RB Bhayshul Tuten TE Michael Mayer WR Mike Evans WR George Pickens WR Caleb Douglas,,,
3675,5261460626,Marvelous.1,0,107.18,DST Broncos  FLEX Omarion Hampton QB Justin Herbert RB Javonte Williams RB J.K. Dobbins TE Michael Mayer WR Jaxon Smith-Njigba WR Mike Evans WR Marvin Harrison Jr.,,,
3675,5264097241,dakota8495,0,107.18,DST Jaguars  FLEX Pat Bryant QB Brock Purdy RB Christian McCaffrey RB Bhayshul Tuten TE Trey McBride WR Mike Evans WR Terry McLaurin WR Jakobi Meyers,,,
3675,5260217984,RakeNBake907,0,107.17999,DST 49ers  FLEX Brian Thomas Jr. QB Brock Purdy RB Ashton Jeanty RB De'Von Achane TE Jake Ferguson WR Mike Evans WR George Pickens WR Quentin Johnston,,,
3679,5264014201,ESK_TIP,0,107.16,DST Chargers  FLEX Jaxon Smith-Njigba QB Trevor Lawrence RB Javonte Williams RB Jadarian Price TE Evan Engram WR George Pickens WR Parker Washington WR Terry McLaurin,,,
3679,5264058127,bigserg75,0,107.16,DST 49ers  FLEX Michael Mayer QB Dak Prescott RB Javonte Williams RB Bhayshul Tuten TE Trey McBride WR Mike Evans WR George Pickens WR Antonio Williams,,,
3681,5264054749,thatkiddoug,0,107.14001,DST Jaguars  FLEX CeeDee Lamb QB Jayden Daniels RB Kaelon Black RB George Holani TE AJ Barner WR George Pickens WR Ladd McConkey WR Stefon Diggs,,,
3681,5263611414,Millsy67,0,107.14,DST Broncos  FLEX J.K. Dobbins QB Jayden Daniels RB Christian McCaffrey RB Javonte Williams TE Trey McBride WR Deebo Samuel Sr. WR Stefon Diggs WR Caleb Douglas,,,
3683,5263934270,slmusic123,0,107.119995,DST Chargers  FLEX Antonio Williams QB Bo Nix RB Javonte Williams RB Tyler Allgeier TE Trey McBride WR Jaxon Smith-Njigba WR Courtland Sutton WR Pat Bryant,,,
3684,5264022900,asilletta13,0,107.08001,DST Jaguars  FLEX George Pickens QB Justin Herbert RB Ashton Jeanty RB Bhayshul Tuten TE Michael Mayer WR Jaxon Smith-Njigba WR Ladd McConkey WR Quentin Johnston,,,
3685,5260423841,Foolkiller419,0,107.060005,DST 49ers  FLEX Parker Washington QB Trevor Lawrence RB Christian McCaffrey RB Bhayshul Tuten TE George Kittle WR Mike Evans WR Deebo Samuel Sr. WR Antonio Williams,,,
3685,5264054871,a_papster,0,107.06,DST Jaguars  FLEX Antonio Williams QB Trevor Lawrence RB Ashton Jeanty RB Javonte Williams TE Trey McBride WR Jaxon Smith-Njigba WR Deebo Samuel Sr. WR Kendrick Bourne,,,
3685,5264081186,AhriPog,0,107.05999,DST 49ers  FLEX Jaxon Smith-Njigba QB Trevor Lawrence RB Ashton Jeanty RB Javonte Williams TE Evan Engram WR Parker Washington WR Terry McLaurin WR Pat Bryant,,,
3688,5260892421,EAyotte8,0,107.03999,DST Jaguars  FLEX Christian McCaffrey QB Jayden Daniels RB Ashton Jeanty RB Bhayshul Tuten TE Jake Ferguson WR Mike Evans WR Deebo Samuel Sr. WR Terry McLaurin,,,
3689,5257933650,MeSmash1,0,106.99999,DST Broncos  FLEX Javonte Williams QB Jacoby Brissett RB Ashton Jeanty RB Jacory Croskey-Merritt TE Trey McBride WR CeeDee Lamb WR Deebo Samuel Sr. WR Jack Bech,,,
3690,5259110561,Eljdirtay,0,106.98001,DST Raiders  FLEX Javonte Williams QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Mike Evans WR Deebo Samuel Sr. WR Antonio Williams,,,
3690,5264015699,bryanpinter4,0,106.98001,DST Chargers  FLEX Jeremiyah Love QB Brock Purdy RB Christian McCaffrey RB Jacory Croskey-Merritt TE Michael Mayer WR George Pickens WR Parker Washington WR Deebo Samuel Sr.,,,
3690,5262872373,adamnfool13,0,106.98,DST 49ers  FLEX Jacory Croskey-Merritt QB Brock Purdy RB Christian McCaffrey RB Javonte Williams TE Trey McBride WR Deebo Samuel Sr. WR Demarcus Robinson WR Kendrick Bourne,,,
3690,5263892241,hbmatt,0,106.979996,DST 49ers  FLEX Jeremiyah Love QB Justin Herbert RB Bhayshul Tuten RB Jacory Croskey-Merritt TE Jake Ferguson WR Jaylen Waddle WR George Pickens WR Ladd McConkey,,,
3694,5262617180,nick011985,0,106.96,DST Jaguars  FLEX Pat Bryant QB Trevor Lawrence RB Omarion Hampton RB Javonte Williams TE Trey McBride WR CeeDee Lamb WR Mike Evans WR Caleb Douglas,,,
3694,5263831715,Giants109080,0,106.96,DST Seahawks  FLEX Javonte Williams QB Trevor Lawrence RB Ashton Jeanty RB De'Von Achane TE Michael Mayer WR Jaxon Smith-Njigba WR Deebo Samuel Sr. WR Caleb Douglas,,,
3694,5263902145,Dacrippler,0,106.95999,DST Cowboys  FLEX Kendrick Bourne QB Trevor Lawrence RB Christian McCaffrey RB Ashton Jeanty TE Brenton Strange WR Jaxon Smith-Njigba WR George Pickens WR Pat Bryant,,,
3697,5263787422,redbear2257,0,106.94,DST Raiders  FLEX Michael Wilson QB Jayden Daniels RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR George Pickens WR Deebo Samuel Sr. WR Stefon Diggs,,,
3698,5261112390,TheASSMAN1,0,106.920006,DST 49ers  FLEX Jadarian Price QB Bo Nix RB Ashton Jeanty RB Omarion Hampton TE George Kittle WR Jaylen Waddle WR Quentin Johnston WR Jakobi Meyers,,,
3698,5262983335,oznohp44,0,106.92,DST 49ers  FLEX Antonio Williams QB Bo Nix RB Ashton Jeanty RB Jadarian Price TE Evan Engram WR Jaxon Smith-Njigba WR Mike Evans WR Courtland Sutton,,,
3700,5261165463,jimmyb01938,0,106.88001,DST Chargers  FLEX Christian McCaffrey QB Brock Purdy RB Javonte Williams RB Jadarian Price TE Michael Mayer WR Mike Evans WR Stefon Diggs WR Quentin Johnston,,,
3700,5263791684,Ranch1966,0,106.880005,DST 49ers  FLEX J.K. Dobbins QB Justin Herbert RB Christian McCaffrey RB Jacory Croskey-Merritt TE Michael Mayer WR Jaxon Smith-Njigba WR Quentin Johnston WR Jakobi Meyers,,,
3700,5263919560,CiscoT35,0,106.880005,DST Jaguars  FLEX Deebo Samuel Sr. QB Brock Purdy RB Christian McCaffrey RB Jacory Croskey-Merritt TE Michael Mayer WR Mike Evans WR George Pickens WR Parker Washington,,,
3700,5261902212,bharriscohen,0,106.87999,DST Seahawks  FLEX Javonte Williams QB Brock Purdy RB Ashton Jeanty RB De'Von Achane TE Evan Engram WR Mike Evans WR Stefon Diggs WR Brian Thomas Jr.,,,
3700,5264039051,Beckyschira,0,106.87999,DST Chargers  FLEX Stefon Diggs QB Brock Purdy RB Ashton Jeanty RB Javonte Williams TE Evan Engram WR Mike Evans WR Ladd McConkey WR Parker Washington,,,
3705,5263985002,sutogame,0,106.86,DST Cowboys  FLEX Trey McBride QB Trevor Lawrence RB Christian McCaffrey RB Javonte Williams TE Jake Ferguson WR Parker Washington WR Terry McLaurin WR Caleb Douglas,,,
3705,5262101766,NGendron20,0,106.85999,DST Chargers  FLEX Trey McBride QB Trevor Lawrence RB Jadarian Price RB Jacory Croskey-Merritt TE Brenton Strange WR CeeDee Lamb WR Parker Washington WR Terry McLaurin,,,
3707,5260887774,Mister_Chuckles,0,106.78001,DST Jaguars  FLEX Quentin Johnston QB Justin Herbert RB Javonte Williams RB Jeremiyah Love TE Michael Mayer WR Jaxon Smith-Njigba WR Mike Evans WR Parker Washington,,,
3707,5263962706,IamVito,0,106.78001,DST 49ers  FLEX Jadarian Price QB Brock Purdy RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR George Pickens WR Parker Washington WR Pat Bryant,,,
3707,5263914566,braddy16,0,106.78,DST Commanders  FLEX Mike Evans QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE Brenton Strange WR Jaylen Waddle WR Deebo Samuel Sr. WR Cooper Kupp,,,
3710,5260370427,jerrycooler,0,106.68,DST Jaguars  FLEX Trey McBride QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE David Njoku WR Mike Evans WR George Pickens WR Caleb Douglas,,,
3710,5259803297,Tallica12,0,106.67999,DST Seahawks  FLEX Jadarian Price QB Justin Herbert RB Christian McCaffrey RB Javonte Williams TE Evan Engram WR Jaxon Smith-Njigba WR Quentin Johnston WR Pat Bryant,,,
3712,5261029387,oldmate44,0,106.66001,DST Jaguars  FLEX Mike Evans QB Trevor Lawrence RB Omarion Hampton RB Javonte Williams TE Michael Mayer WR Jaxon Smith-Njigba WR Michael Wilson WR Brian Thomas Jr.,,,
3712,5264038067,illone97,0,106.66,DST Jaguars  FLEX Deebo Samuel Sr. QB Trevor Lawrence RB Javonte Williams RB Jadarian Price TE Brenton Strange WR Jaxon Smith-Njigba WR George Pickens WR Parker Washington,,,
3712,5261945789,SoDak12,0,106.659996,DST 49ers  FLEX Bhayshul Tuten QB Trevor Lawrence RB Christian McCaffrey RB Ashton Jeanty TE George Kittle WR Parker Washington WR Deebo Samuel Sr. WR Kendrick Bourne,,,
3715,5264038201,jgolfer33,0,106.6,DST Jaguars  FLEX Brian Thomas Jr. QB Jacoby Brissett RB Jeremiyah Love RB Bhayshul Tuten TE Trey McBride WR Jaxon Smith-Njigba WR Michael Wilson WR Marvin Harrison Jr.,,,
3716,5263225083,YankFan21,0,106.58,DST Jaguars  FLEX Pat Bryant QB Brock Purdy RB Christian McCaffrey RB Javonte Williams TE George Kittle WR Mike Evans WR George Pickens WR Deebo Samuel Sr.,,,
3716,5263954353,liz0003,0,106.58,DST Seahawks  FLEX Kendrick Bourne QB Justin Herbert RB De'Von Achane RB Jeremiyah Love TE David Njoku WR Jaxon Smith-Njigba WR Mike Evans WR George Pickens,,,
3718,5261890496,Stewy514,0,106.560005,DST Jaguars  FLEX Jaxon Smith-Njigba QB Trevor Lawrence RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Deebo Samuel Sr. WR Quentin Johnston WR Jakobi Meyers,,,
3718,5262594188,clemsonsmartguy,0,106.560005,DST Jaguars  FLEX Stefon Diggs QB Dak Prescott RB Ashton Jeanty RB Jeremiyah Love TE Trey McBride WR George Pickens WR Quentin Johnston WR Jakobi Meyers,,,
3718,5263958163,downhomedogg,0,106.56,DST 49ers  FLEX Quentin Johnston QB Trevor Lawrence RB Christian McCaffrey RB Jeremiyah Love TE Jake Ferguson WR Jaylen Waddle WR George Pickens WR Jakobi Meyers,,,
3721,5264007339,nine9999,0,106.53999,DST Jaguars  FLEX Jadarian Price QB Jayden Daniels RB Christian McCaffrey RB Javonte Williams TE Brenton Strange WR George Pickens WR Parker Washington WR Stefon Diggs,,,
3721,5264041920,aukeepsit100,0,106.53999,DST Jaguars  FLEX Omarion Hampton QB Jayden Daniels RB Christian McCaffrey RB Javonte Williams TE Jake Ferguson WR George Pickens WR Terry McLaurin WR Quentin Johnston,,,
3723,5261546543,fantasywinner1996,0,106.48,DST Jaguars  FLEX Pat Bryant QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Mike Evans WR George Pickens WR Parker Washington,,,
3723,5263651333,Antill3,0,106.48,DST 49ers  FLEX Christian McCaffrey QB Brock Purdy RB Javonte Williams RB Jacory Croskey-Merritt TE Michael Mayer WR Mike Evans WR Parker Washington WR Kendrick Bourne,,,
3723,5262840043,universe032809,0,106.479996,DST 49ers  FLEX Parker Washington QB Brock Purdy RB Jeremiyah Love RB Jacory Croskey-Merritt TE George Kittle WR Mike Evans WR Ladd McConkey WR Terry McLaurin,,,
3723,5263975859,frank44,0,106.479996,DST Chargers  FLEX Terry McLaurin QB Brock Purdy RB Omarion Hampton RB Javonte Williams TE Michael Mayer WR Mike Evans WR George Pickens WR Parker Washington,,,
3723,5264069475,Whit_less,0,106.479996,DST Seahawks  FLEX Caleb Douglas QB Brock Purdy RB Ashton Jeanty RB Javonte Williams TE Trey McBride WR Mike Evans WR Parker Washington WR Jack Bech,,,
3728,5262731924,xTRISKITx,0,106.46001,DST Chargers  FLEX Javonte Williams QB Trevor Lawrence RB De'Von Achane RB J.K. Dobbins TE Michael Mayer WR Jaxon Smith-Njigba WR Parker Washington WR Jakobi Meyers,,,
3728,5262163655,baerb,0,106.46,DST 49ers  FLEX Michael Wilson QB Trevor Lawrence RB Ashton Jeanty RB Jacory Croskey-Merritt TE Brenton Strange WR Jaxon Smith-Njigba WR Parker Washington WR Antonio Williams,,,
3730,5264080364,bdadian,0,106.44,DST Seahawks  FLEX Mike Evans QB Jayden Daniels RB Ashton Jeanty RB Jadarian Price TE Jake Ferguson WR George Pickens WR Stefon Diggs WR Terry McLaurin,,,
3731,5260633989,KV916,0,106.4,DST 49ers  FLEX Greg Dulcich QB Jacoby Brissett RB Jeremiyah Love RB Jacory Croskey-Merritt TE Trey McBride WR Jaxon Smith-Njigba WR Ladd McConkey WR Michael Wilson,,,
3732,5262577962,bigpimpin5705,0,106.380005,DST 49ers  FLEX CeeDee Lamb QB Justin Herbert RB Ashton Jeanty RB Omarion Hampton TE Michael Mayer WR Mike Evans WR Michael Wilson WR Caleb Douglas,,,
3732,5262920232,merrills1,0,106.380005,DST Cowboys  FLEX Mike Evans QB Justin Herbert RB Omarion Hampton RB Javonte Williams TE Brenton Strange WR Jaxon Smith-Njigba WR Courtland Sutton WR Caleb Douglas,,,
3732,5263956216,scrossley,0,106.380005,DST Jaguars  FLEX Jacory Croskey-Merritt QB Brock Purdy RB Christian McCaffrey RB Jadarian Price TE Michael Mayer WR Mike Evans WR George Pickens WR Parker Washington,,,
3732,5261803066,RJC9684,0,106.38,DST 49ers  FLEX Jadarian Price QB Brock Purdy RB Omarion Hampton RB Javonte Williams TE George Kittle WR George Pickens WR Terry McLaurin WR Quentin Johnston,,,
3732,5263040616,jakesbombers,0,106.38,DST Chargers  FLEX Omarion Hampton QB Brock Purdy RB Javonte Williams RB Jeremiyah Love TE George Kittle WR Mike Evans WR Deebo Samuel Sr. WR Terry McLaurin,,,
3737,5261767374,Rookie.73,0,106.36,DST Jaguars  FLEX Bhayshul Tuten QB Dak Prescott RB Christian McCaffrey RB De'Von Achane TE Brenton Strange WR George Pickens WR Michael Wilson WR Terry McLaurin,,,
3737,5263934823,ruckermi,0,106.35999,DST 49ers  FLEX Jacory Croskey-Merritt QB Trevor Lawrence RB Ashton Jeanty RB Jeremiyah Love TE Brenton Strange WR Jaxon Smith-Njigba WR Parker Washington WR Pat Bryant,,,
3739,5264068972,DCB1,0,106.32001,DST Chargers  FLEX Michael Wilson QB Bo Nix RB Christian McCaffrey RB George Holani TE George Kittle WR Jaylen Waddle WR George Pickens WR Courtland Sutton,,,
3740,5262371378,Grav10,0,106.299995,DST Chargers  FLEX De'Von Achane QB Jacoby Brissett RB Omarion Hampton RB J.K. Dobbins TE Trey McBride WR Parker Washington WR Michael Wilson WR Stefon Diggs,,,
3741,5259705531,kage12,0,106.28001,DST Dolphins  FLEX Javonte Williams QB Justin Herbert RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Jaxon Smith-Njigba WR Quentin Johnston WR Tre' Harris,,,
3741,5262181237,MaxTheMin,0,106.28001,DST Dolphins  FLEX Javonte Williams QB Justin Herbert RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Jaxon Smith-Njigba WR Quentin Johnston WR Tre' Harris,,,
3741,5263882676,BeatusMeatus,0,106.28001,DST Dolphins  FLEX Javonte Williams QB Justin Herbert RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Jaxon Smith-Njigba WR Quentin Johnston WR Tre' Harris,,,
3741,5263922688,bucknastyjr,0,106.28001,DST Dolphins  FLEX Javonte Williams QB Justin Herbert RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR Jaxon Smith-Njigba WR Quentin Johnston WR Tre' Harris,,,
3741,5264055506,d2men,0,106.28001,DST 49ers  FLEX Mike Evans QB Justin Herbert RB Bhayshul Tuten RB Jadarian Price TE David Njoku WR Jaxon Smith-Njigba WR George Pickens WR Quentin Johnston,,,
3741,5259396766,hobo1958,0,106.28,DST Seahawks  FLEX Christian McCaffrey QB Brock Purdy RB Omarion Hampton RB Javonte Williams TE Evan Engram WR Mike Evans WR Deebo Samuel Sr. WR Kendrick Bourne,,,
3741,5264071723,chrisb897,0,106.28,DST 49ers  FLEX J.K. Dobbins QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE John Bates WR George Pickens WR Parker Washington WR Deebo Samuel Sr.,,,
3748,5261927938,kingof125,0,106.259995,DST 49ers  FLEX CeeDee Lamb QB Trevor Lawrence RB Ashton Jeanty RB Jadarian Price TE Jake Ferguson WR George Pickens WR Michael Wilson WR Quentin Johnston,,,
3749,5263968086,Flyinhigh410,0,106.24,DST 49ers  FLEX Omarion Hampton QB Jayden Daniels RB Christian McCaffrey RB Javonte Williams TE David Njoku WR Michael Wilson WR Stefon Diggs WR Terry McLaurin,,,
3750,5264040473,2WeekNotice,0,106.22,DST Raiders  FLEX Ladd McConkey QB Bo Nix RB Ashton Jeanty RB Javonte Williams TE Evan Engram WR Jaylen Waddle WR George Pickens WR Parker Washington,,,
3751,5260262838,blacktooth52,0,106.18,DST Dolphins  FLEX Terry McLaurin QB Brock Purdy RB Christian McCaffrey RB Tyler Allgeier TE Trey McBride WR Mike Evans WR Stefon Diggs WR Marvin Harrison Jr.,,,
3751,5263255536,alexanderpe21,0,106.18,DST Jaguars  FLEX Terry McLaurin QB Brock Purdy RB Christian McCaffrey RB Javonte Williams TE David Njoku WR Mike Evans WR George Pickens WR Parker Washington,,,
3751,5264050519,morinj22,0,106.18,DST Raiders  FLEX Christian McCaffrey QB Brock Purdy RB Jeremiyah Love RB Bhayshul Tuten TE Evan Engram WR Mike Evans WR Michael Wilson WR Deebo Samuel Sr.,,,
3751,5264089720,piracy1068,0,106.18,DST Broncos  FLEX Bhayshul Tuten QB Brock Purdy RB Javonte Williams RB Jeremiyah Love TE George Kittle WR George Pickens WR Ladd McConkey WR Courtland Sutton,,,
3755,5262882953,J5ive1989,0,106.1,DST Jaguars  FLEX Jaxon Smith-Njigba QB Jacoby Brissett RB Jacory Croskey-Merritt RB Tyler Allgeier TE Trey McBride WR Mike Evans WR George Pickens WR Caleb Douglas,,,
3756,5260087607,Forte_Soul,0,106.08001,DST Broncos  FLEX Javonte Williams QB Brock Purdy RB Christian McCaffrey RB Ashton Jeanty TE Michael Mayer WR George Pickens WR Terry McLaurin WR Demarcus Robinson,,,
3756,5264053581,Kaboom85,0,106.08001,DST 49ers  FLEX Jalen Nailor QB Justin Herbert RB Javonte Williams RB Jadarian Price TE Trey McBride WR Jaxon Smith-Njigba WR Quentin Johnston WR Tre' Harris,,,
3756,5262459649,grantgreen,0,106.08,DST 49ers  FLEX Ashton Jeanty QB Brock Purdy RB Christian McCaffrey RB Bhayshul Tuten TE Brenton Strange WR George Pickens WR Quentin Johnston WR Demarcus Robinson,,,
3756,5262735437,Muttface,0,106.079994,DST Seahawks  FLEX Parker Washington QB Brock Purdy RB Javonte Williams RB Jadarian Price TE George Kittle WR Mike Evans WR George Pickens WR Quentin Johnston,,,
3756,5264023029,mike19831127,0,106.079994,DST Jaguars  FLEX Deebo Samuel Sr. QB Brock Purdy RB Ashton Jeanty RB Jacory Croskey-Merritt TE Trey McBride WR Mike Evans WR Stefon Diggs WR Jakobi Meyers,,,
3761,5263277665,binaryme,0,106.04,DST 49ers  FLEX J.K. Dobbins QB Jayden Daniels RB Christian McCaffrey RB Javonte Williams TE Trey McBride WR Stefon Diggs WR Antonio Williams WR Caleb Douglas,,,
3762,5263323642,jmulhausen22,0,105.98,DST Jaguars  FLEX Bhayshul Tuten QB Brock Purdy RB Christian McCaffrey RB De'Von Achane TE Brevyn Spann-Ford WR Mike Evans WR George Pickens WR Terry McLaurin,,,
3762,5261758283,millerb1023,0,105.979996,DST Jaguars  FLEX Jeremiyah Love QB Brock Purdy RB Javonte Williams RB Jacory Croskey-Merritt TE George Kittle WR Mike Evans WR George Pickens WR Parker Washington,,,
3764,5263872807,R2D288,0,105.96001,DST Seahawks  FLEX CeeDee Lamb QB Trevor Lawrence RB Christian McCaffrey RB Ashton Jeanty TE David Njoku WR Mike Evans WR Antonio Williams WR Caleb Douglas,,,
3764,5257623024,slimgaede,0,105.96,DST Jaguars  FLEX Javonte Williams QB Trevor Lawrence RB Christian McCaffrey RB Ashton Jeanty TE Evan Engram WR CeeDee Lamb WR George Pickens WR Caleb Douglas,,,
3764,5262301885,R0xie12345,0,105.96,DST Seahawks  FLEX Bhayshul Tuten QB Dak Prescott RB Christian McCaffrey RB Javonte Williams TE Michael Mayer WR George Pickens WR Deebo Samuel Sr. WR Pat Bryant,,,
3764,5263981304,StatsGuy46,0,105.96,DST 49ers  FLEX Jadarian Price QB Dak Prescott RB Christian McCaffrey RB Jeremiyah Love TE Brenton Strange WR George Pickens WR Parker Washington WR Pat Bryant,,,
3764,5264107068,Scoobz83,0,105.96,DST Dolphins  FLEX Javonte Williams QB Trevor Lawrence RB Christian McCaffrey RB Ashton Jeanty TE Brenton Strange WR CeeDee Lamb WR Parker Washington WR Kendrick Bourne,,,
