Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
13081,5263648806,oMgitsTTF,0,89.52,DST Jaguars  FLEX Kalif Raymond QB Caleb Williams RB Derrick Henry RB Ashton Jeanty TE Brenton Strange WR Emeka Egbuka WR George Pickens WR Parker Washington,,,
13088,5260205893,RustyBGood,0,89.50001,DST Jaguars  FLEX Saquon Barkley QB Lamar Jackson RB Derrick Henry RB Bhayshul Tuten TE Michael Mayer WR Garrett Wilson WR Rome Odunze WR Deebo Samuel Sr.,,,
13088,5259218182,The_Russian,0,89.5,DST Texans  FLEX Tucker Kraft QB Lamar Jackson RB Bijan Robinson RB De'Von Achane TE Mark Andrews WR Garrett Wilson WR Deebo Samuel Sr. WR Kayshon Boutte,,,
13088,5260284727,dutnick,0,89.5,DST Jaguars  FLEX Christian McCaffrey QB Jordan Love RB Saquon Barkley RB Aaron Jones Sr. TE Tucker Kraft WR Christian Watson WR Luther Burden III WR Matthew Golden,,,
13088,5261611156,pateck38,0,89.5,DST Ravens  FLEX D'Andre Swift QB Lamar Jackson RB Bijan Robinson RB Rhamondre Stevenson TE Mike Gesicki WR Christian Watson WR Jalen Coker WR Dontayvion Wicks,,,
13092,5257611135,elaine0522,0,89.48,DST Eagles  FLEX Michael Mayer QB Baker Mayfield RB Christian McCaffrey RB Ashton Jeanty TE Dallas Goedert WR Emeka Egbuka WR Chris Godwin Jr. WR Jalen Coker,,,
13092,5262996106,trannyman,0,89.48,DST 49ers  FLEX George Holani QB Brock Purdy RB Christian McCaffrey RB Kyle Monangai TE Dallas Goedert WR Mike Evans WR Emeka Egbuka WR Jalen McMillan,,,
13092,5263256987,shull82,0,89.48,DST Buccaneers  FLEX Breece Hall QB Baker Mayfield RB Javonte Williams RB Chuba Hubbard TE Mark Andrews WR Emeka Egbuka WR George Pickens WR Deebo Samuel Sr.,,,
13092,5263266793,jordan_A_B,0,89.48,DST Buccaneers  FLEX George Pickens QB Baker Mayfield RB Ashton Jeanty RB TreVeyon Henderson TE Dallas Goedert WR Emeka Egbuka WR Christian Watson WR Jalen Coker,,,
13092,5262767516,MVavra32,0,89.479996,DST Buccaneers  FLEX Parker Washington QB Baker Mayfield RB Javonte Williams RB MarShawn Lloyd TE Hunter Henry WR Mike Evans WR George Pickens WR Tee Higgins,,,
13097,5256188104,brodydass,0,89.46,DST Buccaneers  FLEX Evan Engram QB Trevor Lawrence RB Bijan Robinson RB Derrick Henry TE Michael Mayer WR George Pickens WR Garrett Wilson WR Parker Washington,,,
13097,5256863539,diseman69,0,89.46,DST Steelers  FLEX Bijan Robinson QB Jalen Hurts RB David Montgomery RB D'Andre Swift TE Dallas Goedert WR Deebo Samuel Sr. WR Jalen Coker WR Devaughn Vele,,,
13099,5263487699,coffeeken,0,89.44,DST Buccaneers  FLEX Rhamondre Stevenson QB Jayden Daniels RB Christian McCaffrey RB MarShawn Lloyd TE Ben Sinnott WR Justin Jefferson WR Stefon Diggs WR Jordan Addison,,,
13099,5263609156,Masesik,0,89.44,DST Jaguars  FLEX Alvin Kamara QB Jayden Daniels RB Christian McCaffrey RB Derrick Henry TE Kyle Pitts Sr. WR Emeka Egbuka WR Rome Odunze WR Jordan Addison,,,
13101,5260454487,kurt1818,0,89.420006,DST Bengals  FLEX Ashton Jeanty QB Carson Wentz RB Bijan Robinson RB Christian McCaffrey TE T.J. Hockenson WR Justin Jefferson WR Matthew Golden WR Caleb Douglas,,,
13101,5263054672,mikefru,0,89.42,DST 49ers  FLEX Christian McCaffrey QB Carson Wentz RB David Montgomery RB Kenny Gainwell TE Juwan Johnson WR Mike Evans WR George Pickens WR Jalen Coker,,,
13101,5263197485,Sgherke6813,0,89.42,DST Buccaneers  FLEX Saquon Barkley QB Carson Wentz RB Bijan Robinson RB Aaron Jones Sr. TE Dalton Schultz WR Justin Jefferson WR Luther Burden III WR Matthew Golden,,,
13101,5263362298,AStaub13,0,89.42,DST Panthers  FLEX Devaughn Vele QB Caleb Williams RB Saquon Barkley RB Chase Brown TE Pat Freiermuth WR Justin Jefferson WR Luther Burden III WR Terry McLaurin,,,
13105,5262454417,DeboYoMoney,0,89.4,DST 49ers  FLEX Ashton Jeanty QB Lamar Jackson RB Javonte Williams RB D'Andre Swift TE Michael Mayer WR Deebo Samuel Sr. WR Terry McLaurin WR Jalen Coker,,,
13106,5260445365,Actorjn13,0,89.38001,DST Ravens  FLEX Javonte Williams QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Hunter Henry WR Garrett Wilson WR Chris Godwin Jr. WR Caleb Douglas,,,
13106,5263043711,jasonkingelectric,0,89.380005,DST 49ers  FLEX Ashton Jeanty QB Baker Mayfield RB Derrick Henry RB J.K. Dobbins TE Michael Mayer WR Mike Evans WR Emeka Egbuka WR Romeo Doubs,,,
13106,5259443788,efd354,0,89.38,DST Texans  FLEX Devaughn Vele QB Tyler Shough RB Saquon Barkley RB Jadarian Price TE Colston Loveland WR Justin Jefferson WR Christian Watson WR Garrett Wilson,,,
13109,5261615844,bwk54,0,89.36001,DST Bengals  FLEX Javonte Williams QB Trevor Lawrence RB Derrick Henry RB Ashton Jeanty TE Colston Loveland WR Parker Washington WR Rome Odunze WR Matthew Golden,,,
13109,5263280901,biznaq,0,89.36,DST Jaguars  FLEX Ashton Jeanty QB Trevor Lawrence RB Bijan Robinson RB Derrick Henry TE David Njoku WR George Pickens WR Parker Washington WR Devaughn Vele,,,
13109,5263552922,dawgfann10,0,89.36,DST 49ers  FLEX Bijan Robinson QB Trevor Lawrence RB Bhayshul Tuten RB Kyle Monangai TE Brenton Strange WR Christian Watson WR Parker Washington WR Deebo Samuel Sr.,,,
13112,5263525824,rickylombardi,0,89.340004,DST Jaguars  FLEX George Pickens QB Jayden Daniels RB Bijan Robinson RB Aaron Jones Sr. TE Colston Loveland WR Christian Watson WR Terry McLaurin WR Jalen Coker,,,
13112,5263565006,can5100,0,89.340004,DST 49ers  FLEX Bijan Robinson QB Cooper Rush RB Christian McCaffrey RB Derrick Henry TE David Njoku WR Garrett Wilson WR Brian Thomas Jr. WR Wan'Dale Robinson,,,
13114,5262678617,cmadill,0,89.32001,DST Bears  FLEX D'Andre Swift QB Caleb Williams RB Jadarian Price RB MarShawn Lloyd TE Mike Gesicki WR Ja'Marr Chase WR Emeka Egbuka WR Rome Odunze,,,
13114,5263344868,ghoagland,0,89.32001,DST Steelers  FLEX George Kittle QB Caleb Williams RB Derrick Henry RB Rhamondre Stevenson TE Dallas Goedert WR Emeka Egbuka WR Christian Watson WR Deebo Samuel Sr.,,,
13114,5263515953,fasty_mcfastass13,0,89.32001,DST Steelers  FLEX Ashton Jeanty QB Caleb Williams RB Derrick Henry RB D'Andre Swift TE Cole Kmet WR Justin Jefferson WR Matthew Golden WR Dontayvion Wicks,,,
13114,5259511156,RedsColts1967,0,89.32,DST Jets  FLEX Trey McBride QB Caleb Williams RB Bijan Robinson RB Derrick Henry TE Mike Gesicki WR Deebo Samuel Sr. WR Matthew Golden WR Devaughn Vele,,,
13114,5261049803,CandyFromBabyYesPlz,0,89.32,DST Jaguars  FLEX Jalen Coker QB Carson Wentz RB Bijan Robinson RB Ashton Jeanty TE Mike Gesicki WR Justin Jefferson WR Ja'Marr Chase WR Kalif Raymond,,,
13114,5261531614,daveairforceret,0,89.32,DST Buccaneers  FLEX Javonte Williams QB Carson Wentz RB Bijan Robinson RB Aaron Jones Sr. TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Caleb Douglas,,,
13114,5263363108,tedbezzy,0,89.32,DST 49ers  FLEX David Montgomery QB Caleb Williams RB D'Andre Swift RB Chuba Hubbard TE Dallas Goedert WR Christian Watson WR Jalen Coker WR Matthew Golden,,,
13114,5263577053,ZaeDigs,0,89.32,DST Ravens  FLEX Javonte Williams QB Caleb Williams RB D'Andre Swift RB Breece Hall TE Mike Gesicki WR Mike Evans WR Stefon Diggs WR Devaughn Vele,,,
13122,5262855203,Unashamed_116_23,0,89.3,DST Patriots  FLEX Saquon Barkley QB Jordan Love RB Ashton Jeanty RB Rhamondre Stevenson TE Dallas Goedert WR Christian Watson WR Deebo Samuel Sr. WR Jalen Coker,,,
13123,5258000876,papis,0,89.28001,DST Buccaneers  FLEX Javonte Williams QB Baker Mayfield RB Derrick Henry RB Bucky Irving TE Michael Mayer WR Emeka Egbuka WR George Pickens WR Matthew Golden,,,
13123,5263176369,dolphinmofo,0,89.28001,DST 49ers  FLEX Saquon Barkley QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Cade Otton WR Luther Burden III WR Jalen Coker WR Kayshon Boutte,,,
13123,5263367943,iamZLC,0,89.28001,DST Eagles  FLEX Mike Evans QB Justin Herbert RB Derrick Henry RB Bucky Irving TE Harold Fannin Jr. WR Chris Olave WR Quentin Johnston WR Jalen Nailor,,,
13123,5263569481,Snot62,0,89.28001,DST Buccaneers  FLEX Bucky Irving QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Cade Otton WR Emeka Egbuka WR Deebo Samuel Sr. WR Xavier Hutchinson,,,
13123,5256581657,takemeserious,0,89.28,DST Eagles  FLEX Breece Hall QB Baker Mayfield RB Derrick Henry RB David Montgomery TE David Njoku WR Emeka Egbuka WR George Pickens WR Jalen Coker,,,
13128,5263319588,emrolph,0,89.26,DST Buccaneers  FLEX Christian Watson QB Trevor Lawrence RB Derrick Henry RB Kyle Monangai TE Harold Fannin Jr. WR Justin Jefferson WR Jalen Coker WR Brian Thomas Jr.,,,
13128,5263519872,clineer,0,89.26,DST Buccaneers  FLEX Bijan Robinson QB Trevor Lawrence RB Derrick Henry RB Aaron Jones Sr. TE Colston Loveland WR Tetairoa McMillan WR Brian Thomas Jr. WR Devaughn Vele,,,
13128,5262605249,InspectahDeck106,0,89.259995,DST Ravens  FLEX Carnell Tate QB Trevor Lawrence RB Bijan Robinson RB Rhamondre Stevenson TE Brenton Strange WR DeVonta Smith WR Parker Washington WR Deebo Samuel Sr.,,,
13131,5259565150,orlandoa360,0,89.240005,DST Jaguars  FLEX Breece Hall QB Jayden Daniels RB Derrick Henry RB David Montgomery TE Kenyon Sadiq WR George Pickens WR Tee Higgins WR Terry McLaurin,,,
13131,5261019153,mdhines2,0,89.240005,DST Eagles  FLEX Justin Jefferson QB Jayden Daniels RB Bhayshul Tuten RB TreVeyon Henderson TE Mark Andrews WR George Pickens WR Rome Odunze WR Terry McLaurin,,,
13131,5261168188,TopGun2,0,89.24,DST Ravens  FLEX Christian McCaffrey QB Cooper Rush RB Bijan Robinson RB Derrick Henry TE Evan Engram WR Emeka Egbuka WR Tetairoa McMillan WR Olamide Zaccheaus,,,
13131,5263025693,foulky,0,89.24,DST Bears  FLEX CeeDee Lamb QB Jayden Daniels RB Bijan Robinson RB Saquon Barkley TE John Bates WR Luther Burden III WR Terry McLaurin WR Wan'Dale Robinson,,,
13135,5259451828,rokfan,0,89.22001,DST Jaguars  FLEX Ryan Flournoy QB Caleb Williams RB Bijan Robinson RB D'Andre Swift TE Michael Mayer WR Justin Jefferson WR Parker Washington WR Jalen Coker,,,
13135,5262835920,valler44,0,89.22001,DST 49ers  FLEX D'Andre Swift QB Caleb Williams RB Derrick Henry RB Aaron Jones Sr. TE Cole Kmet WR Emeka Egbuka WR Rome Odunze WR Matthew Golden,,,
13135,5256831565,nbean0707,0,89.22,DST Steelers  FLEX Breece Hall QB Caleb Williams RB D'Andre Swift RB Aaron Jones Sr. TE Dallas Goedert WR Mike Evans WR Christian Watson WR Terry McLaurin,,,
13135,5258455980,Browz52,0,89.22,DST Jaguars  FLEX Ja'Marr Chase QB Caleb Williams RB Omarion Hampton RB TreVeyon Henderson TE Colston Loveland WR Luther Burden III WR Rome Odunze WR Jordan Addison,,,
13135,5259583735,rockstar73,0,89.22,DST Raiders  FLEX David Montgomery QB Caleb Williams RB Derrick Henry RB Ashton Jeanty TE Mark Andrews WR Rome Odunze WR Deebo Samuel Sr. WR Devaughn Vele,,,
13135,5261086852,AlDavisEyes,0,89.22,DST 49ers  FLEX D'Andre Swift QB Carson Wentz RB Derrick Henry RB Ashton Jeanty TE T.J. Hockenson WR Justin Jefferson WR Luther Burden III WR Dontayvion Wicks,,,
13135,5262199965,Marsharks,0,89.22,DST Jaguars  FLEX Ashton Jeanty QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE T.J. Hockenson WR Christian Watson WR Garrett Wilson WR Jordan Addison,,,
13135,5263396239,jhardart,0,89.22,DST Buccaneers  FLEX Bucky Irving QB Carson Wentz RB Derrick Henry RB Aaron Jones Sr. TE Michael Mayer WR Justin Jefferson WR Garrett Wilson WR Luther Burden III,,,
13135,5263454714,mlbovernfl,0,89.22,DST Titans  FLEX Derrick Henry QB Caleb Williams RB Bijan Robinson RB Christian McCaffrey TE David Njoku WR Luther Burden III WR Rome Odunze WR Xavier Hutchinson,,,
13144,5257480220,boodiepie,0,89.200005,DST Raiders  FLEX Saquon Barkley QB Jordan Love RB Bijan Robinson RB Derrick Henry TE Kenyon Sadiq WR Garrett Wilson WR Matthew Golden WR Jayden Reed,,,
13144,5257676206,RodeoClown79,0,89.200005,DST Seahawks  FLEX David Montgomery QB Jordan Love RB Christian McCaffrey RB Ashton Jeanty TE Mark Andrews WR Terry McLaurin WR Quentin Johnston WR Matthew Golden,,,
13144,5263476662,CodyMarler93,0,89.200005,DST 49ers  FLEX Bijan Robinson QB Jordan Love RB Ashton Jeanty RB Rhamondre Stevenson TE Tucker Kraft WR Christian Watson WR Dontayvion Wicks WR Devaughn Vele,,,
13147,5262490792,B-VA,0,89.18001,DST Cardinals  FLEX Bijan Robinson QB Baker Mayfield RB Rhamondre Stevenson RB Jacory Croskey-Merritt TE Michael Mayer WR DeVonta Smith WR Emeka Egbuka WR Luther Burden III,,,
13147,5263335469,Ogre40,0,89.18001,DST Jets  FLEX Jayden Reed QB Joe Burrow RB Bijan Robinson RB Christian McCaffrey TE Mike Gesicki WR Ja'Marr Chase WR Jakobi Meyers WR Pat Bryant,,,
13147,5263246324,Strike00,0,89.18,DST Bears  FLEX Christian Watson QB Justin Herbert RB Bijan Robinson RB Breece Hall TE Oronde Gadsden II WR Tee Higgins WR Luther Burden III WR Quentin Johnston,,,
13147,5263466045,brianBFR,0,89.18,DST Eagles  FLEX Chuba Hubbard QB Baker Mayfield RB Ashton Jeanty RB TreVeyon Henderson TE Dallas Goedert WR George Pickens WR Tee Higgins WR Chris Godwin Jr.,,,
13147,5263567629,little_ricky,0,89.18,DST Buccaneers  FLEX David Montgomery QB Brock Purdy RB Bijan Robinson RB Kaelon Black TE Dallas Goedert WR Tee Higgins WR Tetairoa McMillan WR Kayshon Boutte,,,
13147,5260877569,nccarper,0,89.17999,DST Eagles  FLEX Saquon Barkley QB Baker Mayfield RB Derrick Henry RB Bucky Irving TE Juwan Johnson WR Emeka Egbuka WR Parker Washington WR Pat Bryant,,,
13153,5258346970,shoony,0,89.16,DST Bears  FLEX Derrick Henry QB Trevor Lawrence RB Ashton Jeanty RB David Montgomery TE Dallas Goedert WR Parker Washington WR Jalen Coker WR Matthew Golden,,,
13153,5263355337,Bobco064,0,89.16,DST Buccaneers  FLEX Bijan Robinson QB Dak Prescott RB Javonte Williams RB Aaron Jones Sr. TE Colston Loveland WR Terry McLaurin WR DK Metcalf WR Matthew Golden,,,
13153,5261001949,Zilla98,0,89.159996,DST Chargers  FLEX Saquon Barkley QB Dak Prescott RB Christian McCaffrey RB Javonte Williams TE Brenton Strange WR George Pickens WR Quentin Johnston WR Devontez Walker,,,
13156,5260001487,sosthetruth,0,89.14001,DST Jaguars  FLEX Saquon Barkley QB Jayden Daniels RB Derrick Henry RB David Montgomery TE Tucker Kraft WR Deebo Samuel Sr. WR Stefon Diggs WR Jalen Coker,,,
13156,5263680178,Higgysheroes,0,89.14,DST Ravens  FLEX Javonte Williams QB Jayden Daniels RB Bijan Robinson RB David Montgomery TE Dalton Schultz WR George Pickens WR Terry McLaurin WR Makai Lemon,,,
13158,5263180659,pburris2003,0,89.12001,DST Jaguars  FLEX Caleb Douglas QB Carson Wentz RB Derrick Henry RB Aaron Jones Sr. TE Colston Loveland WR Justin Jefferson WR Ja'Marr Chase WR Mike Evans,,,
13158,5261285097,Bigcitygoose,0,89.12,DST Raiders  FLEX Mike Evans QB Carson Wentz RB Bijan Robinson RB Aaron Jones Sr. TE Colston Loveland WR Justin Jefferson WR Luther Burden III WR Rashod Bateman,,,
13158,5261610418,PuzzledBaller,0,89.119995,DST Patriots  FLEX Saquon Barkley QB Caleb Williams RB Ashton Jeanty RB D'Andre Swift TE Hunter Henry WR George Pickens WR Luther Burden III WR Kalif Raymond,,,
13161,5257718794,SkolVikz,0,89.08,DST Steelers  FLEX George Pickens QB Brock Purdy RB Bijan Robinson RB David Montgomery TE Evan Engram WR Mike Evans WR Christian Watson WR DeMario Douglas,,,
13161,5261262987,awc89,0,89.08,DST Buccaneers  FLEX Bijan Robinson QB Baker Mayfield RB Breece Hall RB Bucky Irving TE David Njoku WR Emeka Egbuka WR Chris Godwin Jr. WR Jalen Coker,,,
13161,5262510400,rlcj2010,0,89.08,DST Texans  FLEX Mike Evans QB Baker Mayfield RB David Montgomery RB Javonte Williams TE Mark Andrews WR Emeka Egbuka WR Luther Burden III WR Stefon Diggs,,,
13161,5263092938,DeathStroke412,0,89.08,DST Jaguars  FLEX Ashton Jeanty QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Mark Andrews WR Tee Higgins WR Deebo Samuel Sr. WR DeMario Douglas,,,
13161,5263662381,proball21,0,89.08,DST Chargers  FLEX Emeka Egbuka QB Joe Burrow RB Jacory Croskey-Merritt RB Quinshon Judkins TE Mike Gesicki WR Ja'Marr Chase WR George Pickens WR Deebo Samuel Sr.,,,
13166,5259491685,Panchojr32,0,89.060005,DST Titans  FLEX Justin Jefferson QB Jalen Hurts RB Bucky Irving RB Chuba Hubbard TE Dallas Goedert WR Emeka Egbuka WR Deebo Samuel Sr. WR Matthew Golden,,,
13166,5261929032,jaymay4444,0,89.060005,DST Buccaneers  FLEX Javonte Williams QB Dak Prescott RB Bijan Robinson RB Aaron Jones Sr. TE Michael Mayer WR George Pickens WR Terry McLaurin WR Quentin Johnston,,,
13166,5258300447,calebdoesfantasy,0,89.06,DST Eagles  FLEX Jacory Croskey-Merritt QB Trevor Lawrence RB Saquon Barkley RB Aaron Jones Sr. TE Mark Andrews WR Ja'Marr Chase WR Parker Washington WR Quentin Johnston,,,
13169,5261331645,wildcat52,0,89.04001,DST Bengals  FLEX Antonio Williams QB Jayden Daniels RB Bijan Robinson RB Derrick Henry TE Colston Loveland WR Luther Burden III WR Terry McLaurin WR Jalen Coker,,,
13169,5261604278,FranktheTank60,0,89.04,DST Packers  FLEX Terry McLaurin QB Jayden Daniels RB Jacory Croskey-Merritt RB Aaron Jones Sr. TE George Kittle WR Justin Jefferson WR Emeka Egbuka WR Luther Burden III,,,
13169,5262629942,jchief730,0,89.04,DST Ravens  FLEX Christian McCaffrey QB Jayden Daniels RB Saquon Barkley RB Omarion Hampton TE Harold Fannin Jr. WR Emeka Egbuka WR Jordan Addison WR LaJohntay Wester,,,
13172,5256702644,Mr.T_Baggin,0,89.020004,DST Buccaneers  FLEX Jake Ferguson QB Caleb Williams RB Derrick Henry RB Breece Hall TE Colston Loveland WR Tee Higgins WR Luther Burden III WR Jordan Addison,,,
13172,5259631175,themadking69,0,89.020004,DST Buccaneers  FLEX Christian Watson QB Caleb Williams RB Bijan Robinson RB Derrick Henry TE Michael Mayer WR Deebo Samuel Sr. WR Jalen Coker WR Kalif Raymond,,,
13172,5262641752,Jkruzlic,0,89.020004,DST Patriots  FLEX Bijan Robinson QB Caleb Williams RB Derrick Henry RB Aaron Jones Sr. TE Colston Loveland WR Luther Burden III WR Jordan Addison WR Jaylin Noel,,,
13172,5262705700,Mr_SixSeven,0,89.020004,DST Buccaneers  FLEX D'Andre Swift QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE T.J. Hockenson WR Justin Jefferson WR Jalen Coker WR Kalif Raymond,,,
13172,5262829751,Hasy08,0,89.020004,DST Eagles  FLEX Breece Hall QB Carson Wentz RB Bijan Robinson RB Aaron Jones Sr. TE T.J. Hockenson WR Justin Jefferson WR Chris Olave WR Caleb Douglas,,,
13172,5262923967,ebaue741,0,89.020004,DST Buccaneers  FLEX Dalton Schultz QB Carson Wentz RB Bijan Robinson RB Ashton Jeanty TE Michael Mayer WR Justin Jefferson WR Emeka Egbuka WR Luther Burden III,,,
13172,5263508931,5thDawg,0,89.020004,DST Seahawks  FLEX Christian McCaffrey QB Drake Maye RB Javonte Williams RB Jadarian Price TE Mark Andrews WR Tee Higgins WR Luther Burden III WR Mack Hollins,,,
13172,5263637096,mgoode1123,0,89.020004,DST Buccaneers  FLEX Jeremiyah Love QB Kirk Cousins RB Breece Hall RB Bucky Irving TE Michael Mayer WR Justin Jefferson WR George Pickens WR Rome Odunze,,,
13172,5257572663,Richkotitte,0,89.02,DST Bengals  FLEX Bucky Irving QB Carson Wentz RB Bijan Robinson RB Aaron Jones Sr. TE Michael Mayer WR Justin Jefferson WR Christian Watson WR Luther Burden III,,,
13181,5259147327,jt050207,0,88.98,DST Buccaneers  FLEX Caleb Douglas QB Baker Mayfield RB Saquon Barkley RB David Montgomery TE Pat Freiermuth WR DeVonta Smith WR Emeka Egbuka WR Christian Watson,,,
13181,5261944004,kjhart1988,0,88.98,DST Ravens  FLEX Terry McLaurin QB Bryce Young RB Bijan Robinson RB D'Andre Swift TE Dallas Goedert WR Justin Jefferson WR Jalen Coker WR Jaylin Noel,,,
13181,5262649613,rmahan91,0,88.98,DST Dolphins  FLEX Derrick Henry QB Tyler Shough RB Bijan Robinson RB Rhamondre Stevenson TE David Njoku WR Chris Olave WR Drake London WR Michael Wilson,,,
13181,5263423768,hellomcfly2,0,88.98,DST Buccaneers  FLEX George Kittle QB Baker Mayfield RB David Montgomery RB Jeremiyah Love TE Kyle Pitts Sr. WR Chris Olave WR George Pickens WR Chris Godwin Jr.,,,
13181,5263537248,Npomer44,0,88.98,DST Patriots  FLEX Jonathon Brooks QB Justin Herbert RB Bijan Robinson RB David Montgomery TE Hunter Henry WR Tetairoa McMillan WR Drake London WR Deebo Samuel Sr.,,,
13181,5263617493,Bkon10,0,88.98,DST Patriots  FLEX Parker Washington QB Justin Herbert RB Ashton Jeanty RB Javonte Williams TE David Njoku WR Justin Jefferson WR Chris Godwin Jr. WR Michael Wilson,,,
13181,5256243116,ShoCon,0,88.979996,DST Panthers  FLEX Justin Jefferson QB Justin Herbert RB Bijan Robinson RB Saquon Barkley TE Colston Loveland WR Antonio Williams WR Dontayvion Wicks WR Devaughn Vele,,,
13188,5262400582,Wolfpack16,0,88.96,DST Jaguars  FLEX Carnell Tate QB Jalen Hurts RB Bijan Robinson RB Jeremiyah Love TE Kyle Pitts Sr. WR Ja'Marr Chase WR Romeo Doubs WR Makai Lemon,,,
13189,5262445613,matt24ma,0,88.94001,DST Bengals  FLEX Luther Burden III QB Jayden Daniels RB Derrick Henry RB Breece Hall TE Dallas Goedert WR Justin Jefferson WR Matthew Golden WR Antonio Williams,,,
13189,5263612343,txstatechamp2004,0,88.94,DST Eagles  FLEX Courtland Sutton QB Jayden Daniels RB Bijan Robinson RB Derrick Henry TE Jake Ferguson WR Chris Godwin Jr. WR Quentin Johnston WR Antonio Williams,,,
13191,5260151757,RIGHTCREW2,0,88.920006,DST Buccaneers  FLEX Christian Watson QB Caleb Williams RB Bijan Robinson RB Derrick Henry TE Michael Mayer WR Luther Burden III WR Dontayvion Wicks WR Devaughn Vele,,,
13191,5260508685,chank4400,0,88.920006,DST Buccaneers  FLEX Ashton Jeanty QB Bo Nix RB Bijan Robinson RB Derrick Henry TE Luke Farrell WR Christian Watson WR Garrett Wilson WR DeMario Douglas,,,
13191,5261198060,prd84,0,88.920006,DST Seahawks  FLEX Garrett Wilson QB Carson Wentz RB D'Andre Swift RB Chuba Hubbard TE Colston Loveland WR Justin Jefferson WR George Pickens WR Matthew Golden,,,
13191,5261277454,IndigoIq,0,88.920006,DST Buccaneers  FLEX Justin Jefferson QB Caleb Williams RB Bijan Robinson RB Derrick Henry TE T.J. Hockenson WR Jalen Coker WR Devaughn Vele WR Kalif Raymond,,,
13191,5262193387,nprice74,0,88.920006,DST Seahawks  FLEX Aaron Jones Sr. QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Mark Andrews WR Justin Jefferson WR Luther Burden III WR Xavier Hutchinson,,,
13191,5262412465,steveoohh559,0,88.920006,DST Broncos  FLEX Matthew Golden QB Caleb Williams RB Ashton Jeanty RB Javonte Williams TE Mark Andrews WR Emeka Egbuka WR Garrett Wilson WR Luther Burden III,,,
13191,5262456633,007SportsGamblor,0,88.920006,DST Buccaneers  FLEX Aaron Jones Sr. QB Carson Wentz RB Derrick Henry RB Bucky Irving TE Colston Loveland WR Justin Jefferson WR Parker Washington WR Matthew Golden,,,
13191,5262851278,bigres,0,88.920006,DST Cardinals  FLEX Aaron Jones Sr. QB Cam Ward RB Christian McCaffrey RB Saquon Barkley TE Gunnar Helm WR Justin Jefferson WR Emeka Egbuka WR Carnell Tate,,,
13191,5263625522,ajwegner,0,88.920006,DST Seahawks  FLEX David Montgomery QB Caleb Williams RB Bijan Robinson RB Aaron Jones Sr. TE Colston Loveland WR Luther Burden III WR Matthew Golden WR Tre Tucker,,,
13191,5262890582,bigmac84,0,88.92,DST Jets  FLEX Xavier Hutchinson QB Caleb Williams RB Javonte Williams RB Bucky Irving TE Michael Mayer WR Justin Jefferson WR Ja'Marr Chase WR Luther Burden III,,,
13191,5263501749,Bigtiger,0,88.92,DST Buccaneers  FLEX Bijan Robinson QB C.J. Stroud RB Saquon Barkley RB De'Von Achane TE David Njoku WR Ja'Marr Chase WR Antonio Williams WR Kayshon Boutte,,,
13202,5258159755,aquaman513,0,88.90001,DST Eagles  FLEX Javonte Williams QB Jordan Love RB Bijan Robinson RB Breece Hall TE Mark Andrews WR Garrett Wilson WR Matthew Golden WR Jayden Reed,,,
13202,5263184425,bmglass100,0,88.90001,DST Buccaneers  FLEX Mack Hollins QB Jordan Love RB Derrick Henry RB Javonte Williams TE Tucker Kraft WR Ja'Marr Chase WR Michael Wilson WR Matthew Golden,,,
13202,5263470334,stephenlu,0,88.90001,DST Cowboys  FLEX Bijan Robinson QB Jordan Love RB Derrick Henry RB Breece Hall TE Colston Loveland WR Christian Watson WR Matthew Golden WR Caleb Douglas,,,
13202,5259449623,cabkab00,0,88.9,DST Dolphins  FLEX Keaton Mitchell QB Jordan Love RB Ashton Jeanty RB Bucky Irving TE Dallas Goedert WR Ja'Marr Chase WR Christian Watson WR Drake London,,,
13202,5260268466,GreenMachine_13,0,88.9,DST Bengals  FLEX Hunter Henry QB Lamar Jackson RB Derrick Henry RB Javonte Williams TE Mark Andrews WR Justin Jefferson WR Luther Burden III WR Mack Hollins,,,
13202,5263649129,ChasingWs,0,88.9,DST Cowboys  FLEX Kaelon Black QB Jordan Love RB Rhamondre Stevenson RB Jacory Croskey-Merritt TE Trey McBride WR Emeka Egbuka WR Christian Watson WR Garrett Wilson,,,
13208,5262293078,Nemesis91,0,88.880005,DST Buccaneers  FLEX Mack Hollins QB Joe Burrow RB David Montgomery RB Aaron Jones Sr. TE Colston Loveland WR Ja'Marr Chase WR Tee Higgins WR DK Metcalf,,,
13208,5262472392,pompeo89,0,88.880005,DST 49ers  FLEX David Montgomery QB Baker Mayfield RB Bijan Robinson RB Ashton Jeanty TE Mike Gesicki WR Emeka Egbuka WR Matthew Golden WR Rashod Bateman,,,
