Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
9813,5253846037,ainman205,0,132.96,DST Cardinals  FLEX Dalton Kincaid QB Joe Burrow RB Jahmyr Gibbs RB MarShawn Lloyd TE Kyle Pitts Sr. WR Ja'Marr Chase WR Drake London WR Jalen Coker,,,
9813,5246492459,jison12,0,132.95999,DST Raiders  FLEX Chris Godwin Jr. QB Joe Burrow RB Jahmyr Gibbs RB Bucky Irving TE Cade Otton WR Ja'Marr Chase WR Tee Higgins WR Devaughn Vele,,,
9813,5248807441,mailman1000,0,132.95999,DST Jaguars  FLEX DJ Moore QB Josh Allen RB James Cook III RB Breece Hall TE Colston Loveland WR Garrett Wilson WR Jayden Reed WR Jalen Nailor,,,
9816,5237277179,JBwonit,0,132.94,DST Bears  FLEX Saquon Barkley QB Aaron Rodgers RB Bijan Robinson RB Jonathan Taylor TE Pat Freiermuth WR Tee Higgins WR DK Metcalf WR Matthew Golden,,,
9816,5239825844,AHustle,0,132.94,DST Jets  FLEX Jordan Mason QB Baker Mayfield RB Bijan Robinson RB Bucky Irving TE Mark Andrews WR Amon-Ra St. Brown WR Jordan Addison WR Rome Odunze,,,
9816,5251847843,Goliath127,0,132.94,DST Jets  FLEX Breece Hall QB Baker Mayfield RB Jahmyr Gibbs RB Travis Etienne Jr. TE Cade Otton WR Tee Higgins WR Emeka Egbuka WR Chris Godwin Jr.,,,
9816,5252264451,brett08,0,132.94,DST Steelers  FLEX Zay Flowers QB Jared Goff RB Omarion Hampton RB Bucky Irving TE Sam LaPorta WR Ja'Marr Chase WR Michael Wilson WR Dontayvion Wicks,,,
9816,5252384039,jaxonskog,0,132.94,DST Raiders  FLEX MarShawn Lloyd QB Baker Mayfield RB Jonathan Taylor RB Bucky Irving TE Michael Mayer WR Ja'Marr Chase WR Justin Jefferson WR Michael Wilson,,,
9816,5253262438,acreel34,0,132.94,DST Jets  FLEX Saquon Barkley QB Jared Goff RB Jahmyr Gibbs RB Omarion Hampton TE Michael Mayer WR Ja'Marr Chase WR Parker Washington WR Devaughn Vele,,,
9816,5253276040,bradley2731,0,132.94,DST Bears  FLEX Jonathan Taylor QB Jared Goff RB Omarion Hampton RB Travis Etienne Jr. TE Sam LaPorta WR Chris Olave WR Luther Burden III WR KC Concepcion,,,
9816,5253853385,jmblauve,0,132.93999,DST Jets  FLEX Amon-Ra St. Brown QB Jared Goff RB Jahmyr Gibbs RB Breece Hall TE Erick All Jr. WR Ja'Marr Chase WR Luther Burden III WR Tre Tucker,,,
9824,5252658090,zwerth88,0,132.92,DST Buccaneers  FLEX Omarion Hampton QB Kyler Murray RB Jahmyr Gibbs RB De'Von Achane TE Juwan Johnson WR Justin Jefferson WR Matthew Golden WR Tre Tucker,,,
9825,5233493954,stokedlog,0,132.90001,DST Texans  FLEX Bucky Irving QB Tyler Shough RB Saquon Barkley RB D'Andre Swift TE Mark Andrews WR DeVonta Smith WR Tee Higgins WR Garrett Wilson,,,
9825,5251583720,xxmiddlefingerxx,0,132.90001,DST Chargers  FLEX Omarion Hampton QB Tyler Shough RB Jonathan Taylor RB Tony Pollard TE Juwan Johnson WR Chris Olave WR Jameson Williams WR Wan'Dale Robinson,,,
9825,5253502374,jonnycotts,0,132.9,DST Jets  FLEX Harold Fannin Jr. QB Geno Smith RB Jahmyr Gibbs RB Travis Etienne Jr. TE Sam LaPorta WR Ja'Marr Chase WR Chris Olave WR Garrett Wilson,,,
9825,5253747268,drewlarry,0,132.9,DST Texans  FLEX Quentin Johnston QB Tyler Shough RB De'Von Achane RB Kenny Gainwell TE Tucker Kraft WR Amon-Ra St. Brown WR Chris Olave WR Ladd McConkey,,,
9825,5253862815,80DEUCE,0,132.9,DST Steelers  FLEX DeVonta Smith QB Geno Smith RB Saquon Barkley RB Ashton Jeanty TE Michael Mayer WR Ja'Marr Chase WR Justin Jefferson WR Adonai Mitchell,,,
9830,5245877550,Jwilkes1986,0,132.86002,DST Jaguars  FLEX Jonathon Brooks QB Caleb Williams RB Bhayshul Tuten RB Quinshon Judkins TE Tyler Warren WR Justin Jefferson WR Chris Godwin Jr. WR Wan'Dale Robinson,,,
9830,5248428543,brandymor57,0,132.86002,DST Steelers  FLEX Jordan Mason QB Joe Burrow RB Jonathan Taylor RB Bucky Irving TE Sam LaPorta WR Ladd McConkey WR Terry McLaurin WR DK Metcalf,,,
9830,5215700314,hps2cd1,0,132.86,DST Browns  FLEX Kyle Pitts Sr. QB C.J. Stroud RB Jahmyr Gibbs RB Chase Brown TE Tucker Kraft WR Nico Collins WR Parker Washington WR DK Metcalf,,,
9830,5237522442,kentuckyman9698,0,132.86,DST Browns  FLEX Tetairoa McMillan QB Joe Burrow RB Bijan Robinson RB Chris Rodriguez Jr. TE Dallas Goedert WR Chris Olave WR Tee Higgins WR Wan'Dale Robinson,,,
9830,5248715530,candlelady44,0,132.86,DST Texans  FLEX Quentin Johnston QB Justin Herbert RB Jahmyr Gibbs RB Omarion Hampton TE Dallas Goedert WR Amon-Ra St. Brown WR Michael Pittman Jr. WR Wan'Dale Robinson,,,
9830,5250101650,EvaLeeMorgan,0,132.86,DST Colts  FLEX Jalen Coker QB Joe Burrow RB Breece Hall RB David Montgomery TE Cade Otton WR Ja'Marr Chase WR Tee Higgins WR Tetairoa McMillan,,,
9830,5251080911,az350z,0,132.86,DST Lions  FLEX Omarion Hampton QB Justin Herbert RB Jahmyr Gibbs RB Chase Brown TE Michael Mayer WR Ladd McConkey WR Josh Downs WR Wan'Dale Robinson,,,
9830,5251618729,linzie313,0,132.86,DST Texans  FLEX Harold Fannin Jr. QB Lamar Jackson RB De'Von Achane RB David Montgomery TE Mark Andrews WR Chris Olave WR DeVonta Smith WR Garrett Wilson,,,
9830,5252673457,brett1839,0,132.86,DST Titans  FLEX Michael Mayer QB Justin Herbert RB Jahmyr Gibbs RB Bijan Robinson TE Juwan Johnson WR Ja'Marr Chase WR Ladd McConkey WR Quentin Johnston,,,
9830,5253338702,jayomo,0,132.86,DST Cardinals  FLEX Bucky Irving QB Joe Burrow RB Bijan Robinson RB Travis Etienne Jr. TE Michael Mayer WR DeVonta Smith WR Tee Higgins WR Garrett Wilson,,,
9830,5234769712,eshep04,0,132.85999,DST Jaguars  FLEX Luther Burden III QB Joe Burrow RB Travis Etienne Jr. RB Bucky Irving TE Trey McBride WR Parker Washington WR Michael Wilson WR Quentin Johnston,,,
9830,5250674162,millerb1023,0,132.85999,DST Steelers  FLEX Saquon Barkley QB Justin Herbert RB Chase Brown RB Ashton Jeanty TE Juwan Johnson WR Jameson Williams WR Luther Burden III WR Quentin Johnston,,,
9830,5252083375,epadol,0,132.85999,DST Falcons  FLEX Bryce Lance QB Lamar Jackson RB Jonathan Taylor RB Chase Brown TE Tyler Warren WR Ja'Marr Chase WR Justin Jefferson WR Ja'Kobi Lane,,,
9830,5253442006,KaBomb81,0,132.85999,DST Browns  FLEX Michael Mayer QB Joe Burrow RB Jahmyr Gibbs RB Jaylen Warren TE Mike Gesicki WR Ja'Marr Chase WR Amon-Ra St. Brown WR Tee Higgins,,,
9844,5245877511,Bowser888,0,132.84,DST Jets  FLEX Saquon Barkley QB Daniel Jones RB Chase Brown RB Omarion Hampton TE David Njoku WR Chris Olave WR Zay Flowers WR Josh Downs,,,
9844,5249970039,sir.saxon,0,132.84,DST Jets  FLEX MarShawn Lloyd QB Baker Mayfield RB Jahmyr Gibbs RB Breece Hall TE Juwan Johnson WR Ja'Marr Chase WR Ladd McConkey WR Chris Godwin Jr.,,,
9846,5249984872,Antking85,0,132.82,DST Lions  FLEX Justin Jefferson QB Kyler Murray RB Omarion Hampton RB Breece Hall TE Tyler Warren WR Chris Olave WR Garrett Wilson WR Chris Bell,,,
9846,5250721940,lindbergh2,0,132.81999,DST Eagles  FLEX Kenny Gainwell QB Cooper Rush RB Jonathan Taylor RB Rico Dowdle TE Dallas Goedert WR Amon-Ra St. Brown WR Chris Olave WR Drake London,,,
9846,5251710871,Joelexa7,0,132.81999,DST Jets  FLEX Michael Mayer QB Kyler Murray RB Jahmyr Gibbs RB Saquon Barkley TE Colston Loveland WR Justin Jefferson WR Chris Olave WR Jayden Reed,,,
9849,5238892361,chefshule,0,132.8,DST Steelers  FLEX Saquon Barkley QB Geno Smith RB D'Andre Swift RB Tony Pollard TE Colston Loveland WR Amon-Ra St. Brown WR Ladd McConkey WR Wan'Dale Robinson,,,
9849,5246815086,blumie94,0,132.8,DST Dolphins  FLEX Caleb Douglas QB Malik Willis RB Jahmyr Gibbs RB Breece Hall TE Colston Loveland WR Ja'Marr Chase WR Ladd McConkey WR Garrett Wilson,,,
9849,5253438880,Jeff2426,0,132.79999,DST Texans  FLEX De'Von Achane QB Malik Willis RB Jahmyr Gibbs RB Jonathan Taylor TE Juwan Johnson WR Luther Burden III WR Josh Downs WR Jakobi Meyers,,,
9849,5253883387,sammyg0309,0,132.79999,DST Titans  FLEX Jonathon Brooks QB Tyler Shough RB Jahmyr Gibbs RB MarShawn Lloyd TE Michael Mayer WR Ja'Marr Chase WR Chris Olave WR Tetairoa McMillan,,,
9853,5250791457,corewithak,0,132.78,DST Titans  FLEX Saquon Barkley QB Jacoby Brissett RB Jahmyr Gibbs RB Travis Etienne Jr. TE Michael Mayer WR Nico Collins WR Garrett Wilson WR Michael Wilson,,,
9854,5252185912,dittywoods33,0,132.76001,DST Eagles  FLEX Omarion Hampton QB Justin Herbert RB Ashton Jeanty RB Jaylen Warren TE Dallas Goedert WR Tetairoa McMillan WR Garrett Wilson WR Alec Pierce,,,
9854,5253613328,dawgpoundfaithful,0,132.76001,DST Texans  FLEX Amon-Ra St. Brown QB Justin Herbert RB De'Von Achane RB Kyle Monangai TE Tucker Kraft WR Tee Higgins WR Christian Watson WR Quentin Johnston,,,
9854,5247459783,hydrokoma,0,132.76,DST Jets  FLEX Parker Washington QB Joe Burrow RB D'Andre Swift RB Bucky Irving TE Michael Mayer WR Ja'Marr Chase WR Tee Higgins WR Emeka Egbuka,,,
9854,5250947537,zestfulyclean,0,132.76,DST Vikings  FLEX Marvin Harrison Jr. QB Justin Herbert RB Jahmyr Gibbs RB Bucky Irving TE Michael Mayer WR Ja'Marr Chase WR Chris Olave WR Quentin Johnston,,,
9854,5252392080,jwmartin24,0,132.76,DST Jaguars  FLEX Omarion Hampton QB Joe Burrow RB Jahmyr Gibbs RB Chase Brown TE Michael Mayer WR Ja'Marr Chase WR Devaughn Vele WR Ted Hurst III,,,
9854,5253193728,brewmeistercole,0,132.76,DST Browns  FLEX Michael Mayer QB Justin Herbert RB Jahmyr Gibbs RB Saquon Barkley TE Juwan Johnson WR Ja'Marr Chase WR Chris Olave WR Garrett Wilson,,,
9854,5253402424,huhill,0,132.76,DST Jets  FLEX Devaughn Vele QB Joe Burrow RB Jahmyr Gibbs RB Jonathan Taylor TE Michael Mayer WR Ja'Marr Chase WR Tee Higgins WR Quentin Johnston,,,
9854,5253458981,allottarod,0,132.76,DST Texans  FLEX Omarion Hampton QB Lamar Jackson RB Jahmyr Gibbs RB MarShawn Lloyd TE Michael Mayer WR Justin Jefferson WR Luther Burden III WR Marvin Harrison Jr.,,,
9854,5253752942,FillupLivers,0,132.76,DST Browns  FLEX Michael Mayer QB Justin Herbert RB Jahmyr Gibbs RB Saquon Barkley TE Juwan Johnson WR Ja'Marr Chase WR Chris Olave WR Garrett Wilson,,,
9854,5253818602,ManiD007,0,132.76,DST Chargers  FLEX Michael Mayer QB Justin Herbert RB Saquon Barkley RB Ashton Jeanty TE Tucker Kraft WR Justin Jefferson WR Ladd McConkey WR Quentin Johnston,,,
9854,5252857433,Millville27,0,132.75998,DST Vikings  FLEX Michael Mayer QB Joe Burrow RB Jahmyr Gibbs RB Omarion Hampton TE Juwan Johnson WR Ja'Marr Chase WR Chris Olave WR Tre Tucker,,,
9865,5244751875,Snippa1,0,132.74,DST Texans  FLEX Jonathan Taylor QB Jared Goff RB De'Von Achane RB Tony Pollard TE Dallas Goedert WR Chris Olave WR Ladd McConkey WR Kayshon Boutte,,,
9865,5246391150,Tommyboy062020,0,132.73999,DST Jets  FLEX Travis Etienne Jr. QB Baker Mayfield RB Jahmyr Gibbs RB Bijan Robinson TE Michael Mayer WR Ja'Marr Chase WR Chris Godwin Jr. WR Tre Tucker,,,
9865,5246655167,JJC5294,0,132.73999,DST Vikings  FLEX Derrick Henry QB Baker Mayfield RB Omarion Hampton RB David Montgomery TE Juwan Johnson WR Ja'Marr Chase WR Emeka Egbuka WR Tre Tucker,,,
9865,5248570209,bob1573,0,132.73999,DST Steelers  FLEX Quentin Johnston QB Baker Mayfield RB Jonathan Taylor RB Derrick Henry TE Michael Mayer WR Ja'Marr Chase WR Emeka Egbuka WR Chris Godwin Jr.,,,
9865,5252949179,gronkspike9,0,132.73999,DST Raiders  FLEX Colston Loveland QB Bryce Young RB Saquon Barkley RB Ashton Jeanty TE Juwan Johnson WR Ja'Marr Chase WR Tetairoa McMillan WR Luther Burden III,,,
9870,5242150366,madmidgets,0,132.72,DST Eagles  FLEX D'Andre Swift QB Jalen Hurts RB Saquon Barkley RB Bucky Irving TE Sam LaPorta WR DeVonta Smith WR Josh Downs WR Stefon Diggs,,,
9870,5252719662,kells617,0,132.72,DST Browns  FLEX Dallas Goedert QB Kyler Murray RB Jahmyr Gibbs RB Jonathan Taylor TE Brenton Strange WR Ja'Marr Chase WR Justin Jefferson WR Jauan Jennings,,,
9870,5253058851,Jvegas14,0,132.71999,DST Titans  FLEX Chris Bell QB Jalen Hurts RB De'Von Achane RB D'Andre Swift TE Juwan Johnson WR Ja'Marr Chase WR Amon-Ra St. Brown WR Jakobi Meyers,,,
9873,5216354444,smrocket1964,0,132.70001,DST Jaguars  FLEX Juwan Johnson QB Tyler Shough RB Chase Brown RB Mike Washington Jr. TE Tyler Warren WR Ja'Marr Chase WR Chris Olave WR Jameson Williams,,,
9873,5252472669,Day019,0,132.70001,DST Jaguars  FLEX Tetairoa McMillan QB Trevor Lawrence RB Jonathan Taylor RB Omarion Hampton TE Brenton Strange WR DeVonta Smith WR Parker Washington WR Wan'Dale Robinson,,,
9873,5245374213,Papawang5150,0,132.7,DST Jaguars  FLEX Chase Brown QB Malik Willis RB De'Von Achane RB David Montgomery TE Dalton Kincaid WR Terry McLaurin WR Parker Washington WR Jalen Tolbert,,,
9873,5253549170,smoothowen,0,132.7,DST Commanders  FLEX Breece Hall QB Trevor Lawrence RB James Cook III RB David Montgomery TE Chig Okonkwo WR Nico Collins WR Tee Higgins WR Chris Godwin Jr.,,,
9877,5251389113,kpretts,0,132.68001,DST Jaguars  FLEX Robert Henry Jr. QB Jordan Love RB Derrick Henry RB Tony Pollard TE Harold Fannin Jr. WR Justin Jefferson WR DeVonta Smith WR Tee Higgins,,,
9877,5245025513,bhull2122,0,132.68,DST Jaguars  FLEX Saquon Barkley QB Jacoby Brissett RB D'Andre Swift RB Tony Pollard TE Trey McBride WR Garrett Wilson WR Rome Odunze WR Wan'Dale Robinson,,,
9879,5250443533,dsg20,0,132.66,DST Jaguars  FLEX Chris Olave QB Joe Burrow RB Derrick Henry RB Tony Pollard TE Juwan Johnson WR Ja'Marr Chase WR Chris Godwin Jr. WR Tre Tucker,,,
9879,5250945788,QuiteWyatt77,0,132.66,DST Falcons  FLEX Michael Mayer QB Justin Herbert RB Jahmyr Gibbs RB Bijan Robinson TE Harold Fannin Jr. WR Ja'Marr Chase WR Ladd McConkey WR Wan'Dale Robinson,,,
9879,5252697084,muscott08,0,132.66,DST Eagles  FLEX Saquon Barkley QB Joe Burrow RB D'Andre Swift RB Bucky Irving TE Mike Gesicki WR Ja'Marr Chase WR Tetairoa McMillan WR Dontayvion Wicks,,,
9879,5253728570,JJpowers007,0,132.66,DST Browns  FLEX Derrick Henry QB Joe Burrow RB Jahmyr Gibbs RB Bijan Robinson TE Darnell Washington WR Ja'Marr Chase WR Quentin Johnston WR Tez Johnson,,,
9879,5215648468,mattkabe,0,132.65999,DST Browns  FLEX Colston Loveland QB Caleb Williams RB Jahmyr Gibbs RB MarShawn Lloyd TE Michael Mayer WR Ja'Marr Chase WR Chris Olave WR Luther Burden III,,,
9879,5250663233,Bottomfeeder91,0,132.65999,DST Browns  FLEX Jonathan Taylor QB Lamar Jackson RB James Cook III RB Breece Hall TE Michael Mayer WR Ja'Marr Chase WR Zay Flowers WR Chris Bell,,,
9879,5253768407,tripledeke333,0,132.65999,DST Browns  FLEX Michael Mayer QB Caleb Williams RB Jahmyr Gibbs RB MarShawn Lloyd TE Colston Loveland WR Ja'Marr Chase WR Justin Jefferson WR Luther Burden III,,,
9886,5253194134,rugle11,0,132.64,DST Browns  FLEX Saquon Barkley QB Baker Mayfield RB Jahmyr Gibbs RB Omarion Hampton TE Michael Mayer WR Tee Higgins WR Christian Watson WR Chris Godwin Jr.,,,
9887,5245003622,TY54321,0,132.62,DST Browns  FLEX De'Von Achane QB Kyler Murray RB Omarion Hampton RB Derrick Henry TE Michael Mayer WR Amon-Ra St. Brown WR Justin Jefferson WR Tre Tucker,,,
9887,5249870159,meyers2305,0,132.62,DST Texans  FLEX Rico Dowdle QB Kyler Murray RB Chase Brown RB Derrick Henry TE Michael Mayer WR Amon-Ra St. Brown WR Justin Jefferson WR Quentin Johnston,,,
9887,5250251922,nyrblue,0,132.62,DST Jaguars  FLEX Michael Mayer QB Kyler Murray RB Jahmyr Gibbs RB De'Von Achane TE Sam LaPorta WR Ja'Marr Chase WR Amon-Ra St. Brown WR Devaughn Vele,,,
9887,5253408119,srgreen29,0,132.62,DST Jets  FLEX Michael Mayer QB Jalen Hurts RB Bijan Robinson RB Saquon Barkley TE Tyler Warren WR Ja'Marr Chase WR Chris Olave WR Tre Tucker,,,
9891,5250817207,NellyBellyPizza,0,132.6,DST Titans  FLEX Tony Pollard QB Tyler Shough RB Chase Brown RB Saquon Barkley TE Harold Fannin Jr. WR Amon-Ra St. Brown WR Chris Olave WR Bryce Lance,,,
9891,5252515365,Cram1323,0,132.6,DST Colts  FLEX Harold Fannin Jr. QB Tyler Shough RB Jahmyr Gibbs RB Tony Pollard TE Juwan Johnson WR Ja'Marr Chase WR Chris Olave WR Jameson Williams,,,
9891,5252668808,rhagenbu,0,132.6,DST Steelers  FLEX Saquon Barkley QB Malik Willis RB Omarion Hampton RB Bhayshul Tuten TE Greg Dulcich WR Amon-Ra St. Brown WR Zay Flowers WR Malik Washington,,,
9891,5251595703,Mtnetter,0,132.59999,DST Browns  FLEX Adonai Mitchell QB Malik Willis RB Jahmyr Gibbs RB Saquon Barkley TE Juwan Johnson WR Ja'Marr Chase WR Chris Olave WR Luther Burden III,,,
9895,5218209366,braydenbroncos,0,132.56,DST Bears  FLEX Stefon Diggs QB Caleb Williams RB Saquon Barkley RB Bucky Irving TE Colston Loveland WR Ja'Marr Chase WR Christian Watson WR Jerry Jeudy,,,
9895,5242562584,bajourn,0,132.56,DST Bears  FLEX Ladd McConkey QB Lamar Jackson RB De'Von Achane RB Bucky Irving TE Michael Mayer WR DeVonta Smith WR Zay Flowers WR Jordan Addison,,,
9895,5250579724,dwalke16,0,132.56,DST Browns  FLEX Tre Tucker QB Justin Herbert RB Jahmyr Gibbs RB MarShawn Lloyd TE Michael Mayer WR Ja'Marr Chase WR Amon-Ra St. Brown WR Chris Olave,,,
9895,5251746285,prpichknows,0,132.56,DST Raiders  FLEX Ladd McConkey QB Justin Herbert RB Omarion Hampton RB Ashton Jeanty TE Charlie Kolar WR Ja'Marr Chase WR Garrett Wilson WR DJ Moore,,,
9895,5252968179,jb92087,0,132.56,DST Raiders  FLEX Michael Mayer QB Joe Burrow RB Jahmyr Gibbs RB Breece Hall TE Juwan Johnson WR Ja'Marr Chase WR Tee Higgins WR Chris Godwin Jr.,,,
9895,5253229128,fredericksjr,0,132.56,DST Browns  FLEX Tre Tucker QB Justin Herbert RB Jahmyr Gibbs RB MarShawn Lloyd TE Michael Mayer WR Ja'Marr Chase WR Amon-Ra St. Brown WR Chris Olave,,,
9895,5253305931,NMEY,0,132.56,DST Bengals  FLEX Jonathan Taylor QB Joe Burrow RB Bucky Irving RB Tony Pollard TE Mike Gesicki WR Ja'Marr Chase WR Alec Pierce WR Stefon Diggs,,,
9895,5253856168,mjstan104,0,132.56,DST Browns  FLEX Tre Tucker QB Justin Herbert RB Jahmyr Gibbs RB MarShawn Lloyd TE Michael Mayer WR Ja'Marr Chase WR Amon-Ra St. Brown WR Chris Olave,,,
9903,5245010810,Bigdevon1711,0,132.54001,DST Jaguars  FLEX Ladd McConkey QB Baker Mayfield RB Saquon Barkley RB D'Andre Swift TE Trey McBride WR Tee Higgins WR Chris Godwin Jr. WR Tez Johnson,,,
9903,5248849367,romo4prez2020,0,132.54001,DST Jets  FLEX Travis Etienne Jr. QB Baker Mayfield RB Jahmyr Gibbs RB Chase Brown TE Michael Mayer WR Tee Higgins WR Emeka Egbuka WR Chris Godwin Jr.,,,
9903,5253493479,maddenhead,0,132.54001,DST Raiders  FLEX Jahmyr Gibbs QB Baker Mayfield RB Omarion Hampton RB Ashton Jeanty TE Colston Loveland WR Chris Godwin Jr. WR Jayden Reed WR Adonai Mitchell,,,
9903,5253523686,jocko8808,0,132.54001,DST Jets  FLEX Amon-Ra St. Brown QB Daniel Jones RB Bhayshul Tuten RB Bucky Irving TE Michael Mayer WR Ja'Marr Chase WR Chris Olave WR Alec Pierce,,,
9903,5253736534,purplehays,0,132.54001,DST Vikings  FLEX Woody Marks QB Jared Goff RB Jahmyr Gibbs RB Jordan Mason TE T.J. Hockenson WR Amon-Ra St. Brown WR Emeka Egbuka WR Jordan Addison,,,
9908,5252387563,jguiragossian123,0,132.52,DST Jaguars  FLEX Michael Mayer QB Jalen Hurts RB Jahmyr Gibbs RB Omarion Hampton TE Sam LaPorta WR DeVonta Smith WR Alec Pierce WR Luther Burden III,,,
9908,5248291106,jerbear82,0,132.51999,DST Vikings  FLEX Michael Mayer QB Kyler Murray RB Jahmyr Gibbs RB D'Andre Swift TE Colston Loveland WR Ja'Marr Chase WR Justin Jefferson WR Malik Washington,,,
9908,5253100454,gorrelll15,0,132.51999,DST Jets  FLEX Colston Loveland QB Jalen Hurts RB Jahmyr Gibbs RB Jonathan Taylor TE Michael Mayer WR Ja'Marr Chase WR DeVonta Smith WR Caleb Douglas,,,
9911,5243962037,texhaute84,0,132.5,DST Vikings  FLEX Jonathan Taylor QB Trevor Lawrence RB De'Von Achane RB Tony Pollard TE Cade Otton WR Amon-Ra St. Brown WR Parker Washington WR Quentin Johnston,,,
9911,5245892944,bigbigjoe86,0,132.5,DST Jets  FLEX Travis Etienne Jr. QB Geno Smith RB Saquon Barkley RB D'Andre Swift TE Michael Mayer WR Ja'Marr Chase WR Amon-Ra St. Brown WR Garrett Wilson,,,
9911,5253687591,SacksOfFury,0,132.5,DST Steelers  FLEX Jahmyr Gibbs QB Malik Willis RB Omarion Hampton RB Chris Rodriguez Jr. TE Colston Loveland WR Zay Flowers WR Garrett Wilson WR Tre Tucker,,,
9914,5246514629,hawg,0,132.46,DST Bears  FLEX Tony Pollard QB Josh Allen RB Jonathan Taylor RB Breece Hall TE Mason Taylor WR Drake London WR Ladd McConkey WR DK Metcalf,,,
9914,5250382873,Willhite3,0,132.46,DST Dolphins  FLEX Saquon Barkley QB Lamar Jackson RB Jonathan Taylor RB Derrick Henry TE Cade Otton WR Drake London WR Tetairoa McMillan WR Chris Bell,,,
9914,5253551285,bigal1885,0,132.46,DST Titans  FLEX Bucky Irving QB Joe Burrow RB Jahmyr Gibbs RB Travis Etienne Jr. TE Michael Mayer WR Ja'Marr Chase WR Emeka Egbuka WR Devaughn Vele,,,
9914,5235945163,roddyrips,0,132.45999,DST Steelers  FLEX Michael Mayer QB Justin Herbert RB Jonathan Taylor RB Saquon Barkley TE Trey McBride WR Jameson Williams WR Ladd McConkey WR Quentin Johnston,,,
9914,5236101919,hammomark,0,132.45999,DST Buccaneers  FLEX Amon-Ra St. Brown QB Justin Herbert RB Jahmyr Gibbs RB De'Von Achane TE Pat Freiermuth WR DeVonta Smith WR Quentin Johnston WR Tre Tucker,,,
9914,5238332572,Seadoolife,0,132.45999,DST Jaguars  FLEX Omarion Hampton QB Justin Herbert RB Jahmyr Gibbs RB Bucky Irving TE Kyle Pitts Sr. WR Justin Jefferson WR Quentin Johnston WR Ja'Kobi Lane,,,
9914,5253009535,padrino1921,0,132.45999,DST Ravens  FLEX Michael Mayer QB Justin Herbert RB Jahmyr Gibbs RB Saquon Barkley TE Trey McBride WR Ja'Marr Chase WR Michael Pittman Jr. WR Devaughn Vele,,,
9921,5248616465,Chuchin143,0,132.44,DST Packers  FLEX Ladd McConkey QB Jared Goff RB Jahmyr Gibbs RB Bhayshul Tuten TE David Njoku WR Amon-Ra St. Brown WR Tee Higgins WR Calvin Ridley,,,
9921,5251062911,ralden002,0,132.44,DST Browns  FLEX Derrick Henry QB Daniel Jones RB Jonathan Taylor RB Saquon Barkley TE Mark Andrews WR Nico Collins WR Alec Pierce WR Michael Pittman Jr.,,,
9921,5253396422,KellyCanuck,0,132.44,DST Jets  FLEX Michael Mayer QB Jared Goff RB De'Von Achane RB Saquon Barkley TE Sam LaPorta WR Amon-Ra St. Brown WR Chris Olave WR Jameson Williams,,,
9921,5253518399,yac2104,0,132.44,DST Ravens  FLEX Juwan Johnson QB Bryce Young RB Chase Brown RB Omarion Hampton TE Colston Loveland WR Amon-Ra St. Brown WR Tetairoa McMillan WR Chris Godwin Jr.,,,
9925,5251487291,beastingonyou,0,132.42001,DST Raiders  FLEX Tony Pollard QB Cooper Rush RB Jahmyr Gibbs RB Omarion Hampton TE Juwan Johnson WR Drake London WR Zay Flowers WR Tetairoa McMillan,,,
9925,5253488064,ronjen1,0,132.42001,DST Browns  FLEX Chris Olave QB Kyler Murray RB De'Von Achane RB Ashton Jeanty TE Tucker Kraft WR Justin Jefferson WR Tee Higgins WR Tre Tucker,,,
9925,5241612560,ballupdarby1,0,132.42,DST Steelers  FLEX Saquon Barkley QB Kyler Murray RB Jahmyr Gibbs RB MarShawn Lloyd TE Michael Mayer WR Ja'Marr Chase WR Justin Jefferson WR Devaughn Vele,,,
9925,5240833131,jenna131,0,132.41998,DST Jaguars  FLEX Roman Wilson QB Kyler Murray RB Jahmyr Gibbs RB Chase Brown TE Oronde Gadsden II WR Amon-Ra St. Brown WR Ladd McConkey WR Quentin Johnston,,,
9929,5253583150,Pirasea,0,132.40001,DST Eagles  FLEX De'Von Achane QB Malik Willis RB Saquon Barkley RB D'Andre Swift TE Juwan Johnson WR Amon-Ra St. Brown WR Tee Higgins WR Tre Tucker,,,
9929,5253840946,gumby416,0,132.40001,DST Jaguars  FLEX Tetairoa McMillan QB Trevor Lawrence RB Chase Brown RB Jawhar Jordan TE Colston Loveland WR Chris Olave WR DJ Moore WR Carnell Tate,,,
9929,5249014581,KatharineSalas,0,132.4,DST Jets  FLEX Omarion Hampton QB Malik Willis RB Jahmyr Gibbs RB Chase Brown TE Mason Taylor WR DeVonta Smith WR Parker Washington WR Michael Wilson,,,
9929,5251495491,skotka,0,132.4,DST Browns  FLEX Derrick Henry QB Malik Willis RB Jahmyr Gibbs RB De'Von Achane TE Michael Mayer WR Ja'Marr Chase WR Jameson Williams WR Malik Washington,,,
9929,5251669138,dogg47,0,132.4,DST Jets  FLEX Garrett Wilson QB Geno Smith RB Breece Hall RB D'Andre Swift TE Mason Taylor WR Ja'Marr Chase WR Amon-Ra St. Brown WR DeVonta Smith,,,
9934,5251808116,SusieFever,0,132.37999,DST Steelers  FLEX Jahmyr Gibbs QB Jordan Love RB Bucky Irving RB MarShawn Lloyd TE Michael Mayer WR Ja'Marr Chase WR Tetairoa McMillan WR Terry McLaurin,,,
