Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
4587,5252258416,A1HoosierSales,0,123.46,DST Jets  FLEX Cade Otton QB Joe Burrow RB Jahmyr Gibbs RB Bucky Irving TE Juwan Johnson WR Ja'Marr Chase WR Tee Higgins WR Chris Godwin Jr.,,,
4589,5247130467,Surferido,0,123.44,DST Jaguars  FLEX DK Metcalf QB Baker Mayfield RB Bucky Irving RB Jaylen Warren TE Colston Loveland WR Amon-Ra St. Brown WR Parker Washington WR Rome Odunze,,,
4589,5253931447,LaPointKiller,0,123.44,DST Lions  FLEX Quinshon Judkins QB Jared Goff RB James Cook III RB Tony Pollard TE Mike Gesicki WR Amon-Ra St. Brown WR Tee Higgins WR Parker Washington,,,
4591,5253832849,BrawlerAL,0,123.340004,DST Bills  FLEX Woody Marks QB Baker Mayfield RB Bijan Robinson RB Jonathan Taylor TE Kyle Pitts Sr. WR DJ Moore WR DK Metcalf WR Chris Godwin Jr.,,,
4591,5254192382,cmdonohue,0,123.340004,DST Jaguars  FLEX Carnell Tate QB Jared Goff RB Jahmyr Gibbs RB Kenny Gainwell TE Juwan Johnson WR Ja'Marr Chase WR Parker Washington WR Michael Pittman Jr.,,,
4591,5254225583,ukgobigblue,0,123.340004,DST Titans  FLEX D'Andre Swift QB Baker Mayfield RB Jonathan Taylor RB Bucky Irving TE Harold Fannin Jr. WR Ja'Marr Chase WR Emeka Egbuka WR Jaylin Noel,,,
4591,5250859253,juankie420,0,123.34,DST Browns  FLEX Alec Pierce QB Daniel Jones RB Jonathan Taylor RB Bucky Irving TE Dalton Schultz WR Ja'Marr Chase WR Chris Olave WR Garrett Wilson,,,
4595,5254175985,missyblue,0,123.32001,DST Falcons  FLEX Chris Olave QB Cooper Rush RB Travis Etienne Jr. RB Quinshon Judkins TE Juwan Johnson WR Ja'Marr Chase WR Amon-Ra St. Brown WR Emeka Egbuka,,,
4596,5249990213,bigpoo44,0,123.26,DST Colts  FLEX Bijan Robinson QB Joe Burrow RB Chase Brown RB Breece Hall TE Darnell Washington WR Ja'Marr Chase WR Chris Godwin Jr. WR Devaughn Vele,,,
4596,5252375318,raiderman951,0,123.26,DST Titans  FLEX Jakobi Meyers QB Joe Burrow RB Jahmyr Gibbs RB D'Andre Swift TE Sam LaPorta WR Ja'Marr Chase WR Carnell Tate WR Travis Hunter,,,
4596,5253503451,xTRISKITx,0,123.26,DST Jaguars  FLEX Tee Higgins QB Joe Burrow RB Breece Hall RB Bucky Irving TE Cade Otton WR Ja'Marr Chase WR Chris Olave WR Ja'Kobi Lane,,,
4596,5253907713,Vikingski14,0,123.26,DST Titans  FLEX Jahmyr Gibbs QB Joe Burrow RB D'Andre Swift RB Tyjae Spears TE Mark Andrews WR Tee Higgins WR Rome Odunze WR Josh Downs,,,
4596,5253971803,viking84,0,123.26,DST Jaguars  FLEX Tee Higgins QB Joe Burrow RB Jahmyr Gibbs RB Kenny Gainwell TE Juwan Johnson WR Ja'Marr Chase WR Chris Godwin Jr. WR Devaughn Vele,,,
4601,5254154357,Emathis2007,0,123.24,DST Lions  FLEX Jameson Williams QB Aaron Rodgers RB Derrick Henry RB David Montgomery TE Kyle Pitts Sr. WR Drake London WR Tetairoa McMillan WR DK Metcalf,,,
4602,5253503888,NOSAJ8012,0,123.2,DST Jaguars  FLEX Kyle Pitts Sr. QB Trevor Lawrence RB D'Andre Swift RB Tony Pollard TE Tyler Warren WR Ja'Marr Chase WR Tetairoa McMillan WR Parker Washington,,,
4603,5253137795,Jager1980,0,123.16001,DST Jaguars  FLEX Mason Taylor QB Joe Burrow RB Jonathan Taylor RB Tony Pollard TE Juwan Johnson WR Ja'Marr Chase WR Chris Olave WR Garrett Wilson,,,
4604,5254244899,gtt0407,0,123.14001,DST Jaguars  FLEX Colston Loveland QB Daniel Jones RB Jahmyr Gibbs RB Chase Brown TE Harold Fannin Jr. WR Tetairoa McMillan WR Parker Washington WR Wan'Dale Robinson,,,
4604,5254224978,nbarker14,0,123.14,DST Steelers  FLEX Jaylen Warren QB Baker Mayfield RB Derrick Henry RB Travis Etienne Jr. TE Harold Fannin Jr. WR Ja'Marr Chase WR Luther Burden III WR Chris Godwin Jr.,,,
4606,5253912470,DUBB597,0,122.99999,DST Texans  FLEX Harold Fannin Jr. QB Trevor Lawrence RB Jahmyr Gibbs RB Kenny Gainwell TE Brenton Strange WR Ja'Marr Chase WR Amon-Ra St. Brown WR Jakobi Meyers,,,
4607,5246703975,razz123roy,0,122.96001,DST Bears  FLEX Jameson Williams QB Caleb Williams RB Jonathan Taylor RB Travis Etienne Jr. TE Cade Otton WR Tee Higgins WR Brian Thomas Jr. WR Michael Pittman Jr.,,,
4608,5253517968,mlow65,0,122.9,DST Bills  FLEX Bucky Irving QB Geno Smith RB Bijan Robinson RB David Montgomery TE Colston Loveland WR Ja'Marr Chase WR Garrett Wilson WR Adonai Mitchell,,,
4608,5251751830,hextal311,0,122.899994,DST Jaguars  FLEX Kenny Gainwell QB Cam Ward RB Jonathan Taylor RB Chase Brown TE Colston Loveland WR Parker Washington WR DJ Moore WR Rome Odunze,,,
4610,5250702537,ericdwman1,0,122.86,DST Ravens  FLEX Garrett Wilson QB Lamar Jackson RB Travis Etienne Jr. RB Bucky Irving TE Juwan Johnson WR Ja'Marr Chase WR Tetairoa McMillan WR Michael Pittman Jr.,,,
4610,5252614944,Omnitrigger,0,122.86,DST Texans  FLEX Chris Olave QB C.J. Stroud RB D'Andre Swift RB Tony Pollard TE Colston Loveland WR Nico Collins WR Jameson Williams WR Josh Downs,,,
4610,5254184761,Enforcers,0,122.86,DST Jaguars  FLEX Quinshon Judkins QB C.J. Stroud RB Bijan Robinson RB James Cook III TE Dalton Schultz WR Emeka Egbuka WR Garrett Wilson WR Luther Burden III,,,
4610,5252146661,Burrow_babe,0,122.85999,DST Steelers  FLEX Chase Brown QB Joe Burrow RB Breece Hall RB Bucky Irving TE Harold Fannin Jr. WR Drake London WR DK Metcalf WR Keenan Allen,,,
4614,5252529477,TheHulk78640,0,122.83999,DST Jaguars  FLEX Jerry Jeudy QB Jared Goff RB Bijan Robinson RB Derrick Henry TE Sam LaPorta WR Ja'Marr Chase WR Drake London WR Chimere Dike,,,
4615,5251161896,sumdikhed,0,122.76,DST Steelers  FLEX Harold Fannin Jr. QB Caleb Williams RB D'Andre Swift RB Kenny Gainwell TE Colston Loveland WR Ja'Marr Chase WR Tetairoa McMillan WR Luther Burden III,,,
4615,5251610091,texan3034,0,122.759995,DST Steelers  FLEX Derrick Henry QB Joe Burrow RB Bucky Irving RB Tony Pollard TE Cade Otton WR Ja'Marr Chase WR DK Metcalf WR Wan'Dale Robinson,,,
4615,5254163668,ericcrosson,0,122.759995,DST Jets  FLEX Tetairoa McMillan QB Joe Burrow RB D'Andre Swift RB Bucky Irving TE Harold Fannin Jr. WR Ja'Marr Chase WR Garrett Wilson WR Keenan Allen,,,
4618,5253312155,leighton32,0,122.740005,DST Jaguars  FLEX Colston Loveland QB Daniel Jones RB Jahmyr Gibbs RB Travis Etienne Jr. TE Tyler Warren WR Ja'Marr Chase WR Garrett Wilson WR Devaughn Vele,,,
4618,5253909452,JMS8168,0,122.740005,DST Jaguars  FLEX Bucky Irving QB Jared Goff RB Bhayshul Tuten RB Tony Pollard TE Sam LaPorta WR Amon-Ra St. Brown WR Emeka Egbuka WR DK Metcalf,,,
4620,5253602447,jeffro024,0,122.66001,DST Lions  FLEX Zay Flowers QB Joe Burrow RB David Montgomery RB Tony Pollard TE Sam LaPorta WR Ja'Marr Chase WR Chris Godwin Jr. WR Denzel Boston,,,
4620,5253839025,Lambeaufish,0,122.66,DST Jaguars  FLEX Carnell Tate QB Joe Burrow RB Jahmyr Gibbs RB Bhayshul Tuten TE Colston Loveland WR Tee Higgins WR Luther Burden III WR Devaughn Vele,,,
4622,5253114716,cornopolous,0,122.64001,DST Jaguars  FLEX Ja'Marr Chase QB Jared Goff RB Jahmyr Gibbs RB Dylan Sampson TE Tyler Warren WR Chris Olave WR Michael Pittman Jr. WR Travis Hunter,,,
4622,5253711661,wiz1216,0,122.64,DST Falcons  FLEX Chris Olave QB Baker Mayfield RB Bijan Robinson RB Bucky Irving TE Kyle Pitts Sr. WR Ja'Marr Chase WR Garrett Wilson WR Ja'Kobi Lane,,,
4624,5252055486,wkjjets,0,122.600006,DST Jets  FLEX Jahmyr Gibbs QB Geno Smith RB James Cook III RB Chuba Hubbard TE Darren Waller WR Drake London WR Tee Higgins WR Garrett Wilson,,,
4625,5253841681,Btodam06,0,122.56,DST Jets  FLEX Tetairoa McMillan QB Joe Burrow RB Chase Brown RB D'Andre Swift TE Cade Otton WR Ja'Marr Chase WR Parker Washington WR Jerry Jeudy,,,
4626,5254252026,buffalown,0,122.54001,DST Lions  FLEX Nico Collins QB Daniel Jones RB James Cook III RB Derrick Henry TE Tyler Warren WR Josh Downs WR Chris Godwin Jr. WR Michael Pittman Jr.,,,
4627,5251852883,offsidesannie,0,122.46001,DST Titans  FLEX Jonathan Taylor QB Caleb Williams RB Travis Etienne Jr. RB Rico Dowdle TE Colston Loveland WR Garrett Wilson WR Parker Washington WR Brian Thomas Jr.,,,
4627,5252435004,Drepone,0,122.46001,DST Titans  FLEX Tyler Warren QB Caleb Williams RB Jahmyr Gibbs RB Travis Etienne Jr. TE Colston Loveland WR Tee Higgins WR Luther Burden III WR Kayshon Boutte,,,
4629,5252379155,rooch99,0,122.439995,DST Jets  FLEX Parker Washington QB Baker Mayfield RB Chase Brown RB Bucky Irving TE Juwan Johnson WR Ja'Marr Chase WR Emeka Egbuka WR Luther Burden III,,,
4630,5254168663,rgrayja1,0,122.36001,DST Ravens  FLEX David Montgomery QB Joe Burrow RB Breece Hall RB Bucky Irving TE Mark Andrews WR Ja'Marr Chase WR Carnell Tate WR Chris Godwin Jr.,,,
4631,5250100764,LJplayerz1,0,122.340004,DST Jaguars  FLEX Jaylen Warren QB Baker Mayfield RB Jahmyr Gibbs RB Rico Dowdle TE Sam LaPorta WR Emeka Egbuka WR Alec Pierce WR Luther Burden III,,,
4632,5252344280,masonrymaster,0,122.299995,DST Texans  FLEX Josh Downs QB Tyler Shough RB Chase Brown RB Jaylen Warren TE Juwan Johnson WR Ja'Marr Chase WR Chris Olave WR Luther Burden III,,,
4633,5249989074,GardenGuardian,0,122.26,DST Jaguars  FLEX Bijan Robinson QB Joe Burrow RB David Montgomery RB Tyjae Spears TE Juwan Johnson WR Ja'Marr Chase WR Wan'Dale Robinson WR Kayshon Boutte,,,
4633,5252070368,PatsiesNoMore,0,122.26,DST Steelers  FLEX Chris Godwin Jr. QB Joe Burrow RB Chase Brown RB Kenny Gainwell TE Brenton Strange WR Ja'Marr Chase WR Tee Higgins WR Jalen Coker,,,
4633,5252260198,mcx999,0,122.26,DST Bears  FLEX Bucky Irving QB Joe Burrow RB Chase Brown RB David Montgomery TE Juwan Johnson WR Ja'Marr Chase WR Josh Downs WR Wan'Dale Robinson,,,
4633,5252758215,HakeemTheDream,0,122.26,DST Browns  FLEX Mark Andrews QB Joe Burrow RB Jahmyr Gibbs RB Chase Brown TE Sam LaPorta WR Ja'Marr Chase WR Tee Higgins WR Devaughn Vele,,,
4633,5254029235,SportsKings2017,0,122.259995,DST Lions  FLEX Jerry Jeudy QB Joe Burrow RB Derrick Henry RB Jonathon Brooks TE Juwan Johnson WR Ja'Marr Chase WR Alec Pierce WR Parker Washington,,,
4638,5252388324,Sportslou99,0,122.16,DST Falcons  FLEX David Montgomery QB Joe Burrow RB Chase Brown RB Quinshon Judkins TE Sam LaPorta WR Drake London WR DJ Moore WR DK Metcalf,,,
4638,5254223284,plowe868,0,122.16,DST Lions  FLEX Mark Andrews QB Joe Burrow RB Chase Brown RB Breece Hall TE Brenton Strange WR Ja'Marr Chase WR DJ Moore WR Khalil Shakir,,,
4640,5253786984,b7steel,0,122.14001,DST Steelers  FLEX James Cook III QB Jared Goff RB Chase Brown RB Tony Pollard TE Juwan Johnson WR Amon-Ra St. Brown WR Tetairoa McMillan WR John Metchie III,,,
4641,5248780026,josh.0,0,122.10001,DST Falcons  FLEX Chris Godwin Jr. QB Cam Ward RB Jahmyr Gibbs RB Tony Pollard TE Gunnar Helm WR Ja'Marr Chase WR Chris Olave WR Garrett Wilson,,,
4642,5251707634,detlionsfan90,0,122.060005,DST Browns  FLEX Jaylen Warren QB Joe Burrow RB Jonathan Taylor RB James Cook III TE Dalton Schultz WR Ja'Marr Chase WR Zay Flowers WR Devaughn Vele,,,
4642,5247193035,jc814,0,122.06,DST Texans  FLEX Sam LaPorta QB Joe Burrow RB David Montgomery RB Bucky Irving TE Colston Loveland WR Ja'Marr Chase WR Tee Higgins WR Jalen Coker,,,
4642,5253399725,dantheman4250,0,122.06,DST Jets  FLEX Dalton Schultz QB Joe Burrow RB Jahmyr Gibbs RB Bucky Irving TE Mark Andrews WR Ja'Marr Chase WR Tee Higgins WR Luther Burden III,,,
4642,5253785687,HeathieB,0,122.06,DST Colts  FLEX Tee Higgins QB Joe Burrow RB David Montgomery RB Jaylen Warren TE Juwan Johnson WR Ja'Marr Chase WR Chris Olave WR Khalil Shakir,,,
4642,5254207221,BlizingBill,0,122.06,DST Jaguars  FLEX Rome Odunze QB Joe Burrow RB D'Andre Swift RB Bucky Irving TE Sam LaPorta WR Ja'Marr Chase WR DK Metcalf WR Khalil Shakir,,,
4647,5252897760,Mister_Chuckles,0,122.04,DST Buccaneers  FLEX Bhayshul Tuten QB Baker Mayfield RB D'Andre Swift RB Tony Pollard TE Kyle Pitts Sr. WR Zay Flowers WR Emeka Egbuka WR Jameson Williams,,,
4647,5253060481,tpru15,0,122.03999,DST Lions  FLEX Ja'Marr Chase QB Jared Goff RB Breece Hall RB Chuba Hubbard TE Cade Otton WR Amon-Ra St. Brown WR Luther Burden III WR Keon Coleman,,,
4649,5252797566,smokehouse26,0,122.00001,DST Jaguars  FLEX Ja'Marr Chase QB Geno Smith RB Jahmyr Gibbs RB Jonathan Taylor TE Mason Taylor WR Garrett Wilson WR Chris Godwin Jr. WR Wan'Dale Robinson,,,
4650,5252697588,DannyG75137,0,121.96,DST Colts  FLEX Travis Etienne Jr. QB Joe Burrow RB D'Andre Swift RB Bucky Irving TE Sam LaPorta WR Ja'Marr Chase WR Alec Pierce WR Jakobi Meyers,,,
4651,5253055615,aclegend89,0,121.939995,DST Jets  FLEX Sam LaPorta QB Jared Goff RB Jahmyr Gibbs RB Breece Hall TE Mark Andrews WR Ja'Marr Chase WR Jameson Williams WR Josh Downs,,,
4652,5250976276,PhilShifley89210,0,121.9,DST Panthers  FLEX Parker Washington QB Trevor Lawrence RB Jahmyr Gibbs RB Chris Rodriguez Jr. TE Juwan Johnson WR Ja'Marr Chase WR Jameson Williams WR Luther Burden III,,,
4652,5249288745,wnrjr79,0,121.899994,DST Texans  FLEX Harold Fannin Jr. QB Trevor Lawrence RB Bijan Robinson RB Jonathan Taylor TE Kyle Pitts Sr. WR Amon-Ra St. Brown WR Drake London WR Travis Hunter,,,
4654,5253509745,Blatzenburger,0,121.86,DST Jets  FLEX Jonathan Taylor QB Josh Allen RB James Cook III RB Ray Davis TE Dawson Knox WR Ja'Marr Chase WR DJ Moore WR Khalil Shakir,,,
4655,5253043944,silverjet,0,121.80001,DST Jets  FLEX DK Metcalf QB Tyler Shough RB Jahmyr Gibbs RB Kenny Gainwell TE Sam LaPorta WR Ja'Marr Chase WR Garrett Wilson WR Chris Godwin Jr.,,,
4656,5252905321,showmethemoney1974,0,121.74001,DST Jaguars  FLEX DK Metcalf QB Baker Mayfield RB Jonathan Taylor RB Chase Brown TE Sam LaPorta WR Ja'Marr Chase WR Chris Godwin Jr. WR Devaughn Vele,,,
4656,5253332983,jdollar23,0,121.740005,DST Jaguars  FLEX Dalton Kincaid QB Baker Mayfield RB Jonathan Taylor RB James Cook III TE Sam LaPorta WR Tee Higgins WR Alec Pierce WR Chris Godwin Jr.,,,
4656,5252987325,sbaer1983,0,121.74,DST Jets  FLEX Michael Pittman Jr. QB Baker Mayfield RB Jahmyr Gibbs RB Breece Hall TE Cade Otton WR Ja'Marr Chase WR Emeka Egbuka WR Wan'Dale Robinson,,,
4656,5254149504,balking33,0,121.74,DST Browns  FLEX Jonathan Taylor QB Baker Mayfield RB Bijan Robinson RB Quinshon Judkins TE Harold Fannin Jr. WR Emeka Egbuka WR Parker Washington WR DK Metcalf,,,
4660,5253018809,maddenskillz790,0,121.7,DST Steelers  FLEX Rashod Bateman QB Geno Smith RB Jahmyr Gibbs RB Breece Hall TE Kenyon Sadiq WR Ja'Marr Chase WR Drake London WR Garrett Wilson,,,
4661,5254013015,dgs777,0,121.66,DST Jets  FLEX Michael Pittman Jr. QB Joe Burrow RB Bijan Robinson RB David Montgomery TE Harold Fannin Jr. WR Tee Higgins WR Jameson Williams WR Brian Thomas Jr.,,,
4661,5254141255,garyw49,0,121.66,DST Browns  FLEX Ja'Kobi Lane QB Joe Burrow RB Jahmyr Gibbs RB D'Andre Swift TE Juwan Johnson WR Ja'Marr Chase WR Drake London WR Chris Godwin Jr.,,,
4661,5250177739,HockeyCardsPlus,0,121.659996,DST Jets  FLEX Rico Dowdle QB Lamar Jackson RB Jahmyr Gibbs RB Breece Hall TE Dalton Schultz WR Ja'Marr Chase WR Jameson Williams WR Rashod Bateman,,,
4664,5250159152,moon578,0,121.64,DST Steelers  FLEX Tony Pollard QB Baker Mayfield RB D'Andre Swift RB Bucky Irving TE Cade Otton WR Ja'Marr Chase WR Emeka Egbuka WR Carnell Tate,,,
4665,5254169285,cdnsub,0,121.56,DST Steelers  FLEX Harold Fannin Jr. QB Joe Burrow RB Chase Brown RB Derrick Henry TE Kyle Pitts Sr. WR Tee Higgins WR Luther Burden III WR Carnell Tate,,,
4666,5253658840,ndkitz,0,121.54,DST Titans  FLEX Chris Olave QB Baker Mayfield RB Bucky Irving RB Tony Pollard TE Harold Fannin Jr. WR Amon-Ra St. Brown WR Tetairoa McMillan WR Josh Downs,,,
4667,5248734853,SdmfBadd,0,121.46001,DST Lions  FLEX Michael Carter QB Joe Burrow RB Jahmyr Gibbs RB Tahj Brooks TE Mike Gesicki WR Ja'Marr Chase WR Amon-Ra St. Brown WR DK Metcalf,,,
4667,5253881788,jmizzy00,0,121.46,DST Steelers  FLEX Chuba Hubbard QB Joe Burrow RB Chase Brown RB Tony Pollard TE Harold Fannin Jr. WR Drake London WR DJ Moore WR Carnell Tate,,,
4667,5253924690,Rondaq,0,121.46,DST Steelers  FLEX Kayshon Boutte QB Joe Burrow RB Chase Brown RB David Montgomery TE Mark Andrews WR Ja'Marr Chase WR Tetairoa McMillan WR Denzel Boston,,,
4670,5246680984,hawleywood88,0,121.36,DST Texans  FLEX Juwan Johnson QB Joe Burrow RB James Cook III RB Travis Etienne Jr. TE Colston Loveland WR Chris Olave WR Garrett Wilson WR DJ Moore,,,
4670,5249025314,ldmoney,0,121.36,DST Browns  FLEX Tyler Warren QB Joe Burrow RB Jahmyr Gibbs RB Chase Brown TE Dalton Schultz WR Ja'Marr Chase WR Tee Higgins WR Devaughn Vele,,,
4670,5251340344,foate09,0,121.36,DST Steelers  FLEX Ja'Kobi Lane QB Joe Burrow RB Chase Brown RB Jonathon Brooks TE Juwan Johnson WR Ja'Marr Chase WR Chris Olave WR Emeka Egbuka,,,
4670,5252265132,Kidd.D.C.1234,0,121.36,DST Jaguars  FLEX Cade Otton QB Joe Burrow RB Jahmyr Gibbs RB Bhayshul Tuten TE Mark Andrews WR Ja'Marr Chase WR Parker Washington WR Michael Pittman Jr.,,,
4670,5252691461,Spocker14,0,121.36,DST Bears  FLEX Ja'Marr Chase QB Lamar Jackson RB D'Andre Swift RB Kenny Gainwell TE Darren Waller WR Drake London WR Zay Flowers WR Josh Downs,,,
4670,5254170251,l6m1n9,0,121.35999,DST Texans  FLEX Woody Marks QB Lamar Jackson RB Derrick Henry RB Tony Pollard TE Kyle Pitts Sr. WR Zay Flowers WR Luther Burden III WR Rome Odunze,,,
4676,5253262036,jebuff84,0,121.240005,DST Buccaneers  FLEX Jonathan Taylor QB Daniel Jones RB Bijan Robinson RB Bucky Irving TE Colston Loveland WR Rome Odunze WR DK Metcalf WR Chris Godwin Jr.,,,
4677,5252058119,Twinquin,0,121.200005,DST Falcons  FLEX Bucky Irving QB Geno Smith RB Jonathan Taylor RB Tony Pollard TE Kenyon Sadiq WR Ja'Marr Chase WR Nico Collins WR Parker Washington,,,
4678,5253234992,joeyhandstephc,0,121.14,DST Bills  FLEX James Cook III QB Jared Goff RB Bijan Robinson RB David Montgomery TE Mark Andrews WR Jameson Williams WR Alec Pierce WR Keon Coleman,,,
4678,5253958015,smlewis74,0,121.14,DST Bills  FLEX Jaylen Warren QB Daniel Jones RB Derrick Henry RB Bucky Irving TE Tyler Warren WR Ja'Marr Chase WR Tetairoa McMillan WR Keenan Allen,,,
4680,5252462640,ry14,0,121.060005,DST Jaguars  FLEX Harold Fannin Jr. QB Joe Burrow RB Derrick Henry RB Travis Etienne Jr. TE Sam LaPorta WR Ja'Marr Chase WR Garrett Wilson WR Wan'Dale Robinson,,,
4681,5253836322,panduh20,0,121.04,DST Jaguars  FLEX D'Andre Swift QB Baker Mayfield RB Jonathan Taylor RB Tony Pollard TE Kyle Pitts Sr. WR Emeka Egbuka WR Rome Odunze WR Khalil Shakir,,,
4682,5253913210,Blues4Cup1,0,120.96001,DST Jets  FLEX Khalil Shakir QB Lamar Jackson RB Chase Brown RB Tony Pollard TE Sam LaPorta WR Ja'Marr Chase WR Zay Flowers WR KC Concepcion,,,
4682,5254179749,nicksimpson21,0,120.96001,DST Bears  FLEX Brian Robinson Jr. QB Lamar Jackson RB Chase Brown RB Travis Etienne Jr. TE Sam LaPorta WR Tee Higgins WR Emeka Egbuka WR Parker Washington,,,
4682,5253567944,Mttrolo,0,120.96,DST Steelers  FLEX Olamide Zaccheaus QB Joe Burrow RB James Cook III RB Derrick Henry TE Juwan Johnson WR Ja'Marr Chase WR Emeka Egbuka WR Keenan Allen,,,
4682,5250610965,midtownboozer,0,120.95999,DST Steelers  FLEX Bucky Irving QB Joe Burrow RB Jahmyr Gibbs RB Woody Marks TE Cade Otton WR Ja'Marr Chase WR Luther Burden III WR Jerry Jeudy,,,
4686,5254182711,jarrod8,0,120.94,DST Jaguars  FLEX Nico Collins QB Daniel Jones RB Tony Pollard RB Jaylen Warren TE Sam LaPorta WR Chris Olave WR Tetairoa McMillan WR Jameson Williams,,,
4687,5252604755,mrmcc39,0,120.9,DST Steelers  FLEX Jahmyr Gibbs QB Geno Smith RB Travis Etienne Jr. RB Tony Pollard TE Kenyon Sadiq WR Ja'Marr Chase WR Garrett Wilson WR Chris Godwin Jr.,,,
4688,5254234593,DLO_81,0,120.85999,DST Colts  FLEX Chuba Hubbard QB Joe Burrow RB James Cook III RB Bucky Irving TE Tyler Warren WR Nico Collins WR Alec Pierce WR Keenan Allen,,,
4689,5254194830,D-Reeves,0,120.76,DST Browns  FLEX Emeka Egbuka QB Caleb Williams RB Travis Etienne Jr. RB Quinshon Judkins TE Colston Loveland WR Amon-Ra St. Brown WR Garrett Wilson WR Carnell Tate,,,
4690,5249039376,Hank-it,0,120.66,DST Steelers  FLEX Tetairoa McMillan QB Joe Burrow RB Jonathan Taylor RB Rico Dowdle TE Darren Waller WR Ja'Marr Chase WR Chris Olave WR Ted Hurst III,,,
4690,5254211595,Brady49310,0,120.65999,DST Lions  FLEX Ja'Marr Chase QB Joe Burrow RB Jahmyr Gibbs RB Bhayshul Tuten TE Cole Kmet WR Nico Collins WR Jakobi Meyers WR Jalen Moreno-Cropper,,,
4692,5253701323,Andrewczech,0,120.64,DST Jaguars  FLEX Michael Pittman Jr. QB Baker Mayfield RB Jahmyr Gibbs RB Kenny Gainwell TE Kyle Pitts Sr. WR Emeka Egbuka WR Jameson Williams WR DJ Moore,,,
4693,5251986747,rendog44,0,120.56,DST Jaguars  FLEX Brian Robinson Jr. QB Joe Burrow RB D'Andre Swift RB Bucky Irving TE Tyler Warren WR Ja'Marr Chase WR Alec Pierce WR Khalil Shakir,,,
4693,5252097000,somersstars,0,120.56,DST Falcons  FLEX Jahmyr Gibbs QB Joe Burrow RB David Montgomery RB Quinshon Judkins TE Brenton Strange WR Ja'Marr Chase WR Emeka Egbuka WR Ja'Kobi Lane,,,
4693,5252157427,oldfart60,0,120.55999,DST Jaguars  FLEX Kayshon Boutte QB Josh Allen RB Jahmyr Gibbs RB Justice Hill TE Colston Loveland WR Ja'Marr Chase WR Jakobi Meyers WR Khalil Shakir,,,
4696,5247275577,lpryan,0,120.54001,DST Steelers  FLEX Chase Brown QB Baker Mayfield RB Bucky Irving RB Jaylen Warren TE Colston Loveland WR Tee Higgins WR Parker Washington WR Chris Godwin Jr.,,,
4696,5253634646,cfoss92,0,120.54,DST Jets  FLEX Amon-Ra St. Brown QB Daniel Jones RB James Cook III RB Derrick Henry TE Kyle Pitts Sr. WR Alec Pierce WR Josh Downs WR Michael Pittman Jr.,,,
4696,5253156976,kit_kat92,0,120.53999,DST Jaguars  FLEX Ja'Marr Chase QB Baker Mayfield RB Jahmyr Gibbs RB Bucky Irving TE Mark Andrews WR Luther Burden III WR Chris Godwin Jr. WR Kayshon Boutte,,,
4699,5252995538,freezy187,0,120.45999,DST Jaguars  FLEX Breece Hall QB Josh Allen RB Jahmyr Gibbs RB Rico Dowdle TE Kyle Pitts Sr. WR Ja'Marr Chase WR Keon Coleman WR Zavion Thomas,,,
4699,5254057467,crazycanuck,0,120.45999,DST Jets  FLEX Kenny Gainwell QB Joe Burrow RB Jahmyr Gibbs RB Breece Hall TE Mike Gesicki WR Ja'Marr Chase WR DK Metcalf WR Kayshon Boutte,,,
4701,5250192150,Boxer1970,0,120.44,DST Texans  FLEX Juwan Johnson QB Jared Goff RB Jahmyr Gibbs RB Kenny Gainwell TE Colston Loveland WR Chris Olave WR Tetairoa McMillan WR Jameson Williams,,,
4701,5253829111,GridironNirvana,0,120.44,DST Steelers  FLEX Wan'Dale Robinson QB Daniel Jones RB James Cook III RB Breece Hall TE Tyler Warren WR Ja'Marr Chase WR Chris Olave WR Xavier Hutchinson,,,
4701,5254046012,PBreland42,0,120.44,DST Steelers  FLEX Sam LaPorta QB Baker Mayfield RB Jahmyr Gibbs RB Bhayshul Tuten TE Mark Andrews WR Ja'Marr Chase WR Luther Burden III WR DK Metcalf,,,
4704,5254141062,joshwheeler8985,0,120.42,DST Falcons  FLEX James Cook III QB Cooper Rush RB Jahmyr Gibbs RB Jonathan Taylor TE Kyle Pitts Sr. WR Drake London WR DJ Moore WR Jerry Jeudy,,,
4705,5248639612,McCoin30,0,120.40001,DST Titans  FLEX Tetairoa McMillan QB Cam Ward RB Jonathan Taylor RB Chase Brown TE Gunnar Helm WR Chris Olave WR Drake London WR Wan'Dale Robinson,,,
4706,5251695798,Scxpress,0,120.36,DST Jets  FLEX Ja'Marr Chase QB Lamar Jackson RB Jahmyr Gibbs RB Kenny Gainwell TE Mark Andrews WR Garrett Wilson WR Rome Odunze WR KC Concepcion,,,
4707,5253133668,neggi,0,120.340004,DST Steelers  FLEX Tyler Warren QB Baker Mayfield RB Jonathan Taylor RB James Cook III TE Sam LaPorta WR Tee Higgins WR Luther Burden III WR Jakobi Meyers,,,
4707,5252229734,jmulhausen22,0,120.33999,DST Browns  FLEX Ted Hurst III QB Baker Mayfield RB Jahmyr Gibbs RB Bucky Irving TE Brenton Strange WR Ja'Marr Chase WR Nico Collins WR Drake London,,,
4709,5252184125,jerrsdoggs,0,120.3,DST Colts  FLEX Tetairoa McMillan QB Tyler Shough RB Chase Brown RB Jonathon Brooks TE Colston Loveland WR Chris Olave WR Jameson Williams WR Garrett Wilson,,,
