Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
4236,5263022478,Grampyoz,0,77.62,DST Steelers  FLEX Christian Watson QB Caleb Williams RB D'Andre Swift RB Kyle Monangai TE Colston Loveland WR Emeka Egbuka WR Luther Burden III WR Rome Odunze,,,
4236,5263150652,dezbryant936,0,77.62,DST Buccaneers  FLEX D'Andre Swift QB Caleb Williams RB Bijan Robinson RB Bucky Irving TE Cole Kmet WR Justin Jefferson WR Devaughn Vele WR Kalif Raymond,,,
4236,5263333674,fab50405,0,77.62,DST Buccaneers  FLEX Tucker Kraft QB Carson Wentz RB Bijan Robinson RB Bucky Irving TE Colston Loveland WR Ja'Marr Chase WR Jordan Addison WR Matthew Golden,,,
4236,5263398062,jeffpost4,0,77.62,DST Buccaneers  FLEX David Montgomery QB Caleb Williams RB Derrick Henry RB Aaron Jones Sr. TE Dallas Goedert WR Justin Jefferson WR Dontayvion Wicks WR Kalif Raymond,,,
4243,5261717552,dpwaldro,0,77.6,DST Jets  FLEX Bijan Robinson QB Lamar Jackson RB Bucky Irving RB Quinshon Judkins TE Mike Gesicki WR Justin Jefferson WR DK Metcalf WR Kayshon Boutte,,,
4244,5263336466,jross2323,0,77.58,DST Eagles  FLEX Raheim Sanders QB Baker Mayfield RB Bijan Robinson RB Aaron Jones Sr. TE Dallas Goedert WR Emeka Egbuka WR Christian Watson WR Drake London,,,
4244,5263157048,sparx927,0,77.579994,DST Buccaneers  FLEX Noah Fant QB Baker Mayfield RB Bijan Robinson RB Rhamondre Stevenson TE Kenyon Sadiq WR Ja'Marr Chase WR Emeka Egbuka WR Luther Burden III,,,
4246,5262692369,fdelwell,0,77.56,DST Steelers  FLEX D'Andre Swift QB Jalen Hurts RB Saquon Barkley RB David Montgomery TE Dallas Goedert WR Tee Higgins WR Chris Godwin Jr. WR Jaylin Noel,,,
4246,5262814969,Grille2458,0,77.56,DST Buccaneers  FLEX Mack Hollins QB Jalen Hurts RB Derrick Henry RB Saquon Barkley TE Dallas Goedert WR Emeka Egbuka WR Matthew Golden WR Devaughn Vele,,,
4248,5257968260,Crose72,0,77.520004,DST Eagles  FLEX Emeka Egbuka QB Caleb Williams RB Bijan Robinson RB Travis Etienne Jr. TE Dallas Goedert WR Tee Higgins WR Dontayvion Wicks WR Kalif Raymond,,,
4248,5260941561,GrsdUpDefGuy,0,77.520004,DST Steelers  FLEX Derrick Henry QB Carson Wentz RB Bijan Robinson RB Bucky Irving TE Mike Gesicki WR Justin Jefferson WR Luther Burden III WR Kayshon Boutte,,,
4248,5262633091,CitadelGrad2012,0,77.520004,DST Buccaneers  FLEX Chase Brown QB Drake Maye RB Breece Hall RB Chuba Hubbard TE Pat Freiermuth WR Justin Jefferson WR Drake London WR DeMario Douglas,,,
4248,5261963242,billiboykhan,0,77.52,DST Buccaneers  FLEX Dontayvion Wicks QB Carson Wentz RB Derrick Henry RB Saquon Barkley TE Juwan Johnson WR Justin Jefferson WR Emeka Egbuka WR DK Metcalf,,,
4248,5262080125,nickcoachez,0,77.52,DST Steelers  FLEX Dallas Goedert QB Caleb Williams RB Derrick Henry RB D'Andre Swift TE Mike Gesicki WR Justin Jefferson WR Emeka Egbuka WR Kalif Raymond,,,
4248,5263151444,MachoSam,0,77.52,DST Buccaneers  FLEX Rome Odunze QB Caleb Williams RB Bijan Robinson RB David Montgomery TE Dallas Goedert WR Christian Watson WR Rashod Bateman WR Kayshon Boutte,,,
4254,5259680532,ghsfy53,0,77.5,DST Ravens  FLEX Derrick Henry QB Jordan Love RB Saquon Barkley RB David Montgomery TE Tucker Kraft WR Christian Watson WR Matthew Golden WR KC Concepcion Jr.,,,
4255,5261738222,jep99m,0,77.48,DST Jets  FLEX Aaron Jones Sr. QB Baker Mayfield RB Bijan Robinson RB David Montgomery TE Mike Gesicki WR Justin Jefferson WR Luther Burden III WR Jalen Coker,,,
4255,5263051444,TheMustangs,0,77.48,DST Buccaneers  FLEX Mike Gesicki QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Dallas Goedert WR Justin Jefferson WR Jalen Coker WR Kalif Raymond,,,
4257,5262749170,calvin1355,0,77.420006,DST Buccaneers  FLEX Romeo Doubs QB Caleb Williams RB David Montgomery RB Aaron Jones Sr. TE Colston Loveland WR Christian Watson WR Luther Burden III WR Jalen Coker,,,
4257,5263028391,sydmays,0,77.42,DST Texans  FLEX Alvin Kamara QB Drake Maye RB D'Andre Swift RB Chuba Hubbard TE Dallas Goedert WR Justin Jefferson WR Emeka Egbuka WR DK Metcalf,,,
4257,5263271729,RollDamnTigers,0,77.41999,DST Eagles  FLEX Bijan Robinson QB Caleb Williams RB Derrick Henry RB Rhamondre Stevenson TE Kenyon Sadiq WR Rome Odunze WR Jalen Coker WR Kayshon Boutte,,,
4260,5262885640,Thecarndog,0,77.4,DST Ravens  FLEX Josh Oliver QB Lamar Jackson RB Bijan Robinson RB David Montgomery TE Mike Gesicki WR Justin Jefferson WR Ja'Marr Chase WR Ted Hurst III,,,
4260,5261866512,FumundahCheesehead,0,77.399994,DST Eagles  FLEX Aaron Jones Sr. QB Lamar Jackson RB Saquon Barkley RB Chuba Hubbard TE Tucker Kraft WR Emeka Egbuka WR Jordan Addison WR Matthew Golden,,,
4262,5262743827,tine5204,0,77.380005,DST Buccaneers  FLEX Bijan Robinson QB Baker Mayfield RB David Montgomery RB Bucky Irving TE Harold Fannin Jr. WR Luther Burden III WR Rome Odunze WR Matthew Golden,,,
4263,5262838310,maxgreenery,0,77.36,DST Buccaneers  FLEX Luther Burden III QB Jalen Hurts RB Bijan Robinson RB Rhamondre Stevenson TE Dallas Goedert WR DK Metcalf WR Jalen Coker WR Romeo Doubs,,,
4264,5259466376,Hi5Texans,0,77.32001,DST Buccaneers  FLEX Dallas Goedert QB Caleb Williams RB Derrick Henry RB Rhamondre Stevenson TE T.J. Hockenson WR Christian Watson WR Garrett Wilson WR Luther Burden III,,,
4264,5260366395,lost23,0,77.32001,DST Buccaneers  FLEX Aaron Jones Sr. QB Caleb Williams RB Bijan Robinson RB Bucky Irving TE Colston Loveland WR Justin Jefferson WR Devaughn Vele WR Roman Wilson,,,
4264,5262231023,Jaidyn110,0,77.32001,DST Eagles  FLEX Noah Fant QB Caleb Williams RB Bijan Robinson RB Derrick Henry TE Mike Gesicki WR Emeka Egbuka WR Garrett Wilson WR Matthew Golden,,,
4264,5257744969,jmayer11,0,77.32,DST Jets  FLEX Kalif Raymond QB Caleb Williams RB Derrick Henry RB Rhamondre Stevenson TE Dallas Goedert WR Justin Jefferson WR Christian Watson WR Rome Odunze,,,
4264,5262378358,ZackRohrer,0,77.32,DST Jets  FLEX Chuba Hubbard QB Caleb Williams RB Derrick Henry RB David Montgomery TE Mike Gesicki WR Justin Jefferson WR Luther Burden III WR Devaughn Vele,,,
4264,5263033471,Jswinga,0,77.32,DST Eagles  FLEX TreVeyon Henderson QB Carson Wentz RB Derrick Henry RB David Montgomery TE Kenyon Sadiq WR Justin Jefferson WR Emeka Egbuka WR Matthew Golden,,,
4270,5262882017,cash323,0,77.3,DST Texans  FLEX Luther Burden III QB Jordan Love RB Bijan Robinson RB Bucky Irving TE Tucker Kraft WR Justin Jefferson WR Matthew Golden WR Jaylin Noel,,,
4271,5263111881,tileman1221,0,77.28,DST Buccaneers  FLEX Saquon Barkley QB Baker Mayfield RB Rhamondre Stevenson RB MarShawn Lloyd TE Dallas Goedert WR Ja'Marr Chase WR Emeka Egbuka WR Kayshon Boutte,,,
4271,5263356503,Joecasselman,0,77.28,DST Ravens  FLEX Breece Hall QB Baker Mayfield RB Bijan Robinson RB David Montgomery TE Colston Loveland WR Chris Godwin Jr. WR Jalen Coker WR Kayshon Boutte,,,
4273,5263363440,Kcchiefs2256,0,77.22001,DST Buccaneers  FLEX D'Andre Swift QB Caleb Williams RB Derrick Henry RB Bucky Irving TE Colston Loveland WR DK Metcalf WR Jordan Addison WR Matthew Golden,,,
4273,5261298707,N8DAWG1043,0,77.22,DST Buccaneers  FLEX David Montgomery QB Caleb Williams RB Rhamondre Stevenson RB Aaron Jones Sr. TE T.J. Hockenson WR Justin Jefferson WR Ja'Marr Chase WR Jahan Dotson,,,
4273,5261349320,wdixon0407,0,77.22,DST Buccaneers  FLEX David Montgomery QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE T.J. Hockenson WR Justin Jefferson WR Jalen Coker WR Xavier Hutchinson,,,
4273,5262017704,bladespimp,0,77.22,DST Steelers  FLEX David Montgomery QB Caleb Williams RB D'Andre Swift RB Chuba Hubbard TE Mike Gesicki WR Justin Jefferson WR Emeka Egbuka WR Kalif Raymond,,,
4273,5262554329,Roto-Rooters,0,77.22,DST Eagles  FLEX Colston Loveland QB Carson Wentz RB Bijan Robinson RB Aaron Jones Sr. TE Dallas Goedert WR Justin Jefferson WR Emeka Egbuka WR Rashod Bateman,,,
4273,5262953133,sepcon,0,77.22,DST Texans  FLEX Chase Brown QB Carson Wentz RB Derrick Henry RB Saquon Barkley TE T.J. Hockenson WR Justin Jefferson WR Garrett Wilson WR DeMario Douglas,,,
4273,5263222498,its_wide_left,0,77.22,DST Buccaneers  FLEX Bucky Irving QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Hunter Henry WR Luther Burden III WR Jordan Addison WR Matthew Golden,,,
4273,5263301123,RJD15,0,77.22,DST Buccaneers  FLEX Dontayvion Wicks QB Caleb Williams RB Bijan Robinson RB Derrick Henry TE Colston Loveland WR Luther Burden III WR Chris Godwin Jr. WR Kalif Raymond,,,
4273,5263388597,bigdaddyslater32,0,77.22,DST Buccaneers  FLEX David Montgomery QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE T.J. Hockenson WR Justin Jefferson WR Jalen Coker WR Xavier Hutchinson,,,
4282,5259836580,Nola2728,0,77.2,DST Buccaneers  FLEX Bijan Robinson QB Jordan Love RB Derrick Henry RB Bucky Irving TE Mike Gesicki WR Jordan Addison WR Matthew Golden WR Devontez Walker,,,
4283,5261703930,TerryTank,0,77.12,DST Steelers  FLEX David Montgomery QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Kenyon Sadiq WR Tee Higgins WR Rome Odunze WR Jordan Addison,,,
4283,5262556386,bearmauler_54,0,77.12,DST Buccaneers  FLEX Breece Hall QB Caleb Williams RB Saquon Barkley RB D'Andre Swift TE Dallas Goedert WR Emeka Egbuka WR Jalen Coker WR Kalif Raymond,,,
4285,5262274536,greenthumb,0,77.08,DST Steelers  FLEX Rico Dowdle QB Aaron Rodgers RB Derrick Henry RB Saquon Barkley TE Dallas Goedert WR Emeka Egbuka WR Tetairoa McMillan WR Luther Burden III,,,
4286,5257419936,Yolander,0,77.020004,DST Buccaneers  FLEX Breece Hall QB Carson Wentz RB Derrick Henry RB Bucky Irving TE Colston Loveland WR Justin Jefferson WR Rome Odunze WR Kayshon Boutte,,,
4286,5257893173,berniesbeerbelly,0,77.020004,DST Jets  FLEX Matthew Golden QB Caleb Williams RB Bijan Robinson RB Derrick Henry TE Noah Fant WR Justin Jefferson WR Luther Burden III WR Kalif Raymond,,,
4286,5262585359,Kmac_17,0,77.020004,DST Patriots  FLEX Xavier Hutchinson QB Caleb Williams RB Bijan Robinson RB David Montgomery TE Dallas Goedert WR Justin Jefferson WR Luther Burden III WR Kalif Raymond,,,
4286,5263314591,redbear2257,0,77.020004,DST Jets  FLEX Jaylin Noel QB Caleb Williams RB Derrick Henry RB Saquon Barkley TE T.J. Hockenson WR Justin Jefferson WR Tee Higgins WR Rome Odunze,,,
4286,5262930840,Mheywood18,0,77.02,DST Eagles  FLEX Saquon Barkley QB Caleb Williams RB Travis Etienne Jr. RB Kyle Monangai TE Juwan Johnson WR Emeka Egbuka WR Christian Watson WR Dontayvion Wicks,,,
4286,5263258284,packerking1069,0,77.02,DST Ravens  FLEX Barion Brown QB Caleb Williams RB Bijan Robinson RB Travis Etienne Jr. TE Tucker Kraft WR Ja'Marr Chase WR Rome Odunze WR Matthew Golden,,,
4286,5263401887,gg4l,0,77.02,DST Packers  FLEX Derrick Henry QB Carson Wentz RB Saquon Barkley RB David Montgomery TE Mark Andrews WR Justin Jefferson WR Matthew Golden WR Devaughn Vele,,,
4293,5262924323,Lukedoddtpw13,0,76.979996,DST Buccaneers  FLEX Mike Gesicki QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Kenyon Sadiq WR Justin Jefferson WR Christian Watson WR Kayshon Boutte,,,
4294,5263264250,im_no_good_at_dfs,0,76.920006,DST Buccaneers  FLEX Derrick Henry QB Caleb Williams RB Bijan Robinson RB Breece Hall TE Colston Loveland WR Christian Watson WR Jaylin Noel WR LaJohntay Wester,,,
4294,5257567249,58scott,0,76.92,DST Ravens  FLEX Matthew Golden QB C.J. Stroud RB David Montgomery RB Woody Marks TE Mike Gesicki WR Nico Collins WR Tee Higgins WR Garrett Wilson,,,
4294,5262900598,RENAN13,0,76.92,DST Buccaneers  FLEX David Montgomery QB Caleb Williams RB Bijan Robinson RB Bucky Irving TE Mike Gesicki WR Christian Watson WR Jalen Coker WR Kalif Raymond,,,
4294,5263075233,jason_woot,0,76.92,DST Steelers  FLEX Colston Loveland QB Caleb Williams RB Bijan Robinson RB Aaron Jones Sr. TE Kenyon Sadiq WR Emeka Egbuka WR Christian Watson WR Luther Burden III,,,
4298,5262068375,holdmhigh707,0,76.84,DST Buccaneers  FLEX Rhamondre Stevenson QB Cooper Rush RB Bijan Robinson RB Derrick Henry TE Noah Fant WR Emeka Egbuka WR Christian Watson WR Jalen Coker,,,
4299,5258145968,mack1910,0,76.72001,DST Buccaneers  FLEX Jalen Coker QB Caleb Williams RB Derrick Henry RB Saquon Barkley TE Dallas Goedert WR Christian Watson WR Luther Burden III WR Kalif Raymond,,,
4299,5257060738,SliceB,0,76.72,DST Steelers  FLEX Bijan Robinson QB Carson Wentz RB Breece Hall RB MarShawn Lloyd TE Dallas Goedert WR Justin Jefferson WR Luther Burden III WR Devaughn Vele,,,
4299,5257141124,ZipJip,0,76.72,DST Browns  FLEX Nico Collins QB C.J. Stroud RB Rhamondre Stevenson RB Tony Pollard TE Dallas Goedert WR Justin Jefferson WR Christian Watson WR Jalen Coker,,,
4299,5261211974,HockeyCardsPlus,0,76.72,DST Eagles  FLEX Saquon Barkley QB Drake Maye RB Bijan Robinson RB Rhamondre Stevenson TE Mark Andrews WR Ja'Marr Chase WR DeMario Douglas WR Xavier Hutchinson,,,
4299,5261328631,CaptainMack,0,76.72,DST Buccaneers  FLEX Emeka Egbuka QB Carson Wentz RB Bijan Robinson RB Saquon Barkley TE Hunter Henry WR Justin Jefferson WR Rashod Bateman WR Kayshon Boutte,,,
4299,5263250076,fatfred51,0,76.72,DST Steelers  FLEX Matthew Golden QB Caleb Williams RB Bijan Robinson RB Derrick Henry TE Colston Loveland WR Justin Jefferson WR Mack Hollins WR Roman Wilson,,,
4299,5263323587,jeffbarrett32,0,76.72,DST Packers  FLEX David Montgomery QB Drake Maye RB Derrick Henry RB Breece Hall TE Dallas Goedert WR Tee Higgins WR DK Metcalf WR Mack Hollins,,,
4306,5263090105,bill21911,0,76.700005,DST Ravens  FLEX David Montgomery QB Lamar Jackson RB Bijan Robinson RB Derrick Henry TE Mark Andrews WR DK Metcalf WR Jayden Reed WR Devontez Walker,,,
4307,5261638779,eddinnc,0,76.62,DST Eagles  FLEX Derrick Henry QB Carson Wentz RB Saquon Barkley RB Breece Hall TE Tucker Kraft WR Justin Jefferson WR Devaughn Vele WR Kalif Raymond,,,
4307,5262127928,Einarpen,0,76.62,DST Jets  FLEX Justin Jefferson QB Caleb Williams RB Bijan Robinson RB Aaron Jones Sr. TE Colston Loveland WR Luther Burden III WR Jalen Coker WR Xavier Hutchinson,,,
4309,5261683286,SammySpecs,0,76.6,DST Buccaneers  FLEX Ted Hurst III QB Lamar Jackson RB Derrick Henry RB Samaje Perine TE Dallas Goedert WR Justin Jefferson WR Tee Higgins WR Chris Godwin Jr.,,,
4310,5257165763,Rotoczar,0,76.58,DST Buccaneers  FLEX Chase Brown QB Baker Mayfield RB Bijan Robinson RB Saquon Barkley TE Juwan Johnson WR Emeka Egbuka WR Matthew Golden WR Jaylin Noel,,,
4310,5262968458,Andy1167,0,76.58,DST Eagles  FLEX Derrick Henry QB Baker Mayfield RB Saquon Barkley RB Jaylen Warren TE Kyle Pitts Sr. WR Garrett Wilson WR DK Metcalf WR Jordan Addison,,,
4312,5261034897,oldmate44,0,76.54001,DST Buccaneers  FLEX Saquon Barkley QB Cooper Rush RB Bijan Robinson RB Breece Hall TE Hunter Henry WR Tetairoa McMillan WR Drake London WR Matthew Golden,,,
4313,5261596472,kenseth1,0,76.520004,DST Buccaneers  FLEX Bijan Robinson QB Caleb Williams RB Derrick Henry RB Kyle Monangai TE Harold Fannin Jr. WR Emeka Egbuka WR DK Metcalf WR Bryce Lance,,,
4313,5261997118,nickrambo,0,76.520004,DST Eagles  FLEX Matthew Golden QB Carson Wentz RB Chase Brown RB Bucky Irving TE Colston Loveland WR Justin Jefferson WR Garrett Wilson WR DK Metcalf,,,
4313,5263247616,trickynicky,0,76.52,DST Buccaneers  FLEX Chuba Hubbard QB Carson Wentz RB David Montgomery RB Aaron Jones Sr. TE Mark Andrews WR Justin Jefferson WR Emeka Egbuka WR Luther Burden III,,,
4316,5258698079,jjs49ers,0,76.5,DST Buccaneers  FLEX Emeka Egbuka QB Lamar Jackson RB David Montgomery RB Aaron Jones Sr. TE Dallas Goedert WR Garrett Wilson WR DK Metcalf WR Carnell Tate,,,
4316,5262584039,keglerhack,0,76.5,DST Ravens  FLEX Quinshon Judkins QB Jordan Love RB Saquon Barkley RB Chuba Hubbard TE Dallas Goedert WR Emeka Egbuka WR Christian Watson WR DK Metcalf,,,
4318,5262781208,cltroyer,0,76.48,DST Steelers  FLEX Bijan Robinson QB Aaron Rodgers RB Derrick Henry RB Jaylen Warren TE Pat Freiermuth WR Justin Jefferson WR DK Metcalf WR Jayden Reed,,,
4319,5259622496,Futterstuff,0,76.420006,DST Jets  FLEX Saquon Barkley QB Caleb Williams RB Bijan Robinson RB Derrick Henry TE Mike Gesicki WR Luther Burden III WR Rashod Bateman WR DeMario Douglas,,,
4320,5261734293,muhney11,0,76.38,DST Buccaneers  FLEX Justin Jefferson QB Baker Mayfield RB Saquon Barkley RB Aaron Jones Sr. TE Mark Andrews WR Chris Godwin Jr. WR DK Metcalf WR Matthew Golden,,,
4321,5261523588,PhatElvis,0,76.32001,DST Buccaneers  FLEX Alvin Kamara QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Hunter Henry WR Justin Jefferson WR DK Metcalf WR Matthew Golden,,,
4321,5261052261,rhamdosparrow,0,76.32,DST Saints  FLEX Derrick Henry QB Carson Wentz RB Saquon Barkley RB David Montgomery TE Cole Kmet WR Justin Jefferson WR Ja'Marr Chase WR DeMario Douglas,,,
4321,5262477111,newgp,0,76.32,DST Eagles  FLEX Saquon Barkley QB Caleb Williams RB Derrick Henry RB David Montgomery TE Harold Fannin Jr. WR Emeka Egbuka WR Matthew Golden WR Kalif Raymond,,,
4324,5257491150,ajb01170,0,76.3,DST Packers  FLEX MarShawn Lloyd QB Lamar Jackson RB Bijan Robinson RB Quinshon Judkins TE Kenyon Sadiq WR Justin Jefferson WR Jayden Reed WR Devaughn Vele,,,
4324,5263365502,C.Chill,0,76.3,DST Ravens  FLEX Tommy Tremble QB Lamar Jackson RB Bijan Robinson RB Saquon Barkley TE Cole Kmet WR Ja'Marr Chase WR Chris Godwin Jr. WR DK Metcalf,,,
4326,5259846161,brianduffywonit,0,76.28001,DST Ravens  FLEX Dallas Goedert QB Baker Mayfield RB Bijan Robinson RB Derrick Henry TE Mark Andrews WR Justin Jefferson WR Chris Godwin Jr. WR Andrei Iosivas,,,
4327,5261855984,mrmilleruti,0,76.12,DST Steelers  FLEX Bijan Robinson QB Carson Wentz RB David Montgomery RB Chuba Hubbard TE Mike Gesicki WR Justin Jefferson WR Chris Godwin Jr. WR Jalen Coker,,,
4327,5262146322,nvrndr,0,76.119995,DST Steelers  FLEX T.J. Hockenson QB Caleb Williams RB Derrick Henry RB David Montgomery TE Mike Gesicki WR Justin Jefferson WR Christian Watson WR Chris Godwin Jr.,,,
4329,5263183078,dingodan39,0,76.08,DST Buccaneers  FLEX Bijan Robinson QB Baker Mayfield RB D'Andre Swift RB Bucky Irving TE Tucker Kraft WR Emeka Egbuka WR Kayshon Boutte WR LaJohntay Wester,,,
4330,5261001350,plach1747,0,76.020004,DST Texans  FLEX Chris Godwin Jr. QB Carson Wentz RB Saquon Barkley RB Breece Hall TE Colston Loveland WR Justin Jefferson WR Tetairoa McMillan WR Matthew Golden,,,
4331,5262361215,PiscesManifesto,0,75.920006,DST Ravens  FLEX Kenny Gainwell QB Caleb Williams RB Derrick Henry RB Aaron Jones Sr. TE Colston Loveland WR Justin Jefferson WR Rome Odunze WR Devaughn Vele,,,
4331,5262610321,Wanger211,0,75.920006,DST Buccaneers  FLEX Chris Godwin Jr. QB Caleb Williams RB Chuba Hubbard RB TreVeyon Henderson TE Colston Loveland WR Justin Jefferson WR Luther Burden III WR Dontayvion Wicks,,,
4331,5263382906,jameswinberg,0,75.920006,DST Eagles  FLEX Devaughn Vele QB Caleb Williams RB Derrick Henry RB Rhamondre Stevenson TE T.J. Hockenson WR Justin Jefferson WR Chris Godwin Jr. WR Rome Odunze,,,
4331,5263400006,Jasper2013,0,75.920006,DST Ravens  FLEX Bijan Robinson QB Carson Wentz RB Derrick Henry RB Saquon Barkley TE T.J. Hockenson WR Justin Jefferson WR Devaughn Vele WR Kalif Raymond,,,
4335,5261520881,cmhyslop,0,75.9,DST Vikings  FLEX Tucker Kraft QB Lamar Jackson RB Derrick Henry RB Saquon Barkley TE Colston Loveland WR Drake London WR Rome Odunze WR Jayden Reed,,,
4336,5263079513,Lithlillia,0,75.82,DST Ravens  FLEX Dontayvion Wicks QB Caleb Williams RB Chuba Hubbard RB Quinshon Judkins TE Kyle Pitts Sr. WR Justin Jefferson WR Emeka Egbuka WR Luther Burden III,,,
4337,5263264328,nascardx,0,75.78001,DST Buccaneers  FLEX Colston Loveland QB Baker Mayfield RB Bijan Robinson RB TreVeyon Henderson TE Tucker Kraft WR Emeka Egbuka WR Luther Burden III WR Jalen Coker,,,
4337,5261280691,jkwireless,0,75.78,DST Eagles  FLEX D'Andre Swift QB Baker Mayfield RB Bijan Robinson RB David Montgomery TE T.J. Hockenson WR Emeka Egbuka WR Rome Odunze WR Kayshon Boutte,,,
4339,5260059038,redskin81,0,75.72001,DST Buccaneers  FLEX Aaron Jones Sr. QB Caleb Williams RB Bijan Robinson RB Derrick Henry TE Colston Loveland WR Luther Burden III WR Matthew Golden WR Jaylin Noel,,,
4339,5260118611,Fangface,0,75.72,DST Browns  FLEX Bijan Robinson QB Caleb Williams RB Rhamondre Stevenson RB Aaron Jones Sr. TE Colston Loveland WR Tee Higgins WR Luther Burden III WR Matthew Golden,,,
4339,5262020148,vavo27,0,75.72,DST Buccaneers  FLEX Pat Freiermuth QB Caleb Williams RB Bijan Robinson RB Rhamondre Stevenson TE Tucker Kraft WR Christian Watson WR Tee Higgins WR Matthew Golden,,,
4339,5262326726,jayrodd24,0,75.72,DST Browns  FLEX Saquon Barkley QB Carson Wentz RB Bijan Robinson RB Bucky Irving TE T.J. Hockenson WR Justin Jefferson WR Rome Odunze WR Jalen Coker,,,
4343,5257676402,dah_saints,0,75.68,DST Buccaneers  FLEX David Montgomery QB Baker Mayfield RB Bijan Robinson RB Rhamondre Stevenson TE Kenyon Sadiq WR Emeka Egbuka WR Christian Watson WR Adonai Mitchell,,,
4343,5263182410,jrambo27,0,75.68,DST Buccaneers  FLEX DK Metcalf QB Baker Mayfield RB Derrick Henry RB David Montgomery TE Cole Kmet WR Emeka Egbuka WR Christian Watson WR Rome Odunze,,,
4345,5261640229,elmergoot,0,75.58,DST Eagles  FLEX Jaylin Noel QB Baker Mayfield RB Derrick Henry RB David Montgomery TE Colston Loveland WR Emeka Egbuka WR Christian Watson WR Luther Burden III,,,
4346,5262592477,rricciflat,0,75.560005,DST Buccaneers  FLEX Derrick Henry QB Jalen Hurts RB Saquon Barkley RB David Montgomery TE Dallas Goedert WR DK Metcalf WR Matthew Golden WR Dontayvion Wicks,,,
4347,5257136161,dynamite_d,0,75.520004,DST Eagles  FLEX Jalen Coker QB Carson Wentz RB Bijan Robinson RB Derrick Henry TE Mike Gesicki WR Justin Jefferson WR Drake London WR Jaylin Noel,,,
4347,5262605574,FlyEagles865,0,75.520004,DST Buccaneers  FLEX Derrick Henry QB Caleb Williams RB David Montgomery RB D'Andre Swift TE Colston Loveland WR Luther Burden III WR Jalen Coker WR Xavier Hutchinson,,,
4347,5263243349,flyingcrayons,0,75.520004,DST Eagles  FLEX David Montgomery QB Carson Wentz RB Derrick Henry RB Quinshon Judkins TE Dallas Goedert WR Justin Jefferson WR Jalen Coker WR Matthew Golden,,,
4347,5261779737,ihateurmomsson,0,75.52,DST Bengals  FLEX Dallas Goedert QB Caleb Williams RB Bijan Robinson RB Derrick Henry TE Colston Loveland WR Luther Burden III WR DK Metcalf WR Devaughn Vele,,,
4351,5263377479,vtec_crx89,0,75.479996,DST Steelers  FLEX Breece Hall QB Joe Burrow RB David Montgomery RB Travis Etienne Jr. TE Mike Gesicki WR Justin Jefferson WR Rome Odunze WR Matthew Golden,,,
4352,5261991682,domination2536,0,75.420006,DST Ravens  FLEX MarShawn Lloyd QB Carson Wentz RB Bijan Robinson RB Saquon Barkley TE T.J. Hockenson WR Justin Jefferson WR Luther Burden III WR Rashod Bateman,,,
4352,5257671163,gbarnesnavy,0,75.42,DST Buccaneers  FLEX Mike Gesicki QB Carson Wentz RB Bijan Robinson RB Bucky Irving TE Colston Loveland WR Justin Jefferson WR Ja'Marr Chase WR Xavier Hutchinson,,,
4354,5261378391,TheJenerator,0,75.4,DST Texans  FLEX David Montgomery QB Lamar Jackson RB Derrick Henry RB Rhamondre Stevenson TE Cole Kmet WR Justin Jefferson WR Jalen Coker WR Mack Hollins,,,
4355,5260991063,crheriman,0,75.38,DST Buccaneers  FLEX Luther Burden III QB Baker Mayfield RB Bijan Robinson RB Rhamondre Stevenson TE Kenyon Sadiq WR Emeka Egbuka WR Tee Higgins WR Matthew Golden,,,
4356,5263254649,Patrickr869,0,75.32001,DST Eagles  FLEX Garrett Wilson QB Drake Maye RB Bijan Robinson RB Saquon Barkley TE Noah Fant WR Christian Watson WR Jalen Coker WR Mack Hollins,,,
4356,5257109664,MY5QUEENS,0,75.32,DST Texans  FLEX Bijan Robinson QB Drake Maye RB Derrick Henry RB Rhamondre Stevenson TE Dallas Goedert WR Emeka Egbuka WR Mack Hollins WR Devaughn Vele,,,
4356,5257164938,cjspiller52,0,75.32,DST Buccaneers  FLEX D'Andre Swift QB Carson Wentz RB Derrick Henry RB David Montgomery TE Colston Loveland WR Justin Jefferson WR Matthew Golden WR Devaughn Vele,,,
4356,5262293820,Whoson1st66,0,75.32,DST Titans  FLEX Jonathon Brooks QB Caleb Williams RB Bijan Robinson RB Derrick Henry TE Colston Loveland WR Tee Higgins WR Luther Burden III WR Kayshon Boutte,,,
4356,5262515088,Gilly165,0,75.32,DST Buccaneers  FLEX Pat Freiermuth QB Drake Maye RB Bijan Robinson RB Derrick Henry TE Colston Loveland WR Justin Jefferson WR Romeo Doubs WR Devontez Walker,,,
4361,5259604036,Blackbird33,0,75.28001,DST Ravens  FLEX Bijan Robinson QB Baker Mayfield RB Derrick Henry RB Quinshon Judkins TE Mike Gesicki WR Emeka Egbuka WR Chris Godwin Jr. WR Jayden Reed,,,
