Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
4061,5252605564,mikeyrads5,0,95.62,DST Raiders  FLEX Jack Bech QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Tucker Kraft WR Justin Jefferson WR DeVonta Smith WR Terry McLaurin,,,
4061,5251610743,sdavidson1533,0,95.619995,DST Packers  FLEX De'Von Achane QB Jalen Hurts RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR DeVonta Smith WR Marvin Harrison Jr. WR Tre Tucker,,,
4064,5254379189,josephmartinez1,0,95.56001,DST Chargers  FLEX Jordan Mason QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR Ladd McConkey WR Terry McLaurin WR Makai Lemon,,,
4064,5254450441,BobcatBailey,0,95.56,DST Dolphins  FLEX Saquon Barkley QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Trey McBride WR Ladd McConkey WR Tre Tucker WR Hollywood Brown,,,
4064,5254473069,d9144,0,95.56,DST Dolphins  FLEX De'Von Achane QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Trey McBride WR Quentin Johnston WR Matthew Golden WR Tre Tucker,,,
4067,5254282161,givingmymoneyaway,0,95.520004,DST Raiders  FLEX Omarion Hampton QB Kyler Murray RB Saquon Barkley RB Jordan Mason TE Trey McBride WR Ladd McConkey WR Marvin Harrison Jr. WR Quentin Johnston,,,
4067,5252669334,spabhook,0,95.52,DST Eagles  FLEX Tyler Allgeier QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Quentin Johnston,,,
4069,5254388546,jayrho,0,95.48,DST Dolphins  FLEX Omarion Hampton QB Jacoby Brissett RB De'Von Achane RB Saquon Barkley TE Trey McBride WR Michael Wilson WR Quentin Johnston WR Malik Washington,,,
4069,5248466740,ADAMBOMB23,0,95.479996,DST Raiders  FLEX DeVonta Smith QB Jacoby Brissett RB Saquon Barkley RB Omarion Hampton TE Trey McBride WR Michael Wilson WR Marvin Harrison Jr. WR Jauan Jennings,,,
4071,5253031182,FactoryofSadness14,0,95.46,DST Chargers  FLEX Michael Mayer QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Tucker Kraft WR Justin Jefferson WR DeVonta Smith WR Quentin Johnston,,,
4071,5253882928,pfalizio,0,95.46,DST Chargers  FLEX De'Von Achane QB Justin Herbert RB Omarion Hampton RB Ashton Jeanty TE Michael Mayer WR DeVonta Smith WR Terry McLaurin WR Quentin Johnston,,,
4071,5254145806,JakeGrav,0,95.45999,DST Chargers  FLEX Saquon Barkley QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Dallas Goedert WR Ladd McConkey WR Quentin Johnston WR Tre Tucker,,,
4071,5254326249,gqrock,0,95.45999,DST Chargers  FLEX Omarion Hampton QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR Ladd McConkey WR Quentin Johnston WR Tre Tucker,,,
4071,5254427521,peterj1218,0,95.45999,DST Chargers  FLEX Omarion Hampton QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR Ladd McConkey WR Quentin Johnston WR Tre Tucker,,,
4076,5252666241,njplaymaker,0,95.38,DST Chargers  FLEX Omarion Hampton QB Jordan Love RB Ashton Jeanty RB MarShawn Lloyd TE Tucker Kraft WR DeVonta Smith WR Jordan Addison WR Terry McLaurin,,,
4077,5254241366,amood_12,0,95.36001,DST Chargers  FLEX Makai Lemon QB Justin Herbert RB De'Von Achane RB MarShawn Lloyd TE Tucker Kraft WR Justin Jefferson WR Ladd McConkey WR Terry McLaurin,,,
4078,5250522363,ericksona5,0,95.32001,DST Chargers  FLEX Ashton Jeanty QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Greg Dulcich WR Justin Jefferson WR Jordan Addison WR Tre Tucker,,,
4078,5254402853,Frenchy0721,0,95.32001,DST Chargers  FLEX Jayden Reed QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR Jordan Addison WR Stefon Diggs,,,
4078,5253899455,mjp543,0,95.32,DST Raiders  FLEX Jayden Reed QB Kyler Murray RB Saquon Barkley RB MarShawn Lloyd TE Trey McBride WR Justin Jefferson WR DeVonta Smith WR Jauan Jennings,,,
4078,5254393433,thebigbmon,0,95.31999,DST Chargers  FLEX Jordan Addison QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR Justin Jefferson WR Stefon Diggs WR Quentin Johnston,,,
4082,5250338584,ChokeHoldem1,0,95.3,DST Chargers  FLEX Omarion Hampton QB Malik Willis RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Jordan Addison WR Malik Washington,,,
4083,5252842564,420gamblingexpert69,0,95.28,DST Eagles  FLEX De'Von Achane QB Jacoby Brissett RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR DeVonta Smith WR Michael Wilson WR Marvin Harrison Jr.,,,
4084,5254349628,1colt1,0,95.26,DST Vikings  FLEX Omarion Hampton QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE David Njoku WR Ladd McConkey WR Michael Wilson WR Chris Bell,,,
4084,5254281481,NoKlueOne,0,95.259995,DST Chargers  FLEX Jordan Mason QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Oronde Gadsden II WR DeVonta Smith WR Ladd McConkey WR Stefon Diggs,,,
4086,5248988111,DurtyWurk,0,95.16,DST Dolphins  FLEX De'Von Achane QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Oronde Gadsden II WR DeVonta Smith WR Ladd McConkey WR Dontayvion Wicks,,,
4086,5252937736,Hman821,0,95.16,DST Chargers  FLEX Terry McLaurin QB Jayden Daniels RB De'Von Achane RB Omarion Hampton TE Dallas Goedert WR DeVonta Smith WR Stefon Diggs WR Jalen Nailor,,,
4086,5253608470,CunninStunts,0,95.16,DST Dolphins  FLEX Jauan Jennings QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Trey McBride WR Ladd McConkey WR Michael Wilson WR Marvin Harrison Jr.,,,
4086,5253900457,rxfrank,0,95.16,DST Chargers  FLEX Saquon Barkley QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Dallas Goedert WR Ladd McConkey WR Terry McLaurin WR Tre Tucker,,,
4086,5254273713,nflhawks,0,95.16,DST Raiders  FLEX Omarion Hampton QB Justin Herbert RB Jordan Mason RB Jacory Croskey-Merritt TE Trey McBride WR Terry McLaurin WR Makai Lemon WR Quentin Johnston,,,
4086,5254377388,mrgran,0,95.16,DST Chargers  FLEX De'Von Achane QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Ladd McConkey WR Terry McLaurin WR Tre Tucker,,,
4092,5252010137,juicerico92,0,95.12,DST Chargers  FLEX Ladd McConkey QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Malik Washington,,,
4092,5254327649,Rjanderson85,0,95.12,DST Chargers  FLEX Saquon Barkley QB Kyler Murray RB De'Von Achane RB MarShawn Lloyd TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Michael Wilson,,,
4092,5252065741,ajmack01,0,95.119995,DST Chargers  FLEX Saquon Barkley QB Jalen Hurts RB De'Von Achane RB Omarion Hampton TE Dallas Goedert WR Michael Wilson WR Makai Lemon WR Quentin Johnston,,,
4092,5252242373,Dvalencia5000,0,95.119995,DST Eagles  FLEX De'Von Achane QB Kyler Murray RB Omarion Hampton RB MarShawn Lloyd TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,,
4096,5254154918,Jalecci,0,95.100006,DST Dolphins  FLEX MarShawn Lloyd QB Malik Willis RB Saquon Barkley RB Omarion Hampton TE Trey McBride WR Ladd McConkey WR Terry McLaurin WR Marvin Harrison Jr.,,,
4097,5254419745,DFSplayer87,0,95.060005,DST Dolphins  FLEX Omarion Hampton QB Jayden Daniels RB De'Von Achane RB MarShawn Lloyd TE Tucker Kraft WR Justin Jefferson WR Terry McLaurin WR Jalen Nailor,,,
4097,5250099719,dpchaps,0,95.06,DST Chargers  FLEX De'Von Achane QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Ladd McConkey WR Marvin Harrison Jr. WR Quentin Johnston,,,
4097,5251820390,vegas1133,0,95.06,DST Chargers  FLEX De'Von Achane QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Ladd McConkey WR Marvin Harrison Jr. WR Quentin Johnston,,,
4097,5254240646,Ducking3,0,95.06,DST Eagles  FLEX DeVonta Smith QB Justin Herbert RB Saquon Barkley RB Kaleb Johnson TE Tucker Kraft WR Justin Jefferson WR Stefon Diggs WR Marvin Harrison Jr.,,,
4097,5254340397,deez516,0,95.06,DST Packers  FLEX Saquon Barkley QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Dallas Goedert WR Ladd McConkey WR Marvin Harrison Jr. WR Quentin Johnston,,,
4102,5253814929,PensDangleSniper94,0,95.020004,DST Chargers  FLEX Ladd McConkey QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Jordan Addison WR Matthew Golden,,,
4103,5253850979,jeffbarrett32,0,94.99999,DST Eagles  FLEX Omarion Hampton QB Kirk Cousins RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR DeVonta Smith WR Ladd McConkey WR Michael Wilson,,,
4104,5253095311,Jaxkingpin,0,94.920006,DST Eagles  FLEX Marvin Harrison Jr. QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE T.J. Hockenson WR Justin Jefferson WR Ladd McConkey WR Terry McLaurin,,,
4104,5251790327,Wbkeem1,0,94.92,DST Raiders  FLEX DeVonta Smith QB Kyler Murray RB Saquon Barkley RB Mike Washington Jr. TE Tucker Kraft WR Justin Jefferson WR Ladd McConkey WR Jordan Addison,,,
4106,5252652775,scottyk1169,0,94.82001,DST Commanders  FLEX Omarion Hampton QB Kyler Murray RB Saquon Barkley RB Tyler Allgeier TE Oronde Gadsden II WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,,
4106,5253025510,purple9,0,94.82001,DST Chargers  FLEX Justin Jefferson QB Kyler Murray RB Omarion Hampton RB Aaron Jones Sr. TE Chig Okonkwo WR Christian Watson WR Jordan Addison WR Terry McLaurin,,,
4106,5250860495,Youngyvette,0,94.82,DST Eagles  FLEX Jayden Reed QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,,
4106,5251297497,erock9niner,0,94.82,DST Packers  FLEX Quentin Johnston QB Jalen Hurts RB Omarion Hampton RB MarShawn Lloyd TE Tucker Kraft WR Justin Jefferson WR DeVonta Smith WR Terry McLaurin,,,
4106,5247935593,bmk927,0,94.81999,DST Eagles  FLEX Ladd McConkey QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Quentin Johnston,,,
4106,5251919867,Danny_9114,0,94.81999,DST Chargers  FLEX Omarion Hampton QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
4106,5251969557,bapulliam1,0,94.81999,DST Chargers  FLEX Omarion Hampton QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
4106,5252050999,EAZY388,0,94.81999,DST Chargers  FLEX Omarion Hampton QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
4106,5252346226,cglenn91,0,94.81999,DST Chargers  FLEX Omarion Hampton QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
4106,5253095061,bookert21,0,94.81999,DST Chargers  FLEX Saquon Barkley QB Kyler Murray RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
4106,5253551835,Teya5489,0,94.81999,DST Chargers  FLEX Omarion Hampton QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
4106,5253714344,thewrongguy,0,94.81999,DST Chargers  FLEX Saquon Barkley QB Kyler Murray RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
4106,5253819136,jpintar23,0,94.81999,DST Chargers  FLEX Omarion Hampton QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
4106,5254180213,jjordan715,0,94.81999,DST Chargers  FLEX Omarion Hampton QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
4106,5254254975,KlairVoyant,0,94.81999,DST Chargers  FLEX Omarion Hampton QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
4106,5254272494,derekreid13,0,94.81999,DST Chargers  FLEX Omarion Hampton QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
4106,5254338827,nuthouse312,0,94.81999,DST Chargers  FLEX De'Von Achane QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
4106,5254361857,hueskie,0,94.81999,DST Chargers  FLEX Omarion Hampton QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
4106,5254386454,revomike,0,94.81999,DST Chargers  FLEX Saquon Barkley QB Kyler Murray RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
4106,5254392889,Jimbobwae42,0,94.81999,DST Chargers  FLEX Omarion Hampton QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
4106,5254407376,kiabright,0,94.81999,DST Chargers  FLEX Jalen Nailor QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,,
4106,5254446047,dtp062,0,94.81999,DST Chargers  FLEX Ladd McConkey QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Jalen Nailor,,,
4106,5254461157,Pullins6810,0,94.81999,DST Chargers  FLEX Omarion Hampton QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Tre Tucker,,,
4129,5254329672,cw6god,0,94.76001,DST Eagles  FLEX Tucker Kraft QB Justin Herbert RB Saquon Barkley RB Aaron Jones Sr. TE Oronde Gadsden II WR Justin Jefferson WR DeVonta Smith WR Marvin Harrison Jr.,,,
4130,5250863623,briannedanielle,0,94.659996,DST Eagles  FLEX Saquon Barkley QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Terry McLaurin WR Tre Tucker,,,
4130,5251898312,Tennisfamily,0,94.659996,DST Dolphins  FLEX De'Von Achane QB Justin Herbert RB Saquon Barkley RB Tyler Allgeier TE Tucker Kraft WR Justin Jefferson WR Terry McLaurin WR Quentin Johnston,,,
4130,5252257611,davefromaccounting,0,94.659996,DST Eagles  FLEX Omarion Hampton QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Terry McLaurin WR Tre Tucker,,,
4130,5253985152,srude021,0,94.659996,DST Eagles  FLEX Saquon Barkley QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Terry McLaurin WR Tre Tucker,,,
4130,5254432405,ed8802,0,94.659996,DST Eagles  FLEX Saquon Barkley QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Terry McLaurin WR Tre Tucker,,,
4135,5252248989,deargoat,0,94.56,DST Eagles  FLEX Saquon Barkley QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Marvin Harrison Jr. WR Quentin Johnston,,,
4135,5253472366,Sjcollins724,0,94.56,DST Eagles  FLEX Omarion Hampton QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Marvin Harrison Jr. WR Quentin Johnston,,,
4135,5254362136,detlionsfan90,0,94.56,DST Eagles  FLEX Omarion Hampton QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Marvin Harrison Jr. WR Quentin Johnston,,,
4135,5254422389,marksda3,0,94.56,DST Eagles  FLEX Omarion Hampton QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Marvin Harrison Jr. WR Quentin Johnston,,,
4135,5254451322,ZackyNFL,0,94.56,DST Eagles  FLEX Saquon Barkley QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Marvin Harrison Jr. WR Quentin Johnston,,,
4135,5254456989,fantasymaster,0,94.56,DST Eagles  FLEX Omarion Hampton QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR Marvin Harrison Jr. WR Quentin Johnston,,,
4141,5251260384,xibalba7500,0,94.520004,DST Eagles  FLEX Justin Jefferson QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR DeVonta Smith WR Quentin Johnston WR Jalen Nailor,,,
4141,5253434615,jaybrant,0,94.520004,DST Chargers  FLEX Tyler Allgeier QB Kyler Murray RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Dontayvion Wicks,,,
4143,5249925074,shadycooks,0,94.5,DST Chargers  FLEX Chris Bell QB Malik Willis RB De'Von Achane RB Saquon Barkley TE Tucker Kraft WR Justin Jefferson WR DeVonta Smith WR Quentin Johnston,,,
4143,5253135939,domin8ters,0,94.5,DST Chargers  FLEX De'Von Achane QB Kirk Cousins RB Omarion Hampton RB Mike Washington Jr. TE Tucker Kraft WR Justin Jefferson WR DeVonta Smith WR Tre Tucker,,,
4145,5251399997,brokjawmurphy,0,94.45999,DST Chargers  FLEX Rachaad White QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR DeVonta Smith WR Ladd McConkey WR Quentin Johnston,,,
4145,5254432168,DoingItWright,0,94.45999,DST Dolphins  FLEX Saquon Barkley QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Dallas Goedert WR DeVonta Smith WR Michael Wilson WR Tre Tucker,,,
4147,5254390779,Scrills,0,94.4,DST Chargers  FLEX Omarion Hampton QB Malik Willis RB De'Von Achane RB MarShawn Lloyd TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Terry McLaurin,,,
4148,5254384827,MAYHEMSDAD,0,94.36001,DST Chargers  FLEX Ashton Jeanty QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Oronde Gadsden II WR DeVonta Smith WR Marvin Harrison Jr. WR Malik Washington,,,
4148,5254461338,rainwoman,0,94.36,DST Eagles  FLEX Jalen Nailor QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Trey McBride WR Ladd McConkey WR Terry McLaurin WR Tre Tucker,,,
4150,5254349064,kosar911,0,94.32001,DST Eagles  FLEX Jacory Croskey-Merritt QB Jalen Hurts RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR DeVonta Smith WR Jordan Addison WR Quentin Johnston,,,
4150,5254459698,jnord150,0,94.32001,DST Vikings  FLEX Terry McLaurin QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE T.J. Hockenson WR Justin Jefferson WR Ladd McConkey WR Jordan Addison,,,
4152,5253050875,MartianFrylock88,0,94.22,DST Chargers  FLEX Saquon Barkley QB Kyler Murray RB De'Von Achane RB Aaron Jones Sr. TE Michael Mayer WR Justin Jefferson WR Ladd McConkey WR Terry McLaurin,,,
4153,5253692009,Jojo9114,0,94.18001,DST Chargers  FLEX Jordan Addison QB Jordan Love RB De'Von Achane RB Omarion Hampton TE Dallas Goedert WR Ladd McConkey WR Terry McLaurin WR Makai Lemon,,,
4154,5254466196,9erfan12,0,94.12001,DST Chargers  FLEX Omarion Hampton QB Kyler Murray RB De'Von Achane RB MarShawn Lloyd TE Dallas Goedert WR Justin Jefferson WR Terry McLaurin WR Michael Wilson,,,
4154,5250425760,viking1921,0,94.12,DST Vikings  FLEX Makai Lemon QB Kyler Murray RB De'Von Achane RB MarShawn Lloyd TE Trey McBride WR Justin Jefferson WR DeVonta Smith WR Tre Tucker,,,
4154,5254375062,brenta525,0,94.119995,DST Chargers  FLEX Tre Tucker QB Kyler Murray RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,,
4157,5252215089,rishiesr,0,94.100006,DST Chargers  FLEX De'Von Achane QB Malik Willis RB Saquon Barkley RB MarShawn Lloyd TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Terry McLaurin,,,
4158,5254465510,JC4STUDS,0,94.02,DST Eagles  FLEX De'Von Achane QB Jalen Hurts RB Omarion Hampton RB MarShawn Lloyd TE Tucker Kraft WR DeVonta Smith WR Ladd McConkey WR Jalen Nailor,,,
4159,5251070462,romansmom92,0,93.96,DST Dolphins  FLEX MarShawn Lloyd QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Trey McBride WR Ladd McConkey WR Jayden Reed WR Quentin Johnston,,,
4160,5251259834,Kgiesige,0,93.92,DST Dolphins  FLEX DeVonta Smith QB Kyler Murray RB De'Von Achane RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR Makai Lemon WR Quentin Johnston,,,
4161,5250773283,z-man713,0,93.86,DST Dolphins  FLEX Trey McBride QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR DeVonta Smith WR Terry McLaurin WR Michael Wilson,,,
4162,5252473428,MonsieurGustaveH,0,93.82,DST Vikings  FLEX Jordan Addison QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Tucker Kraft WR Justin Jefferson WR Ladd McConkey WR Jalen Nailor,,,
4162,5254321330,rlee86,0,93.82,DST Eagles  FLEX Ladd McConkey QB Kyler Murray RB Omarion Hampton RB Tyler Allgeier TE Tucker Kraft WR Justin Jefferson WR DeVonta Smith WR Quentin Johnston,,,
4162,5250752017,Hallbsure37,0,93.81999,DST Chargers  FLEX De'Von Achane QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR Quentin Johnston WR Tre Tucker,,,
4162,5252733539,Da6ull2,0,93.81999,DST Chargers  FLEX De'Von Achane QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR Quentin Johnston WR Tre Tucker,,,
4162,5254356952,Eddiemoneytime,0,93.81999,DST Chargers  FLEX De'Von Achane QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR Quentin Johnston WR Tre Tucker,,,
4162,5254378722,Brian6269,0,93.81999,DST Chargers  FLEX De'Von Achane QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Justin Jefferson WR Quentin Johnston WR Tre Tucker,,,
4162,5254413667,KG805,0,93.81999,DST Chargers  FLEX Tre Tucker QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,,
4169,5250394463,calculates_clown,0,93.76,DST Eagles  FLEX Trey McBride QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Tucker Kraft WR Ladd McConkey WR Jordan Addison WR Tre' Harris,,,
4170,5253857949,DEMETRICK21,0,93.72,DST Raiders  FLEX Michael Mayer QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Dallas Goedert WR Ladd McConkey WR Quentin Johnston WR Tre Tucker,,,
4171,5251880335,Cyanthia,0,93.66,DST Chargers  FLEX Jordan Addison QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Dallas Goedert WR DeVonta Smith WR Ladd McConkey WR Malik Washington,,,
4171,5252512496,Packerguy10,0,93.66,DST Raiders  FLEX Jordan Addison QB Justin Herbert RB De'Von Achane RB MarShawn Lloyd TE Trey McBride WR Ladd McConkey WR Terry McLaurin WR Jayden Reed,,,
4171,5253159733,UHHOHH,0,93.66,DST Chargers  FLEX Ashton Jeanty QB Justin Herbert RB Omarion Hampton RB Jordan Mason TE Tucker Kraft WR DeVonta Smith WR Jordan Addison WR Quentin Johnston,,,
4171,5254349903,jmow99,0,93.66,DST Chargers  FLEX Saquon Barkley QB Justin Herbert RB Omarion Hampton RB Jordan Mason TE David Njoku WR Justin Jefferson WR Makai Lemon WR Quentin Johnston,,,
4171,5252545165,Cemoney82,0,93.659996,DST Dolphins  FLEX Quentin Johnston QB Justin Herbert RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Terry McLaurin,,,
4171,5253192751,coachrosemeyer1964,0,93.659996,DST Commanders  FLEX Saquon Barkley QB Justin Herbert RB De'Von Achane RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR Terry McLaurin WR Quentin Johnston,,,
4177,5254029266,TerraBull,0,93.62,DST Chargers  FLEX De'Von Achane QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Caleb Douglas,,,
4177,5254452455,derogolf41,0,93.62,DST Eagles  FLEX Ladd McConkey QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Tucker Kraft WR Justin Jefferson WR DeVonta Smith WR Chris Bell,,,
4177,5254316244,therealtroyboy,0,93.619995,DST Chargers  FLEX Jayden Reed QB Jalen Hurts RB De'Von Achane RB Tank Bigsby TE Trey McBride WR DeVonta Smith WR Ladd McConkey WR Hollywood Brown,,,
4180,5254342185,KevinR12,0,93.600006,DST Chargers  FLEX Dallas Goedert QB Malik Willis RB De'Von Achane RB Saquon Barkley TE Trey McBride WR Jordan Addison WR Terry McLaurin WR Quentin Johnston,,,
4181,5250531355,markertassel,0,93.56,DST Dolphins  FLEX Omarion Hampton QB Justin Herbert RB De'Von Achane RB MarShawn Lloyd TE Trey McBride WR Ladd McConkey WR Marvin Harrison Jr. WR Quentin Johnston,,,
4181,5254342240,bangbang444,0,93.56,DST Chargers  FLEX Aaron Jones Sr. QB Justin Herbert RB Saquon Barkley RB Omarion Hampton TE Dallas Goedert WR Ladd McConkey WR Terry McLaurin WR Quentin Johnston,,,
4183,5250537895,Thebillsrock,0,93.520004,DST Vikings  FLEX Tre Tucker QB Kyler Murray RB Saquon Barkley RB Omarion Hampton TE Trey McBride WR Justin Jefferson WR Makai Lemon WR Quentin Johnston,,,
4183,5253123676,lewis.2217,0,93.520004,DST Vikings  FLEX Omarion Hampton QB Kyler Murray RB De'Von Achane RB Saquon Barkley TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Malik Washington,,,
4183,5251443851,its_wide_left,0,93.52,DST Eagles  FLEX Omarion Hampton QB Kyler Murray RB Saquon Barkley RB MarShawn Lloyd TE Michael Mayer WR Justin Jefferson WR DeVonta Smith WR Ladd McConkey,,,
