player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available,injury_raw_status,injury_status
00-0040237,Tez Johnson,WR,TB,5100,134516-128624,3.9546,3.9546,1.0,0.9273601619843076,3.6673437118664873,MIN,20.61,42.5,2.0,1.0,5.0915,statline_mc+recal_10_4b,0.075252366160911,9.341573675031684,0.0,0.0,0.0,0.32225,1.9369741531237363,0.01025,2.649,1.51025,19.875212965541134,0.11525,3.6673437118664873,0.0,2.5,52.609313725490196,2.7801959033301307,,classic,True,,ACTIVE
00-0039849,Marvin Harrison Jr.,WR,ARI,5600,134516-152651,3.8834,3.8834,1.0,0.8823645209370341,3.4265860869372475,SF,19.61,47.83,2.0,1.0,4.9051,statline_mc+recal_10_4b,0.1784667250400042,8.682057100933012,0.0,0.0,0.0,0.04925,0.3151857295476585,0.0015,2.7505,1.594,19.420675139824816,0.1105,3.4265860869372475,0.0,1.899999976158142,55.07401960784313,3.213960872006287,,classic,True,,ACTIVE
00-0035249,Josh Oliver,TE,MIN,4300,134516-63907,3.2725,3.2725,1.0,0.9849545825248178,3.2232931974127297,TB,21.89,42.5,2.0,1.0,4.1088,statline_mc+recal_10_4b,0.0,8.438633173678209,0.0,0.0,0.0,0.0,0.0,0.0,2.278,1.4925,17.545431974127293,0.124,3.2232931974127297,0.0,3.049999952316284,58.82892156862746,2.3356538113759693,,classic,True,,ACTIVE
00-0040729,Jack Bech,WR,LV,5000,134516-151741,3.4616,3.4616,1.0,0.9098118619758708,3.1494267593866296,NO,20.22,43.56,2.0,1.0,4.6675,statline_mc+recal_10_4b,0.0,8.455458420646085,0.0,0.0,0.0,0.02775,0.0945399545611009,0.00075,2.4625,1.57025,16.8084776393052,0.11475,3.1494267593866296,0.0,6.650000095367432,50.62941176470588,2.474545079394411,,classic,True,,ACTIVE
00-0040075,LaJohntay Wester,WR,BAL,4600,134516-138649,2.4701,2.4701,1.0,1.2562782980398777,3.103136657092669,DAL,27.92,52.5,2.0,1.0,4.858,statline_mc+recal_10_4b,0.0,8.367259105523132,0.0,0.0,0.0,0.023,0.075002015291372,0.0005,1.949,1.2195,18.683864555635317,0.105,3.103136657092669,0.0,2.200000047683716,67.98725490196078,6.86960198362401,,classic,True,,ACTIVE
00-0039792,Devontez Walker,WR,BAL,4800,134516-156527,2.4307,2.4307,1.0,1.2562782980398777,3.053605807039917,DAL,27.92,52.5,1.0,0.5,5.0084,statline_mc+recal_10_4b,0.0,8.217422788964448,0.0,0.0,0.0,0.04225,0.3135027150552706,0.0015,1.74525,1.05375,18.713805355343894,0.10425,3.053605807039917,0.0,5.199999809265137,69.12058823529412,7.3431862012145634,,classic,True,,ACTIVE
00-0038551,Kendre Miller,RB,NO,5000,134516-120657,2.8935,2.8935,1.0,1.0497483056328916,3.0374871521123787,LV,23.33,43.56,1.0,0.5,5.1323,statline_mc+recal_10_4b,0.1458911744210081,8.24471353715348,0.0,0.0,0.0,3.50375,14.89441663401144,0.13725,0.65175,0.485,4.015454887112341,0.021,3.0374871521123787,0.0,9.0,58.98692810457516,2.5242162733590665,,classic,True,Questionable,QUESTIONABLE
00-0041067,Bryce Lance,WR,NO,4700,134516-208430,2.6165,2.6165,1.0,1.0497483056328916,2.7466973469961284,LV,23.33,43.56,2.0,1.0,4.6933,statline_mc+recal_10_4b,0.0,7.657777758729472,0.0,0.0,0.0,0.02275,0.1005051736800586,0.001,1.82625,1.16475,16.297718296281225,0.08825,2.7466973469961284,0.0,3.5,53.898039215686275,2.9991495820128695,,classic,True,,ACTIVE
00-0040878,Mike Washington Jr.,RB,LV,4800,134516-154008,2.9328,2.9328,1.0,0.9098118619758708,2.668268231003915,NO,20.22,43.56,2.0,1.0,4.8031,statline_mc+recal_10_4b,0.1564181865049267,7.317405619603595,0.0,0.0,0.0,3.4475,14.174538061290146,0.09,0.692,0.503,3.7931442487490057,0.0195,2.668268231003915,0.0,2.400000095367432,49.14052287581699,1.0312821971827943,,classic,True,,ACTIVE
00-0036425,DeeJay Dallas,RB,MIN,5000,134516-94087,2.5773,2.5773,1.0,0.9849545825248178,2.5385613868689125,TB,21.89,42.5,2.0,1.0,4.7645,statline_mc+recal_10_4b,0.1011306086114276,7.042253727840782,0.0,0.0,0.0,1.755,7.309553811204292,0.054,1.29275,0.9875,7.863560057484834,0.039,2.5385613868689125,0.0,1.5499999523162842,50.42892156862745,1.1594317722367986,,classic,True,Questionable,QUESTIONABLE
00-0037525,Jordan Mason,RB,MIN,4000,134516-86875,2.5003,2.5003,1.0,0.9849545825248178,0.0,TB,21.89,42.5,1.0,0.5,4.9515,statline_mc+recal_10_4b,0.0938423647111008,7.268255111278483,0.0,0.0,0.0,3.341,13.767758542253974,0.115,0.38875,0.289,2.3341319452387714,0.00875,2.4626890487492745,0.0,11.899999618530272,23.20669934640523,0.0,,classic,True,Injured Reserve,OUT
00-0035891,Cody White,WR,LV,4800,134516-92890,2.442,2.442,1.0,0.9098118619758708,2.221756507565438,NO,20.22,43.56,2.0,1.0,4.3692,statline_mc+recal_10_4b,0.0,6.900045244610702,0.0,0.0,0.0,0.0295,0.1575549597746135,0.00175,1.58125,0.97975,11.36626011587977,0.0965,2.221756507565438,0.0,7.699999809265137,46.82941176470588,1.9788723476056014,,classic,True,,ACTIVE
00-0038705,Emari Demercado,RB,DAL,4800,134516-94579,1.9498,1.9498,1.0,1.1059928569419837,2.1564169465344216,BAL,24.58,52.5,2.0,1.0,4.5778,statline_mc+recal_10_4b,0.0567678737909395,6.569492531353992,0.0,0.0,0.0,2.58725,11.56497512153894,0.08775,0.38225,0.28825,2.797944343805278,0.012,2.1564169465344216,0.0,0.75,64.44281045751634,4.145071062424738,,classic,True,,ACTIVE
00-0040870,Ja'Kobi Lane,WR,BAL,4000,134516-190930,1.5489,1.5489,1.0,1.2562782980398777,0.0,DAL,27.92,52.5,1.0,0.5,4.2958,statline_mc+recal_10_4b,0.0,5.878242502416558,0.0,0.0,0.0,0.02575,0.1769137665186284,0.00025,1.2505,0.73175,11.372393319406225,0.07175,1.9458057085924847,0.0,1.600000023841858,41.253921568627455,0.0,,classic,True,Injured Reserve,OUT
00-0034798,Durham Smythe,TE,BAL,4200,134516-42046,1.4792,1.4792,1.0,1.2562782980398777,1.858340007126031,DAL,27.92,52.5,2.0,1.0,3.3762,statline_mc+recal_10_4b,0.0,6.000228143110434,0.0,0.0,0.0,0.0,0.0,0.0,1.1805,0.7775,9.875900071260308,0.08275,1.858340007126031,0.0,0.449999988079071,74.68725490196078,5.936590591265296,,classic,True,,ACTIVE
00-0036887,Luke Farrell,TE,SF,4300,134516-73176,1.4592,1.4592,1.0,1.2697769903540592,1.852904537554812,ARI,28.22,47.83,2.0,1.0,3.4489,statline_mc+recal_10_4b,0.0,5.570352132858627,0.0,0.0,0.0,0.0,0.0,0.0,1.094,0.74575,10.210295375548114,0.078,1.852904537554812,0.0,1.4500000476837158,74.62303921568628,5.914208054117245,,classic,True,,ACTIVE
00-0037801,KaVontae Turpin,WR,DAL,4700,134516-60957,1.5479,1.5479,1.0,1.1059928569419837,1.7120201617275552,BAL,24.58,52.5,2.0,1.0,4.114,statline_mc+recal_10_4b,0.0,5.017796774267754,0.0,0.0,0.0,0.427,2.663616896105548,0.0145,0.90675,0.56125,8.055334721170002,0.0475,1.7120201617275552,0.0,0.699999988079071,62.22058823529412,4.893415289216631,,classic,True,,ACTIVE
00-0040177,Jordan James,RB,SF,4300,134516-175021,1.3323,1.3323,1.0,1.2697769903540592,1.6917257051281314,ARI,28.22,47.83,1.0,0.5,4.3438,statline_mc+recal_10_4b,0.0,4.948555335016208,0.0,0.0,0.0,1.55375,8.394693632145318,0.05925,0.3665,0.27225,2.981313419135996,0.0135,1.6917257051281314,0.0,1.5,60.667483660130706,2.9408786743850928,,classic,True,,ACTIVE
00-0039855,Jalen McMillan,WR,TB,4900,134516-120042,1.8033,1.8033,1.0,0.9273601619843076,1.672291375683573,MIN,20.61,42.5,0.0,0.0,3.9691,statline_mc+recal_10_4b,0.0,4.469765802658172,0.0,0.0,0.0,0.063,0.4007815844077048,0.00275,1.248,0.7565,9.354632172428024,0.0525,1.672291375683573,0.0,6.724999904632568,44.54264705882353,1.729810024620808,,classic,True,,ACTIVE
00-0039530,Brevyn Spann-Ford,TE,DAL,4300,134516-85842,1.5063,1.5063,1.0,1.1059928569419837,1.6659618811354588,BAL,24.58,52.5,2.0,1.0,3.2335,statline_mc+recal_10_4b,0.0,4.553715354929395,0.0,0.0,0.0,0.0,0.0,0.0,1.1155,0.76625,8.993368811354589,0.06575,1.6659618811354588,0.0,1.2000000476837158,72.28725490196078,5.154955698102276,,classic,True,,ACTIVE
00-0040894,Malik Benson,WR,LV,4300,134516-183410,1.7832,1.7832,1.0,0.9098118619758708,1.6224038529288205,NO,20.22,43.56,2.0,1.0,4.0537,statline_mc+recal_10_4b,0.0,4.25859514184152,0.0,0.0,0.0,0.2455,1.288646143917085,0.011,1.15,0.683,7.750392385371117,0.0545,1.6224038529288205,0.0,0.1500000059604644,42.76274509803921,1.5578574921029267,,classic,True,,ACTIVE
00-0041326,CJ Donaldson,RB,NO,4300,134516-173066,1.5332,1.5332,1.0,1.0497483056328916,1.6094767096149225,LV,23.33,43.56,2.0,1.0,4.1486,statline_mc+recal_10_4b,0.0,4.193242326244534,0.0,0.0,0.0,1.27175,5.5446826894454695,0.0405,0.7135,0.5205,4.337584406703753,0.023,1.6094767096149225,0.0,0.449999988079071,48.09803921568627,0.9380346764709403,,classic,True,,ACTIVE
00-0040879,Matt Hibner,TE,BAL,4100,134516-138039,1.2447,1.2447,1.0,1.2562782980398777,1.5636675648496654,DAL,27.92,52.5,1.0,0.5,3.2881,statline_mc+recal_10_4b,0.0,4.422970113307415,0.0,0.0,0.0,0.0,0.0,0.0,0.8895,0.60875,8.697925648496653,0.0665,1.5636675648496654,0.0,1.7999999523162842,69.58725490196079,4.3979344787369845,,classic,True,,ACTIVE
00-0032950,Carson Wentz,QB,MIN,7100,134516-70324,1.4908,1.4908,1.0,0.9849545825248178,1.4683578973731688,TB,21.89,42.5,2.0,1.0,6.4629,statline_mc+recal_10_4b,-0.8448591585043197,6.150445255176246,0.0,0.0,0.0,3.01625,10.858578973731689,0.13,0.0,0.0,0.0,0.0,1.4683578973731688,0.0,12.770000457763672,53.698152337858225,1.5742159821495325,,classic,True,,ACTIVE
00-0038547,Luke Schoonmaker,TE,DAL,4200,134516-91417,1.2846,1.2846,1.0,1.1059928569419837,1.4207429781301903,BAL,24.58,52.5,1.0,0.5,3.0501,statline_mc+recal_10_4b,0.0,3.837123317420408,0.0,0.0,0.0,0.0,0.0,0.0,0.9395,0.63375,7.733679781301902,0.057,1.4207429781301903,0.0,1.7000000476837158,68.18725490196078,4.050263954223948,,classic,True,,ACTIVE
00-0041104,Demond Claiborne,RB,MIN,4600,134516-171217,1.336,1.336,1.0,0.9849545825248178,1.3158890831673038,TB,21.89,42.5,1.0,0.5,3.9234,statline_mc+recal_10_4b,0.0,3.080351471162947,0.0,0.0,0.0,0.894,3.794057236077081,0.0245,0.71375,0.5485,4.112333595595955,0.0195,1.3158890831673038,0.0,0.699999988079071,43.31781045751634,0.6074201134654179,,classic,True,,ACTIVE
00-0034854,KhaDarel Hodge,WR,SF,4200,134516-85306,0.9526,0.9526,1.0,1.2697769903540592,1.2095495816825332,ARI,28.22,47.83,2.0,1.0,3.8068,statline_mc+recal_10_4b,0.0,3.214380186686862,0.0,0.0,0.0,0.0165,0.155992057645019,0.0005,0.701,0.4435,6.972003759180312,0.04625,1.2095495816825332,0.0,1.149999976158142,58.42303921568628,3.91378621311597,,classic,True,,ACTIVE
00-0039062,Jonathan Mingo,WR,DAL,4200,134516-112192,1.0727,1.0727,1.0,1.1059928569419837,1.1864081920219616,BAL,24.58,52.5,1.0,0.5,3.7249,statline_mc+recal_10_4b,0.0,3.1187599437647795,0.0,0.0,0.0,0.03075,0.1985826360688801,0.00125,0.7905,0.494,6.705499284150736,0.0415,1.1864081920219616,0.0,1.5,56.42058823529412,3.4788925565622733,,classic,True,,ACTIVE
00-0041041,Oscar Delp,TE,NO,4200,134516-167950,1.0567,1.0567,1.0,1.0497483056328916,1.1092618635065692,LV,23.33,43.56,1.0,0.5,2.7839,statline_mc+recal_10_4b,0.0,2.755887778607822,0.0,0.0,0.0,0.0,0.0,0.0,0.7835,0.52375,5.923868635065693,0.044,1.1092618635065692,0.0,1.2999999523162842,57.06470588235294,2.10541892900675,,classic,True,,ACTIVE
00-0040589,Kurtis Rourke,QB,SF,6000,134516-104306,0.8294,0.8294,1.0,1.2697769903540592,1.0531034068556868,ARI,28.22,47.83,0.0,0.0,6.2295,statline_mc+recal_10_4b,0.0,3.381836785008,0.0,0.0,0.0,1.481,7.921034068556868,0.0755,0.0,0.0,0.0,0.0,1.0531034068556868,0.0,,66.10765460030167,3.8196178485745587,,classic,True,,ACTIVE
00-0034365,Ian Thomas,TE,LV,4200,134516-72515,1.1292,1.1292,1.0,0.9098118619758708,1.027340204351754,NO,20.22,43.56,1.0,0.5,2.6725,statline_mc+recal_10_4b,0.0,2.5756119927777936,0.0,0.0,0.0,0.0,0.0,0.0,0.757,0.52125,5.212152043517542,0.04225,1.027340204351754,0.0,1.600000023841858,48.66274509803921,1.2843868901224955,,classic,True,,ACTIVE
00-0040981,Joe Fagnano,QB,BAL,6000,134516-184983,0.8175,0.8175,1.0,1.2562782980398777,1.0269825627458358,DAL,27.92,52.5,0.0,0.0,6.225,statline_mc+recal_10_4b,0.0,3.420538790333087,0.0,0.0,0.0,1.355,7.474825627458359,0.074,0.0,0.0,0.0,0.0,1.0269825627458358,0.0,,65.34879336349924,3.6180890651981885,,classic,True,,ACTIVE
00-0035993,Tyler Huntley,QB,BAL,6000,134516-70051,0.8137,0.8137,1.0,1.2562782980398777,1.0221942227105232,DAL,27.92,52.5,0.0,0.0,6.2109,statline_mc+recal_10_4b,0.0,3.3119628519667064,0.0,0.0,0.0,1.389,7.256942227105233,0.07675,0.0,0.0,0.0,0.0,1.0221942227105232,0.0,8.027999877929688,63.42571644042232,3.1537220754994952,,classic,True,,ACTIVE
00-0037157,Bam Knight,RB,ARI,4000,134516-103252,1.1574,1.1574,1.0,0.8823645209370341,1.0212733562628782,SF,19.61,47.83,1.0,0.5,3.6321,statline_mc+recal_10_4b,0.0,2.4349033939031437,0.0,0.0,0.0,1.104,4.385407946032808,0.02875,0.38825,0.2915,2.159825616595973,0.01025,1.0212733562628782,0.0,2.400000095367432,46.78513071895425,0.8324986489390975,,classic,True,,ACTIVE
00-0040506,Myles Price,WR,MIN,4200,134516-137139,0.9949,0.9949,1.0,0.9849545825248178,0.9799464822542744,TB,21.89,42.5,2.0,1.0,3.4051,statline_mc+recal_10_4b,0.0,2.498062983813143,0.0,0.0,0.0,0.01575,0.1474523269319433,0.00025,0.7675,0.46,5.662012495610799,0.0285,0.9799464822542744,0.0,0.0,39.295588235294126,1.2704371719143468,,classic,True,,ACTIVE
00-0037327,Skylar Thompson,QB,BAL,6000,134516-69294,0.77,0.77,1.0,1.2562782980398777,0.0,DAL,27.92,52.5,0.0,0.0,6.1943,statline_mc+recal_10_4b,0.0,3.397230652778704,0.0,0.0,0.0,1.329,6.963520252458085,0.07175,0.0,0.0,0.0,0.0,0.9673520252458084,0.0,,36.5026395173454,0.0,,classic,True,Injured Reserve,OUT
00-0039365,Jacob Cowing,WR,SF,4700,134516-114530,0.7255,0.7255,1.0,1.2697769903540592,0.9211752365012544,ARI,28.22,47.83,2.0,1.0,3.5174,statline_mc+recal_10_4b,0.0,2.4007781379202098,0.0,0.0,0.0,0.02575,0.1534817843175292,0.0005,0.54525,0.33825,5.332020580695015,0.034,0.9211752365012544,0.0,0.0,59.556372549019606,4.183599134734084,,classic,True,,ACTIVE
00-0037231,Kevin Austin Jr.,WR,NO,4000,134516-91055,0.8728,0.8728,1.0,1.0497483056328916,0.9162238334827127,LV,23.33,43.56,1.0,0.5,3.3925,statline_mc+recal_10_4b,0.0,2.448227712456962,0.0,0.0,0.0,0.03,0.3457524171155121,0.00125,0.64675,0.3975,5.038985917711615,0.02975,0.9162238334827127,0.0,1.2000000476837158,52.76470588235294,2.805725383127697,,classic,True,,ACTIVE
00-0038738,Hunter Luepke,RB,DAL,4400,134516-185863,0.8153,0.8153,1.0,1.1059928569419837,0.9017159864644316,BAL,24.58,52.5,2.0,1.0,3.5984,statline_mc+recal_10_4b,0.0,2.170039630349462,0.0,0.0,0.0,1.07975,4.769520524117933,0.02975,0.21525,0.15775,1.4788893405263823,0.006,0.9017159864644316,0.0,0.4000000059604645,55.88725490196079,1.9043526885419593,,classic,True,,ACTIVE
00-0037077,Sam Howell,QB,DAL,6000,134516-104576,0.8136,0.8136,1.0,1.1059928569419837,0.8998753388559023,BAL,24.58,52.5,0.0,0.0,6.143,statline_mc+recal_10_4b,0.0,2.789361257268125,0.0,0.0,0.0,1.39675,6.548753388559022,0.0675,0.0,0.0,0.0,0.0,0.8998753388559023,0.0,,59.0026395173454,2.2994024863023133,,classic,True,,ACTIVE
00-0039398,Joe Milton III,QB,DAL,6000,134516-91390,0.8018,0.8018,1.0,1.1059928569419837,0.8868183517626782,BAL,24.58,52.5,0.0,0.0,6.1526,statline_mc+recal_10_4b,0.0,2.576368350014857,0.0,0.0,0.0,1.34425,6.42318351762678,0.0675,0.0,0.0,0.0,0.0,0.8868183517626782,0.0,3.0799999237060547,57.07956259426848,2.0042835460472035,,classic,True,,ACTIVE
00-0039923,J.J. McCarthy,QB,MIN,6300,134516-152575,0.8959,0.8959,1.0,0.9849545825248178,0.8824625763230936,TB,21.89,42.5,0.0,0.0,6.121,statline_mc+recal_10_4b,0.0,2.9670991739796704,0.0,0.0,0.0,1.6355,6.579625763230935,0.072,0.0,0.0,0.0,0.0,0.8824625763230936,0.0,13.73800048828125,36.775075414781305,0.4699947053458171,,classic,True,,ACTIVE
00-0036972,Mac Jones,QB,SF,6000,134516-90584,0.6813,0.6813,1.0,1.2697769903540592,0.8650657664785497,ARI,28.22,47.83,1.0,0.5,6.1214,statline_mc+recal_10_4b,0.0,2.578074473984352,0.0,0.0,0.0,1.265,6.320657664785496,0.06675,0.0,0.0,0.0,0.0,0.8650657664785497,0.0,-0.2000000029802322,55.91534690799397,1.8443527444982164,,classic,True,,ACTIVE
00-0035282,Easton Stick,QB,TB,6000,134516-103824,0.8934,0.8934,1.0,0.9273601619843076,0.8284880567844458,MIN,20.61,42.5,0.0,0.0,6.098,statline_mc+recal_10_4b,0.0,2.52858101247316,0.0,0.0,0.0,1.59625,6.274880567844457,0.065,0.0,0.0,0.0,0.0,0.8284880567844458,0.0,,32.49905731523379,0.3462951912275116,,classic,True,,ACTIVE
00-0038643,Brayden Willis,TE,SF,4000,134516-86612,0.6479,0.6479,1.0,1.2697769903540592,0.8227142251291559,ARI,28.22,47.83,1.0,0.5,2.5693,statline_mc+recal_10_4b,0.0,2.170231936156213,0.0,0.0,0.0,0.0,0.0,0.0,0.5055,0.32475,4.523392251291559,0.0355,0.8227142251291559,0.0,0.0,65.92303921568629,3.5451940404490987,,classic,True,,ACTIVE
00-0037093,Dareke Young,WR,LV,4200,134516-169834,0.9009,0.9009,1.0,0.9098118619758708,0.8196799574678134,NO,20.22,43.56,2.0,1.0,3.2189,statline_mc+recal_10_4b,0.0,2.1515947126336235,0.0,0.0,0.0,0.0185,0.1263254321273607,0.0005,0.61975,0.39025,4.439224142550774,0.02825,0.8196799574678134,0.0,3.200000047683716,36.22941176470589,1.060772853247,,classic,True,,ACTIVE
00-0039041,Elijah Higgins,TE,ARI,4100,134516-102986,0.9129,0.9129,1.0,0.8823645209370341,0.805551474907682,SF,19.61,47.83,1.0,0.5,2.4662,statline_mc+recal_10_4b,0.0,2.015250001253747,0.0,0.0,0.0,0.0,0.0,0.0,0.64425,0.4275,4.01801474907682,0.03275,0.805551474907682,0.0,0.0,45.87401960784314,1.0900666054395687,,classic,True,,ACTIVE
00-0040494,Max Brosmer,QB,MIN,6000,134516-200653,0.794,0.794,1.0,0.9849545825248178,0.7820314722591664,TB,21.89,42.5,0.0,0.0,6.0777,statline_mc+recal_10_4b,0.0,2.220722762568165,0.0,0.0,0.0,1.4195,5.750314722591662,0.062,0.0,0.0,0.0,0.0,0.7820314722591664,0.0,1.1742857524326868,32.92892156862745,0.35709296523261236,,classic,True,,ACTIVE
00-0041251,Jalon Daniels,QB,TB,6000,134516-135811,0.8324,0.8324,1.0,0.9273601619843076,0.7719377222992223,MIN,20.61,42.5,0.0,0.0,6.1024,statline_mc+recal_10_4b,0.0,2.166482108358356,0.0,0.0,0.0,1.6025,6.149377222992223,0.06075,0.0,0.0,0.0,0.0,0.7719377222992223,0.0,,28.652903469079934,0.26310844627545166,,classic,True,,ACTIVE
00-0038640,Jalen Brooks,WR,ARI,4000,134516-138277,0.8721,0.8721,1.0,0.8823645209370341,0.7694807253528281,SF,19.61,47.83,1.0,0.5,3.2462,statline_mc+recal_10_4b,0.0,1.9888801365435544,0.0,0.0,0.0,0.03075,0.1666763806392372,0.00075,0.58175,0.36525,4.186880872889043,0.02525,0.7694807253528281,0.0,0.0,44.87401960784314,1.7638591245079558,,classic,True,,ACTIVE
00-0039376,Spencer Rattler,QB,NO,6000,134516-111557,0.7305,0.7305,1.0,1.0497483056328916,0.7668775593422497,LV,23.33,43.56,0.0,0.0,6.0494,statline_mc+recal_10_4b,0.0,2.107271558166513,0.0,0.0,0.0,1.30175,5.623775593422496,0.06,0.0,0.0,0.0,0.0,0.7668775593422497,0.0,11.515555487738716,35.418552036199095,0.42659150918320693,,classic,True,,ACTIVE
00-0037013,Zach Wilson,QB,NO,6000,134516-90406,0.7304,0.7304,1.0,1.0497483056328916,0.7666956169400101,LV,23.33,43.56,0.0,0.0,6.0453,statline_mc+recal_10_4b,0.0,2.08654272893492,0.0,0.0,0.0,1.254,5.6169561694001,0.058,0.0,0.0,0.0,0.0,0.7666956169400101,0.0,0.3449999988079071,33.49547511312217,0.3718402271166952,,classic,True,,ACTIVE
00-0040876,Elijah Sarratt,WR,BAL,4500,134516-184917,0.6029,0.6029,1.0,1.2562782980398777,0.7573865507303413,DAL,27.92,52.5,0.0,0.0,3.3804,statline_mc+recal_10_4b,0.0,1.9668710196056487,0.0,0.0,0.0,0.02225,0.1399062180472045,0.0005,0.4385,0.272,4.443959289256209,0.027,0.7573865507303413,0.0,,56.853921568627456,3.568710079912878,,classic,True,,ACTIVE
00-0040429,Josh Williams,RB,TB,4000,134516-110868,0.7959,0.7959,1.0,0.9273601619843076,0.7380537482225511,MIN,20.61,42.5,1.0,0.5,3.2524,statline_mc+recal_10_4b,0.0,1.785535663657002,0.0,0.0,0.0,0.80825,3.0235328055225503,0.018,0.341,0.263,1.7670046767029608,0.00525,0.7380537482225511,0.0,0.0,41.96486928104575,0.5371224065506943,,classic,True,,ACTIVE
00-0036646,Simi Fehoko,WR,ARI,4000,134516-89613,0.8343,0.8343,1.0,0.8823645209370341,0.736127011300584,SF,19.61,47.83,1.0,0.5,3.2114,statline_mc+recal_10_4b,0.0,1.8963226409152247,0.0,0.0,0.0,0.036,0.1954983061014232,0.00125,0.57175,0.35475,3.952021806904415,0.0235,0.736127011300584,0.0,0.0,44.007352941176464,1.6761905700034558,,classic,True,,ACTIVE
00-0041094,Bauer Sharp,TE,TB,4100,134516-158916,0.7456,0.7456,1.0,0.9273601619843076,0.691417822508872,MIN,20.61,42.5,1.0,0.5,2.4025,statline_mc+recal_10_4b,0.0,1.73334660642296,0.0,0.0,0.0,0.0,0.0,0.0,0.516,0.344,3.574178225088718,0.02775,0.691417822508872,0.0,0.0,42.27598039215687,0.8821346543063129,,classic,True,,ACTIVE
00-0038579,Aidan O'Connell,QB,LV,6000,134516-93382,0.7544,0.7544,1.0,0.9098118619758708,0.686384341504074,NO,20.22,43.56,0.0,0.0,6.0156,statline_mc+recal_10_4b,0.0,1.973898505568672,0.0,0.0,0.0,1.3975,5.37384341504074,0.05225,0.0,0.0,0.0,0.0,0.686384341504074,0.0,4.78000020980835,24.170437405731526,0.19102229386821576,,classic,True,Questionable,QUESTIONABLE
00-0035289,Gardner Minshew II,QB,ARI,6000,134516-61798,0.7716,0.7716,1.0,0.8823645209370341,0.6808212731719215,SF,19.61,47.83,0.0,0.0,5.9933,statline_mc+recal_10_4b,0.0,1.9483131467393795,0.0,0.0,0.0,1.44975,5.283212731719216,0.0545,0.0,0.0,0.0,0.0,0.6808212731719215,0.0,0.1700000017881393,23.558634992458522,0.18285435665177224,,classic,True,,ACTIVE
00-0039518,Treyton Welch,TE,NO,4000,134516-110616,0.6423,0.6423,1.0,1.0497483056328916,0.6742786183964563,LV,23.33,43.56,1.0,0.5,2.3533,statline_mc+recal_10_4b,0.0,1.813225401929204,0.0,0.0,0.0,0.0,0.0,0.0,0.46725,0.306,3.672786183964562,0.026,0.6742786183964563,0.0,0.0,51.46470588235294,1.51452627270986,,classic,True,,ACTIVE
00-0041562,Fernando Mendoza,QB,LV,6000,134516-175137,0.7356,0.7356,1.0,0.9098118619758708,0.6692834923702562,NO,20.22,43.56,0.0,0.0,6.0165,statline_mc+recal_10_4b,0.0,1.931727179671629,0.0,0.0,0.0,1.417,5.532834923702561,0.053,0.0,0.0,0.0,0.0,0.6692834923702562,0.0,,20.324283559577676,0.14513507613398852,,classic,True,,ACTIVE
00-0041561,Carson Beck,QB,ARI,6000,134516-119670,0.756,0.756,1.0,0.8823645209370341,0.6670291645797872,SF,19.61,47.83,0.0,0.0,6.0132,statline_mc+recal_10_4b,0.0,1.8629440257389205,0.0,0.0,0.0,1.44425,4.990291645797872,0.0595,0.0,0.0,0.0,0.0,0.6670291645797872,0.0,,19.712481146304675,0.13892923405262395,,classic,True,,ACTIVE
00-0038951,Sean Tucker,RB,TB,4500,134516-137059,0.6812,0.6812,1.0,0.9273601619843076,0.6317272615664998,MIN,20.61,42.5,0.0,0.0,3.235,statline_mc+recal_10_4b,0.0,1.5157734543656198,0.0,0.0,0.0,0.638,2.6621547117817546,0.02025,0.22925,0.1765,1.197617903883243,0.00675,0.6317272615664998,0.0,5.317647148581112,34.74264705882353,0.2785674881019095,,classic,True,,ACTIVE
00-0041099,Barion Brown,WR,NO,4300,134516-173241,0.5992,0.5992,1.0,1.0497483056328916,0.6290100662002365,LV,23.33,43.56,2.0,1.0,3.306,statline_mc+recal_10_4b,0.0,1.5400828364785115,0.0,0.0,0.0,0.297,1.7470432624442511,0.01325,0.27375,0.16825,2.081807399558114,0.0145,0.6290100662002365,0.0,0.1500000059604644,42.56470588235294,1.5398147379448495,,classic,True,Questionable,QUESTIONABLE
00-0039796,Rasheen Ali,RB,BAL,4100,134516-137488,0.4611,0.4611,1.0,1.2562782980398777,0.5792932437923468,DAL,27.92,52.5,2.0,1.0,3.1969,statline_mc+recal_10_4b,0.0,1.5074731163201769,0.0,0.0,0.0,0.373,2.01889188591805,0.013,0.22325,0.1675,1.7915405520054188,0.0065,0.5792932437923468,0.0,0.0,54.83169934640522,1.730105793296272,,classic,True,,ACTIVE
