cash_player_name,cash_position,cash_team,cash_salary,cash_final_projection,cash_estimated_ownership_pct,cash_roster_role,pivot_rank,pivot_player_name,pivot_team,pivot_salary,pivot_final_projection,pivot_estimated_ownership_pct,pivot_roster_role,salary_diff,salary_diff_pct,projection_diff,projection_diff_pct,ownership_edge_pts,outprojects_cash_player,leverage_score,lineup_salary_after_swap,site_salary_cap
Chase Brown,RB,CIN,6600,16.785914411436668,23.249546728948708,,2,Cam Skattebo,NYG,6200,12.328437428290922,2.3294500712909225,,-400,-0.8,-4.457476983145746,-26.554865429962838,20.920096657657787,False,15.364793142398609,49600,50000
Chase Brown,RB,CIN,6600,16.785914411436668,23.249546728948708,,3,Chuba Hubbard,CAR,6100,12.657113732305412,3.486235107538409,,-500,-1.0,-4.128800679131256,-24.596817176180764,19.7633116214103,False,14.902165993933123,49500,50000
Amon-Ra St. Brown,WR,DET,7900,21.46441005301261,42.8931948123201,,1,Nico Collins,HOU,7000,13.775248499212925,2.3921299618993364,,-900,-1.7999999999999998,-7.689161553799686,-35.82284132109414,40.50106485042076,False,25.9924326557011,49100,50000
Amon-Ra St. Brown,WR,DET,7900,21.46441005301261,42.8931948123201,,2,Malik Nabers,NYG,6500,13.21785993363337,0.8211039627160955,,-1400,-2.8000000000000003,-8.24655011937924,-38.41964488663785,42.072090849604,False,25.90814294880249,48600,50000
Amon-Ra St. Brown,WR,DET,7900,21.46441005301261,42.8931948123201,,3,Rashee Rice,KC,6400,13.31405154752207,7.810869618312214,,-1500,-3.0,-8.15035850549054,-37.9715001966551,35.08232519400788,False,21.761040013973993,48500,50000
Parker Washington,WR,JAX,6000,15.93070153865224,30.474638772459755,,1,Josh Downs,IND,5700,11.79584870701064,2.25185968270546,,-300,-0.6,-4.1348528316416004,-25.955246362561724,28.222779089754294,False,20.89748724664701,49700,50000
Parker Washington,WR,JAX,6000,15.93070153865224,30.474638772459755,,2,DK Metcalf,PIT,5400,11.316626827502391,2.6345536879983147,,-600,-1.2,-4.614074711149849,-28.96341193735154,27.840085084461442,False,19.77664655773971,49400,50000
Parker Washington,WR,JAX,6000,15.93070153865224,30.474638772459755,,3,Carnell Tate,TEN,5000,11.272447958132716,2.7523086922025355,,-1000,-2.0,-4.658253580519524,-29.240730982357093,27.72233008025722,False,19.616118119448146,49000,50000
Khalil Shakir,WR,BUF,4800,11.842958447360711,16.19252504315137,,1,Wan'Dale Robinson,TEN,4500,10.388260336874062,1.535852571121161,,-300,-0.6,-1.4546981104866497,-12.283232411499675,14.656672472030209,False,12.856359328498444,49700,50000
Khalil Shakir,WR,BUF,4800,11.842958447360711,16.19252504315137,,2,Keenan Allen,IND,4600,9.69900682036406,2.1582385960592902,,-200,-0.4,-2.1439516269966514,-18.103176132264878,14.03428644709208,False,11.493634852668423,49800,50000
Khalil Shakir,WR,BUF,4800,11.842958447360711,16.19252504315137,,3,Jakobi Meyers,JAX,4800,8.516342783531462,0.9961613950986334,,0,0.0,-3.3266156638292497,-28.089397413790724,15.196363648052737,False,10.927796670506378,50000,50000
Travis Kelce,TE,KC,4500,12.26117520815577,23.484627243133893,,1,Harold Fannin Jr.,CLE,4000,8.43341316180953,2.927233484708961,,-500,-1.0,-3.8277620463462405,-31.21855761265141,20.557393758424933,False,14.13967194429144,49500,50000
Travis Kelce,TE,KC,4500,12.26117520815577,23.484627243133893,,2,Pat Freiermuth,PIT,3800,7.861145563946944,1.7617769582205451,,-700,-1.4000000000000001,-4.400029644208826,-35.885872027030956,21.72285028491335,False,13.927416031045816,49300,50000
Travis Kelce,TE,KC,4500,12.26117520815577,23.484627243133893,,3,Hunter Henry,NE,3900,8.360959651877517,5.146699755152264,,-600,-1.2,-3.900215556278253,-31.80947576447603,18.33792748798163,False,12.504728887984927,49400,50000
Dalton Schultz,TE,HOU,4200,10.906876153550972,14.981403661245368,,1,Pat Freiermuth,PIT,3800,7.861145563946944,1.7617769582205451,,-400,-0.8,-3.0457305896040276,-27.924866357012988,13.219626703024822,False,9.528063613309138,49600,50000
Dalton Schultz,TE,HOU,4200,10.906876153550972,14.981403661245368,,2,Harold Fannin Jr.,CLE,4000,8.43341316180953,2.927233484708961,,-200,-0.4,-2.4734629917414424,-22.678014831369957,12.054170176536406,False,9.320523676102907,49800,50000
Dalton Schultz,TE,HOU,4200,10.906876153550972,14.981403661245368,,3,Mike Gesicki,CIN,3300,7.194373230223632,2.043585518035063,,-900,-1.7999999999999998,-3.7125029233273397,-34.038187204671374,12.937818143210304,False,8.534019383424443,49100,50000
Malik Washington,WR,MIA,4200,9.47246044026125,4.745509620807825,,1,Rashid Shaheed,SEA,4200,7.917713517739942,0.4675327803796951,,0,0.0,-1.554746922521308,-16.41333772071608,4.2779768404281295,False,3.575818053994641,50000,50000
Malik Washington,WR,MIA,4200,9.47246044026125,4.745509620807825,,2,Germie Bernard,PIT,3900,7.451699574033883,0.3233197853768997,,-300,-0.6,-2.0207608662273664,-21.333009295435325,4.422189835430925,False,3.4788036667766495,49700,50000
Malik Washington,WR,MIA,4200,9.47246044026125,4.745509620807825,,3,Tre' Harris,LAC,3900,7.574936973443183,0.56482870818539,,-300,-0.6,-1.8975234668180665,-20.03200202085756,4.180680912622435,False,3.3432068277203024,49700,50000
Panthers,DST,CAR,3000,8.7417074115,12.621478634315595,,1,Commanders,WAS,2300,6.28965423,2.595454885552747,,-700,-1.4000000000000001,-2.4520531815,-28.050048646952476,10.02602374876285,False,7.213719209879862,49300,50000
Panthers,DST,CAR,3000,8.7417074115,12.621478634315595,,2,Patriots,NE,2700,5.840999127,2.7698072670097,,-300,-0.6,-2.9007082845000003,-33.182399592601605,9.851671367305896,False,6.582650407656534,49700,50000
Panthers,DST,CAR,3000,8.7417074115,12.621478634315595,,3,Browns,CLE,2500,6.838074121500002,4.89104031467977,,-500,-1.0,-1.9036332899999984,-21.776447098832282,7.730438319635826,False,6.047023508452471,49500,50000
Jalen Coker,WR,CAR,5500,13.759672594615928,29.81560943514541,,1,DK Metcalf,PIT,5400,11.316626827502391,2.6345536879983147,,-100,-0.2,-2.443045767113537,-17.755115540100025,27.1810557471471,False,22.355027894222136,49900,50000
Jalen Coker,WR,CAR,5500,13.759672594615928,29.81560943514541,,2,Carnell Tate,TEN,5000,11.272447958132716,2.7523086922025355,,-500,-1.0,-2.4872246364832122,-18.076190544362568,27.063300742942875,False,22.17128693305463,49500,50000
