player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available,injury_status
00-0039824,Jared Wiley,TE,KC,300,44105064,0.64215,0.64215,1.0267224734124816,1.0442312192838754,0.68841067841113,DEN,22.31,42.72,2.0,0.2,5.214,statline_mc+recal_10_4b,0.0,2.2851858622544645,0.0,0.0,0.0,0.0,0.0,0.0,0.24675,0.16925,2.0394045227408664,0.014,CPT,showdown,37.47727272727273,0.4591407096258377,True,ACTIVE
00-0040646,Jalen Royals,WR,KC,1200,44104986,0.733,0.733,0.8782481863434318,1.0442312192838754,0.6722616833946143,DEN,22.31,42.72,2.0,0.2,3.7871,statline_mc+recal_10_4b,0.0,1.938790222126003,0.0,0.0,0.0,0.01675,0.0852167901136378,0.0005,0.4255,0.25625,2.9199000438325067,0.019,FLEX,showdown,38.75,2.4384749278729805,True,ACTIVE
00-0040547,Nate Carter,RB,KC,300,44105047,0.6817500000000001,0.6817500000000001,0.7716516452170188,1.0442312192838754,0.5493487442633193,DEN,22.31,42.72,2.0,0.0,4.92375,statline_mc+recal_10_4b,0.0,1.771312418010638,0.0,0.0,0.0,0.39775,1.4741729256563094,0.0075,0.13025,0.102,0.5956520360991522,0.0025,CPT,showdown,35.29545454545455,0.3969864600928713,True,ACTIVE
00-0037539,Lucas Krull,TE,DEN,300,44105062,0.6864,0.6864,0.8276595207905011,0.9557687807161244,0.5429919870437638,KC,20.42,42.72,2.0,0.0,4.71765,statline_mc+recal_10_4b,0.0,2.030743180706648,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.163,1.3749465802917595,0.0105,CPT,showdown,24.75,0.1965411593106233,True,ACTIVE
00-0036959,Michael Bandy,WR,DEN,200,44104998,0.6316,0.6316,0.8883781436614301,0.9557687807161244,0.5363177420704521,KC,20.42,42.72,4.0,0.4,3.5828,statline_mc+recal_10_4b,0.0,1.681759875602308,0.0,0.0,0.0,0.0,0.0,0.0,0.33225,0.2165,2.218177420704521,0.0165,FLEX,showdown,26.931818181818183,1.1090391684484189,True,ACTIVE
00-0038783,Nate Adkins,TE,DEN,900,44105044,0.5814,0.5814,0.8276595207905011,0.9557687807161244,0.4598722997030199,KC,20.42,42.72,6.0,0.2,4.6113,statline_mc+recal_10_4b,0.0,1.8659803808057636,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.1365,1.120815331353466,0.00975,CPT,showdown,23.84090909090909,0.184983348128268,True,ACTIVE
00-0039824,Jared Wiley,TE,KC,200,44105009,0.4281,0.4281,1.0267224734124816,1.0442312192838754,0.4589404522740867,DEN,22.31,42.72,2.0,0.2,3.476,statline_mc+recal_10_4b,0.0,1.5234572415029763,0.0,0.0,0.0,0.0,0.0,0.0,0.24675,0.16925,2.0394045227408664,0.014,FLEX,showdown,35.659090909090914,1.984391282206824,True,ACTIVE
00-0040547,Nate Carter,RB,KC,200,44104992,0.4545,0.4545,0.7716516452170188,1.0442312192838754,0.3662324961755461,DEN,22.31,42.72,2.0,0.0,3.2825,statline_mc+recal_10_4b,0.0,1.1808749453404253,0.0,0.0,0.0,0.39775,1.4741729256563094,0.0075,0.13025,0.102,0.5956520360991522,0.0025,FLEX,showdown,34.75,1.8676970496496088,True,ACTIVE
00-0037539,Lucas Krull,TE,DEN,200,44105007,0.4576,0.4576,0.8276595207905011,0.9557687807161244,0.3619946580291759,KC,20.42,42.72,2.0,0.0,3.1451,statline_mc+recal_10_4b,0.0,1.353828787137765,0.0,0.0,0.0,0.0,0.0,0.0,0.242,0.163,1.3749465802917595,0.0105,FLEX,showdown,24.204545454545457,0.9246646429535408,True,ACTIVE
00-0038783,Nate Adkins,TE,DEN,600,44104989,0.3876,0.3876,0.8276595207905011,0.9557687807161244,0.3065815331353466,KC,20.42,42.72,6.0,0.2,3.0742,statline_mc+recal_10_4b,0.0,1.2439869205371756,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.1365,1.120815331353466,0.00975,FLEX,showdown,22.65909090909091,0.8341396384913148,True,ACTIVE
00-0038519,Nikko Remigio,WR,KC,800,44104988,0.0,0.0,0.8782481863434318,1.0442312192838754,0.0,DEN,22.31,42.72,14.0,0.4,0.0,statline_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLEX,showdown,30.93181818181818,0.0,True,ACTIVE
00-0036945,Justin Fields,QB,KC,8600,44104962,0.0,0.0,0.8708234105506244,1.0442312192838754,0.0,DEN,22.31,42.72,9.0,0.0,0.0,statline_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLEX,showdown,36.65909090909091,0.0,True,ACTIVE
00-0036945,Justin Fields,QB,KC,12900,44105017,0.0,0.0,0.8708234105506244,1.0442312192838754,0.0,DEN,22.31,42.72,9.0,0.0,0.0,statline_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CPT,showdown,36.65909090909091,0.0,True,ACTIVE
00-0038519,Nikko Remigio,WR,KC,1200,44105043,0.0,0.0,0.8782481863434318,1.0442312192838754,0.0,DEN,22.31,42.72,14.0,0.4,0.0,statline_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CPT,showdown,31.477272727272727,0.0,True,ACTIVE
