player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,chalk_score,estimated_ownership_pct,roster_role,slate_format,ownership_available
00-0038573,Derius Davis,WR,LAC,4100,133647-94621,0.1856,0.1856,0.9720574207207836,1.271797178031368,0.22942514755710622,ARI,28.28,47.22,11.0,0.4,2.5149,statline_mc+recal_10_4b,0.0,0.599618133845815,0.0,0.0,0.0,0.0,0.0,0.0,0.15525,0.094,1.3492514755710623,0.00825,23.71427863981512,0.41602084852362514,,classic,True
00-0040317,Jacoby Jones,WR,WAS,4000,133647-167588,0.3074,0.3074,0.850841069309695,0.8742481308673901,0.2286524566618272,PHI,19.44,44.28,1.0,0.0,2.3932,statline_mc+recal_10_4b,0.0,0.6886968047637437,0.0,0.0,0.0,0.01725,0.09489009562904353,0.00025,0.185,0.1135,1.1741344709892285,0.00725,9.403887421591284,0.16024586538429292,,classic,True
00-0036331,Devin Duvernay,WR,ARI,4100,133647-71032,0.2809,0.2809,0.8774109490239873,0.8517623250323235,0.20991738451927006,LAC,18.94,47.22,17.0,1.0,2.2865,statline_mc+recal_10_4b,0.0,0.6664853614035394,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.12175,1.1504238451927007,0.006,23.011366316087347,0.39697549528806664,,classic,True
00-0037277,Teagan Quitoriano,TE,ARI,4000,133647-93026,0.2688,0.2688,0.7878640570452637,0.8517623250323235,0.18041713350167554,LAC,18.94,47.22,2.0,0.2,1.4827,statline_mc+recal_10_4b,0.0,0.6276047882637488,0.0,0.0,0.0,0.0,0.0,0.0,0.17425,0.1175,0.8516713350167555,0.00625,13.202078156765301,0.17081150747850318,,classic,True
00-0040009,Savion Williams,WR,GB,4500,133647-120642,0.2214,0.2214,0.7647565203229334,1.008263533644387,0.17072106940800758,MIN,22.42,46.22,12.0,0.2,2.4224,statline_mc+recal_10_4b,0.0,0.30357713104960976,0.0,0.0,0.0,0.149,0.6437014117137487,0.0035,0.07775,0.0505,0.48600928236632707,0.0025,14.960581049851436,0.23209703448594712,,classic,True
00-0037093,Dareke Young,WR,LV,4100,133647-169834,0.1805,0.1805,0.9732207254368208,0.9718365281915791,0.17068647180260058,MIA,21.61,40.17,8.0,0.4,2.2333,statline_mc+recal_10_4b,0.0,0.44728418834375727,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.08,0.9768647180260057,0.0055,9.863987407442343,0.16523730071021608,,classic,True
00-0040488,Carter Runyon,TE,LV,4000,133647-226878,0.1382,0.1382,1.226793226877769,0.9718365281915791,0.16476751360279418,MIA,21.61,40.17,3.0,0.2,1.5973,statline_mc+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1025,0.06925,0.8314251360279418,0.008,9.840252992997515,0.136515611151572,,classic,True
00-0033553,James Conner,RB,ARI,5400,133647-40687,0.2239,0.2239,0.846416735899993,0.8517623250323235,0.16145499748711853,LAC,18.94,47.22,3.0,0.0,2.2175,statline_mc+recal_10_4b,0.0,0.5600844173146431,0.0,0.0,0.0,0.12475,0.30272514183418914,0.00225,0.1335,0.1075,0.5093248330369962,0.0025,9.927776287553646,0.26316104973559457,,classic,True
00-0040509,Ben Yurosek,TE,MIN,4200,133647-133180,0.1614,0.1614,0.877306227501699,1.0707740738658722,0.15166440513436327,GB,23.81,46.22,6.0,0.2,1.5681,statline_mc+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1025,0.072,0.7216440513436327,0.0075,15.086604924327986,0.19367776461423097,,classic,True
00-0040164,Jaylin Lane,WR,WAS,4400,133647-128986,0.1862,0.1862,0.850841069309695,0.8742481308673901,0.13847040218817386,PHI,19.44,44.28,15.0,0.6,2.0363,statline_mc+recal_10_4b,0.0,0.3183393146009011,0.0,0.0,0.0,0.0,0.0,0.0,0.13975,0.07775,0.8359540218817385,0.00275,15.166021317738057,0.2352977078229614,,classic,True
00-0034054,River Cracraft,WR,WAS,4000,133647-41997,0.1599,0.1599,0.850841069309695,0.8742481308673901,0.11895446794594695,PHI,19.44,44.28,2.0,0.4,2.0376,statline_mc+recal_10_4b,0.0,0.04743199647143778,0.0,0.0,0.0,0.011,0.07318687755842583,0.00025,0.1015,0.06475,0.5576078019010438,0.004,14.47919280290525,0.22476670250549977,,classic,True
00-0039686,Colson Yankoff,TE,WAS,4300,133647-86800,0.1914,0.1914,0.5979374728661674,0.8742481308673901,0.10006085705797303,PHI,19.44,44.28,10.0,0.4,1.1738,statline_mc+recal_10_4b,0.0,0.13269124290836024,0.0,0.0,0.0,0.0,0.0,0.0,0.1145,0.07925,0.44935857057973033,0.00275,13.092080792109028,0.16956350127256445,,classic,True
00-0038590,Justin Shorter,WR,LV,4000,133647-86203,0.1033,0.1033,0.9732207254368208,0.9718365281915791,0.09768091955874306,MIA,21.61,40.17,3.0,0.0,1.9722,statline_mc+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0095,0.03142274622012923,0.00025,0.07325,0.0475,0.47288644936730134,0.00375,7.71735721360185,0.14320453846770803,,classic,True
00-0039407,Dylan Laube,RB,LV,4300,133647-201230,0.0876,0.0876,1.129739861558018,0.9718365281915791,0.09621242221148524,MIA,21.61,40.17,17.0,1.0,2.0697,statline_mc+recal_10_4b,0.0,0.20541129006361336,0.0,0.0,0.0,0.1775,0.7171242221148523,0.0045,0.0,0.0,0.0,0.0,13.384298998569385,0.33135855889429267,,classic,True
00-0037487,Deven Thompkins,WR,LV,4100,133647-94481,0.0775,0.0775,0.9732207254368208,0.9718365281915791,0.07333978866492512,MIA,21.61,40.17,7.0,1.0,1.9042,statline_mc+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05125,0.0355,0.3758978866492513,0.003,13.588053577323963,0.21180238734865905,,classic,True
00-0039737,Tip Reiman,TE,ARI,4000,133647-137990,0.1064,0.1064,0.7878640570452637,0.8517623250323235,0.07137606471772737,LAC,18.94,47.22,3.0,0.0,1.1202,statline_mc+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0465,0.3562606471772735,0.00225,8.39844514720277,0.12400457405231295,,classic,True
00-0040506,Myles Price,WR,MIN,4100,133647-137139,0.0,0.0,1.0185896093622764,1.0707740738658722,0.0,GB,23.81,46.22,16.0,0.8,0.0,statline_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.58556454275339,0.0,,classic,True
00-0035567,Craig Reynolds,RB,WAS,4200,133647-104424,0.0,0.0,1.053358078465259,0.8742481308673901,0.0,PHI,19.44,44.28,5.0,0.0,0.0,statline_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.827364985693848,0.0,,classic,True
00-0036646,Simi Fehoko,WR,ARI,4000,133647-89613,0.0,0.0,0.8774109490239873,0.8517623250323235,0.0,LAC,18.94,47.22,7.0,0.0,0.0,statline_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.188593595245955,0.0,,classic,True
00-0039355,Luke McCaffrey,WR,WAS,4600,133647-103547,0.0,0.0,0.850841069309695,0.8742481308673901,0.0,PHI,19.44,44.28,9.0,0.0,0.0,statline_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.807733575437438,0.0,,classic,True
00-0036980,Elijah Moore,WR,PHI,5000,133647-88575,0.0,0.0,1.140969265489402,1.1166451177694081,0.0,WAS,24.83,44.28,9.0,0.0,0.0,statline_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.017456256190163,0.0,,classic,True
00-0027973,Andy Dalton,QB,PHI,6000,133647-14225,0.0,0.0,1.2001471122452894,1.1166451177694081,0.0,WAS,24.83,44.28,4.0,0.0,0.0,statline_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.244246707118544,0.0,,classic,True
00-0032950,Carson Wentz,QB,MIN,6000,133647-70324,0.0,0.0,0.9214461223964856,1.0707740738658722,0.0,GB,23.81,46.22,5.0,0.0,0.0,statline_mc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67986902471511,0.0,,classic,True
