player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,roster_role,slate_format,chalk_score,estimated_ownership_pct,ownership_available
00-0034827,DJ Moore,WR,BUF,7800,44138437,8.9593,8.9593,1.8073953677366923,1.2808271917280827,20.74034615577865,DET,29.11,53.67,1.0,1.0,10.6971,statline_mc+recal_10_4b,3.1804001148658307,45.70589066430878,0.0,0.0,0.0,0.0825,0.9764463012841501,0.0055,5.947,3.6255,116.51451525650235,0.715,FLEX,showdown,82.79891304347825,56.301259583837506,True
00-0038933,Dalton Kincaid,TE,BUF,6800,44138439,7.6289,7.6289,2.0758782201405155,1.2808271917280827,20.28394038013128,DET,29.11,53.67,1.0,1.0,9.0659,statline_mc+recal_10_4b,3.2612429544451773,44.4605491635178,0.0,0.0,0.0,0.0,0.0,0.0,4.8345,3.3305,117.11440380131279,0.697,FLEX,showdown,81.92934782608694,53.130220630990124,True
00-0037240,Jameson Williams,WR,DET,11100,44138484,13.89585,13.89585,1.300284437220642,1.080629193708063,19.52532673918405,BUF,24.56,53.67,1.0,1.0,13.291049999999998,statline_mc+recal_10_4b,3.6476832557652625,44.46849344609678,0.0,0.0,0.0,0.07525,0.5844025711597248,0.00325,6.129,3.588,64.80944235673394,0.3845,CPT,showdown,60.73369565217391,2.933292441725343,True
00-0036963,Amon-Ra St. Brown,WR,DET,10400,44138434,13.5563,13.5563,1.300284437220642,1.080629193708063,19.048327322397984,BUF,24.56,53.67,1.0,1.0,9.9553,statline_mc+recal_10_4b,4.104869268626911,40.41870642969626,0.0,0.0,0.0,0.07175,0.5958493222203332,0.00325,8.58325,5.4705,85.91992390175949,0.69275,FLEX,showdown,74.34510869565219,32.044640653619545,True
00-0037248,James Cook III,RB,BUF,9400,44138436,11.8136,11.8136,1.0762814475985472,1.2808271917280827,16.28547627113451,DET,29.11,53.67,1.0,1.0,8.899,statline_mc+recal_10_4b,3.3322689232806377,34.9283632413426,0.0,0.0,0.0,12.051,68.13693492914572,0.44125,3.42725,2.5615,27.01282778219937,0.13325,FLEX,showdown,76.38586956521739,36.71482688266424,True
00-0037261,Khalil Shakir,WR,BUF,6400,44138440,6.998,6.998,1.8073953677366923,1.2808271917280827,16.200178259570023,DET,29.11,53.67,1.0,1.0,10.1517,statline_mc+recal_10_4b,2.180720060592144,37.7934176408702,0.0,0.0,0.0,0.07525,0.864582241531481,0.00375,4.89025,3.036,91.62720035416875,0.5195,FLEX,showdown,78.77717391304347,43.060278756050565,True
00-0033106,Jared Goff,QB,DET,9600,44138435,15.093,15.093,0.9397323818019626,1.080629193708063,15.326950457372106,BUF,24.56,53.67,1.0,1.0,7.8466,statline_mc+recal_10_4b,5.551110915429102,27.505851726660694,32.32975,205.87730779337218,1.53225,2.023,8.108581456372162,0.08075,0.0,0.0,0.0,0.0,FLEX,showdown,60.73369565217391,12.93196838121159,True
00-0039065,Sam LaPorta,TE,DET,8100,44138491,12.520950000000001,12.520950000000001,1.0791569086651054,1.080629193708063,14.601487884570997,BUF,24.56,53.67,1.0,1.0,10.1379,statline_mc+recal_10_4b,3.2146367109871603,30.90228177280904,0.0,0.0,0.0,0.0,0.0,0.0,5.15875,3.4085,42.310752563806616,0.30475,CPT,showdown,57.3641304347826,2.3431303955916585,True
00-0037240,Jameson Williams,WR,DET,7400,44138438,9.2639,9.2639,1.300284437220642,1.080629193708063,13.016884492789366,BUF,24.56,53.67,1.0,1.0,8.8607,statline_mc+recal_10_4b,2.4317888371768417,29.645662297397852,0.0,0.0,0.0,0.07525,0.5844025711597248,0.00325,6.129,3.588,64.80944235673394,0.3845,FLEX,showdown,65.29891304347825,17.532393744859633,True
00-0036162,Tyler Bass,K,BUF,7500,44138492,12.1068,12.1068,1.0,1.0,12.1068,DET,0.0,0.0,,,7.3035,kicker_session_13_1,3.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CPT,showdown,36.05978260869565,0.5662033193404883,True
00-0039172,Jake Bates,K,DET,7200,44138493,11.9931,11.9931,1.0,1.0,11.9931,BUF,0.0,0.0,,,7.2894000000000005,kicker_session_13_1,3.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CPT,showdown,38.125,0.6497803577094037,True
00-0039065,Sam LaPorta,TE,DET,5400,44138445,8.3473,8.3473,1.0791569086651054,1.080629193708063,9.734325256380664,BUF,24.56,53.67,1.0,1.0,6.7586,statline_mc+recal_10_4b,2.143091140658107,20.601521181872695,0.0,0.0,0.0,0.0,0.0,0.0,5.15875,3.4085,42.310752563806616,0.30475,FLEX,showdown,61.92934782608695,14.004974105786156,True
00-0039901,Keon Coleman,WR,BUF,6000,44138494,4.155,4.155,1.8073953677366923,1.2808271917280827,9.618793582751065,DET,29.11,53.67,1.0,1.0,11.20905,statline_mc+recal_10_4b,0.0,25.234307454498154,0.0,0.0,0.0,0.069,0.8721593963405173,0.00325,2.01575,1.2615,35.58313115533325,0.2025,CPT,showdown,55.625,2.0866205222319922,True
DST_BUF,Bills,DST,BUF,5400,44138496,9.51194432475,9.51194432475,1.1096191165283205,0.9253868078175896,9.51194432475,DET,29.11,53.67,,,8.735700000000001,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CPT,showdown,61.603260869565204,3.108363888490201,True
00-0036988,Joshua Palmer,WR,BUF,4800,44138498,4.0494,4.0494,1.8073953677366923,1.2808271917280827,9.37430597246905,DET,29.11,53.67,1.0,1.0,11.1975,statline_mc+recal_10_4b,0.0,23.77717621746556,0.0,0.0,0.0,0.051,0.6731331417234823,0.004,1.78425,1.0825,34.16474000807019,0.23675,CPT,showdown,62.25543478260869,3.246491152630427,True
00-0036162,Tyler Bass,K,BUF,5000,44138446,8.0712,8.0712,1.0,1.0,8.0712,DET,0.0,0.0,,,4.869,kicker_session_13_1,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLEX,showdown,41.385869565217384,3.5603090126129096,True
00-0039172,Jake Bates,K,DET,4800,44138447,7.9954,7.9954,1.0,1.0,7.9954,BUF,0.0,0.0,,,4.8596,kicker_session_13_1,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLEX,showdown,41.92934782608695,3.6916710936700903,True
DST_DET,Lions,DST,DET,5100,44138497,7.6325770395,7.6325770395,0.8903808834716795,0.7807454482995534,7.6325770395,BUF,24.56,53.67,,,8.8263,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CPT,showdown,40.84239130434782,0.7788307954202686,True
00-0035689,Dawson Knox,TE,BUF,4200,44138500,2.6391,2.6391,2.0758782201405155,1.2808271917280827,7.016904252170078,DET,29.11,53.67,1.0,1.0,9.16425,statline_mc+recal_10_4b,0.0,18.032211903175558,0.0,0.0,0.0,0.0,0.0,0.0,1.322,0.88875,25.09936168113385,0.18975,CPT,showdown,54.972826086956516,1.9978418468916233,True
00-0039901,Keon Coleman,WR,BUF,4000,44138448,2.77,2.77,1.8073953677366923,1.2808271917280827,6.412529055167377,DET,29.11,53.67,1.0,1.0,7.4727,statline_mc+recal_10_4b,0.0,16.822871636332103,0.0,0.0,0.0,0.069,0.8721593963405173,0.00325,2.01575,1.2615,35.58313115533325,0.2025,FLEX,showdown,60.951086956521735,13.120752912326457,True
