player_id,player_name,position,team,salary,site_player_id,season_avg,recent_form,matchup_factor,vegas_factor,final_projection,opponent,implied_total,over_under,games_played,participation_effective,sigma,sigma_source,statline_p10,statline_p90,proj_pass_att,proj_pass_yd,proj_pass_td,proj_rush_att,proj_rush_yd,proj_rush_td,proj_targets,proj_rec,proj_rec_yd,proj_rec_td,engine_projection,stack_delta,dk_avg_ppg,ffc_own_pct,chalk_score,estimated_ownership_pct,estimated_ownership_pct_heuristic,roster_role,slate_format,ownership_available,act,slate_id,week,sub,eng,tier,pw
00-0036252,Michael Pittman Jr.,WR,PIT,4900,44069990,9.4347,9.4347,1.0,1.0493041859948335,9.899881309902115,ATL,23.61,40.78,17.0,1.0,7.8808,statline_mc+recal_10_4b,1.7964330092286875,22.05710010870216,0.0,0.0,0.0,0.0,0.0,0.0,5.57325,3.86425,42.40028198668431,0.3185,10.308528198668432,-0.4086468887663148,12.1,,69.64403457186135,1.3416158363621336,5.416989686343559,,classic,True,8.8,dk_classic_wk1_early_13Sep2026,1,early,10.308528198668432,4-5k,00-0036252_1
00-0039491,Jalen Coker,WR,CAR,4600,44069998,10.0092,10.0092,1.0,0.9777506180383878,9.786523342512094,CHI,22.0,46.94,11.0,1.0,7.6391,statline_mc+recal_10_4b,2.1816185876280194,21.81984369958688,0.0,0.0,0.0,0.0,0.0,0.0,5.2085,3.61775,42.44914223730702,0.26825,9.786664223730702,-0.0001408812186074,10.2,3.9,69.78303483916957,9.14126111670694,5.461463199129295,,classic,True,36.8,dk_classic_wk1_early_13Sep2026,1,early,9.786664223730702,4-5k,00-0039491_1
DST_TEN,Titans,DST,TEN,3100,44070415,9.7229869965,9.7229869965,1.3618472377249575,1.1886128089290455,9.7229869965,NYJ,20.06,39.22,,,6.1163,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7229869965,0.0,4.8,,58.30587855297158,11.462541623154616,5.584322379201482,,classic,True,0.0,dk_classic_wk1_early_13Sep2026,1,early,9.7229869965,<4k,DST_TEN_1
00-0039032,Tyjae Spears,RB,TEN,5100,44069812,10.6823,10.6823,1.0,0.8915307908113663,9.523638866312844,NYJ,20.06,39.22,13.0,1.0,7.0605,statline_mc+recal_10_4b,2.614725668300298,18.580258623280343,0.0,0.0,0.0,6.46975,22.915300203709062,0.166,4.136,3.45875,19.920368189357752,0.076,9.31581683930668,0.2078220270061628,8.6,,53.07244481803181,0.6132255482276245,0.9886277590909404,,classic,True,4.4,dk_classic_wk1_early_13Sep2026,1,early,9.31581683930668,5-6k,00-0039032_1
00-0040583,Woody Marks,RB,HOU,5000,44069820,9.8329,9.8329,1.0,0.9639732229660288,9.478621074486346,BUF,21.69,44.5,16.0,0.8,6.7246,statline_mc+recal_10_4b,3.967910621994399,17.643351529514803,0.0,0.0,0.0,8.1895,29.84486120956457,0.14,1.63325,1.1445,9.391368452406567,0.06375,6.4441229661971136,3.034498108289233,9.8,,53.04491921173064,1.212973301765966,0.9861569809581946,,classic,True,5.0,dk_classic_wk1_early_13Sep2026,1,early,6.4441229661971136,5-6k,00-0040583_1
DST_PIT,Steelers,DST,PIT,3300,44070413,9.235293498,9.235293498,1.2935385951208147,1.327065087196844,9.235293498,ATL,23.61,40.78,,,5.78,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.235293498,0.0,7.8,,72.60739664082688,13.524439837027876,14.489114388359353,,classic,True,18.0,dk_classic_wk1_early_13Sep2026,1,early,9.235293498,<4k,DST_PIT_1
00-0038611,Chris Rodriguez Jr.,RB,JAX,5100,44069814,8.4745,8.4745,1.0,1.0853031860226106,9.1974122401914,CLE,24.42,40.11,12.0,0.6,7.2946,statline_mc+recal_10_4b,2.782251107044152,18.585654940003334,0.0,0.0,0.0,7.91775,36.52344667302189,0.35,0.6385,0.47825,4.404238460348559,0.02275,6.999518513337045,2.197893726854356,7.1,,47.037953363842966,0.5088047761310867,0.5711933378179698,,classic,True,2.3,dk_classic_wk1_early_13Sep2026,1,early,6.999518513337045,5-6k,00-0038611_1
00-0034753,Mark Andrews,TE,BAL,3900,44070250,8.0514,8.0514,1.0,1.1359684453209633,9.146113768854542,IND,25.56,48.17,17.0,1.0,6.4475,statline_mc+recal_10_4b,2.5100891817466024,18.517287567438046,0.0,0.0,0.0,0.0,0.0,0.0,4.34,2.935,32.0078251648876,0.29625,8.06578251648876,1.0803312523657826,7.7,14.4,87.04202085004009,6.357052201938038,8.901001294821697,,classic,True,8.9,dk_classic_wk1_early_13Sep2026,1,early,8.06578251648876,<4k,00-0034753_1
00-0040236,Kyle Monangai,RB,CHI,5100,44069810,8.199,8.199,1.0,1.1084136551762451,9.087915991337027,CAR,24.94,46.94,17.0,1.0,7.2904,statline_mc+recal_10_4b,2.0050179470209875,19.69836984382711,0.0,0.0,0.0,7.40375,37.15656869259007,0.2515,2.08075,1.43675,13.602061896698023,0.055,8.61111305892881,0.4768029324082175,8.9,,69.91329659724167,0.8766210756567453,4.570164162680983,,classic,True,23.4,dk_classic_wk1_early_13Sep2026,1,early,8.61111305892881,5-6k,00-0040236_1
00-0038933,Dalton Kincaid,TE,BUF,4600,44070244,8.8582,8.8582,1.0,1.0137496180661647,8.979975361560934,HOU,22.81,44.5,12.0,1.0,6.5775,statline_mc+recal_10_4b,1.8969923092997376,19.49167664699674,0.0,0.0,0.0,0.0,0.0,0.0,3.91375,2.898,38.57018977053429,0.28,8.683268977053428,0.2967063845075053,11.7,,75.05257061391784,2.0001869403541908,4.396909891671821,,classic,True,21.0,dk_classic_wk1_early_13Sep2026,1,early,8.683268977053428,4-5k,00-0038933_1
00-0040719,Bhayshul Tuten,RB,JAX,5800,44069794,8.109,8.109,1.0,1.0853031860226106,8.800730288007278,CLE,24.42,40.11,15.0,1.0,7.4703,statline_mc+recal_10_4b,1.8918542941874248,19.82703684665388,0.0,0.0,0.0,9.41625,39.104546152719664,0.446,0.3685,0.271,2.4152444945897167,0.015,7.405479064730938,1.3952512232763403,5.9,,63.926247626163565,0.6671134435946653,2.651888285687304,,classic,True,9.8,dk_classic_wk1_early_13Sep2026,1,early,7.405479064730938,5-6k,00-0040719_1
00-0038129,Cade Otton,TE,TB,3700,44070256,8.4028,8.4028,1.0,1.0395266798144496,8.73491550300955,CIN,23.39,50.44,15.0,1.0,6.7319,statline_mc+recal_10_4b,1.32121441533234,19.310316879089942,0.0,0.0,0.0,0.0,0.0,0.0,5.52225,3.92225,42.76297541646144,0.2305,9.851797541646144,-1.1168820386365947,7.6,,84.09894858772164,2.076096085104412,7.486054409795807,,classic,True,5.6,dk_classic_wk1_early_13Sep2026,1,early,9.851797541646144,<4k,00-0038129_1
DST_NYJ,Jets,DST,NYJ,2500,44070424,8.571395250000002,8.571395250000002,1.200549887484499,1.1358777441261123,8.571395250000002,TEN,19.17,39.22,,,5.8977,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.571395250000002,0.0,2.8,,57.76808785529716,9.095382165867129,5.387655851048595,,classic,True,9.0,dk_classic_wk1_early_13Sep2026,1,early,8.571395250000002,<4k,DST_NYJ_1
00-0036040,Juwan Johnson,TE,NO,3700,44070254,8.9924,8.9924,1.0,0.9528624204883198,8.568516335040332,DET,21.44,49.83,17.0,1.0,6.7648,statline_mc+recal_10_4b,1.3050049496939269,18.931174064516064,0.0,0.0,0.0,0.0,0.0,0.0,5.23975,3.83,42.01023996320415,0.208,9.554523996320414,-0.986007661280082,10.7,34.0,74.85966319165999,8.200570298557533,4.347297994529299,,classic,True,14.4,dk_classic_wk1_early_13Sep2026,1,early,9.554523996320414,<4k,00-0036040_1
00-0034383,Dalton Schultz,TE,HOU,3400,44070262,8.5484,8.5484,1.0,0.9639732229660288,8.240401293533292,BUF,21.69,44.5,17.0,1.0,6.254,statline_mc+recal_10_4b,1.9859775243670816,16.992422278072368,0.0,0.0,0.0,0.0,0.0,0.0,4.493,3.33875,32.191478903951555,0.19,7.866897890395156,0.3735034031381365,9.9,8.1,71.3748552080549,6.77383659164434,3.541554646808434,,classic,True,7.5,dk_classic_wk1_early_13Sep2026,1,early,7.866897890395156,<4k,00-0034383_1
00-0038935,Brenton Strange,TE,JAX,3600,44070258,7.5435,7.5435,1.0,1.0853031860226106,8.186936498690411,CLE,24.42,40.11,12.0,1.0,6.773,statline_mc+recal_10_4b,0.5990996794319186,19.266254324130596,0.0,0.0,0.0,0.0,0.0,0.0,4.74525,3.465,43.25162242202813,0.27725,9.747162242202814,-1.5602257435124027,9.3,,72.7020404526419,1.584368354139041,3.829121933691022,,classic,True,10.3,dk_classic_wk1_early_13Sep2026,1,early,9.747162242202814,<4k,00-0038935_1
00-0036894,Pat Freiermuth,TE,PIT,3400,44070260,7.7161,7.7161,1.0,1.0493041859948335,8.096490502549093,ATL,23.61,40.78,15.0,1.0,6.9918,statline_mc+recal_10_4b,0.0,20.301538238163136,0.0,0.0,0.0,0.0,0.0,0.0,5.343,3.86025,46.2628459568188,0.34125,10.84578459568188,-2.749294093132786,6.6,,75.04633342243606,1.6169515455600891,4.395296989399777,,classic,True,15.6,dk_classic_wk1_early_13Sep2026,1,early,10.84578459568188,<4k,00-0036894_1
00-0036407,Jerry Jeudy,WR,CLE,4100,44070014,11.5997,11.5997,1.0,0.6973139635010138,8.088665068158098,JAX,15.69,40.11,17.0,1.0,6.12,statline_mc+recal_10_4b,3.9624382220124046,14.057952595635149,0.0,0.0,0.0,0.27075,0.9704642572890934,0.00625,4.51,2.2935,19.710083090676815,0.12025,5.194804734796591,2.8938603333615074,7.2,,51.8375657132674,1.5651525560465966,1.90046939965182,,classic,True,4.6,dk_classic_wk1_early_13Sep2026,1,early,5.194804734796591,4-5k,00-0036407_1
DST_DET,Lions,DST,DET,3200,44070414,8.023957456500002,8.023957456500002,1.1238731782414866,1.0627662102224724,8.023957456500002,NO,28.39,49.83,,,5.9715,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.023957456500002,0.0,5.7,,73.85416666666666,3.218830153489042,15.744886365889618,,classic,True,10.0,dk_classic_wk1_early_13Sep2026,1,early,8.023957456500002,<4k,DST_DET_1
DST_CHI,Bears,DST,CHI,2800,44070419,7.2503915985,7.2503915985,1.0155239099256017,1.0357139794168095,7.2503915985,CAR,24.94,46.94,,,5.8674,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2503915985,0.0,6.4,,60.50064599483204,9.402281318248225,6.464210760198546,,classic,True,6.0,dk_classic_wk1_early_13Sep2026,1,early,7.2503915985,<4k,DST_CHI_1
DST_BAL,Ravens,DST,BAL,3000,44070417,7.1525910060000015,7.1525910060000015,1.001825499468822,1.007771231630686,7.1525910060000015,IND,25.56,48.17,,,5.8763,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1525910060000015,0.0,5.7,,59.86434108527132,2.598353073799573,6.195731570665912,,classic,True,6.0,dk_classic_wk1_early_13Sep2026,1,early,7.1525910060000015,<4k,DST_BAL_1
DST_CIN,Bengals,DST,CIN,2700,44070420,7.023281436,7.023281436,0.9837137935929122,0.974164495389902,7.023281436,TB,27.06,50.44,,,5.8934,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.023281436,0.0,4.6,,67.04538113695091,5.171984338208865,10.00011509129433,,classic,True,18.0,dk_classic_wk1_early_13Sep2026,1,early,7.023281436,<4k,DST_CIN_1
DST_BUF,Bills,DST,BUF,3100,44070416,6.828253141500001,6.828253141500001,0.9563972144142462,1.0505167149455883,6.828253141500001,HOU,22.81,44.5,,,5.7406,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.828253141500001,0.0,6.1,,42.038921188630496,2.010253476623981,1.8879645143273704,,classic,True,6.0,dk_classic_wk1_early_13Sep2026,1,early,6.828253141500001,<4k,DST_BUF_1
DST_HOU,Texans,DST,HOU,2900,44070418,6.407342307,6.407342307,0.8974424654776617,0.9989350086440076,6.407342307,BUF,21.69,44.5,,,5.845,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.407342307,0.0,10.6,,34.75129198966408,2.5948003841327028,1.1614361800499442,,classic,True,-2.0,dk_classic_wk1_early_13Sep2026,1,early,6.407342307,<4k,DST_HOU_1
DST_CLE,Browns,DST,CLE,2100,44070427,6.0926617395000005,6.0926617395000005,0.8533668268112867,0.9330756571322608,6.0926617395000005,JAX,15.69,40.11,,,5.8416,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0926617395000005,0.0,7.8,,42.173772609819125,2.894335755648964,1.9050140176825408,,classic,True,0.0,dk_classic_wk1_early_13Sep2026,1,early,6.0926617395000005,<4k,DST_CLE_1
DST_ATL,Falcons,DST,ATL,2600,44070421,5.930697411000001,5.930697411000001,0.8306813420464607,0.9650871472752992,5.930697411000001,PIT,17.17,40.78,,,5.7084,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.930697411000001,0.0,7.1,,27.252906976744185,1.888462066133718,0.7045225013990674,,classic,True,5.0,dk_classic_wk1_early_13Sep2026,1,early,5.930697411000001,<4k,DST_ATL_1
DST_IND,Colts,DST,IND,2400,44070425,5.574686886,5.574686886,0.7808168353627855,0.8914596066967845,5.574686886,BAL,22.61,48.17,,,5.8068,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.574686886,0.0,5.8,,50.20914082687339,2.471111967143921,3.25496193535706,,classic,True,0.0,dk_classic_wk1_early_13Sep2026,1,early,5.574686886,<4k,DST_IND_1
DST_TB,Buccaneers,DST,TB,2600,44070422,5.431300578,5.431300578,0.7607334754294982,0.8420438857047232,5.431300578,CIN,23.39,50.44,,,5.7684,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.431300578,0.0,5.8,,36.05297157622739,1.9249478086451832,1.2667264377846914,,classic,True,9.0,dk_classic_wk1_early_13Sep2026,1,early,5.431300578,<4k,DST_TB_1
DST_NO,Saints,DST,NO,2200,44070426,5.047873150500001,5.047873150500001,0.7070288285759309,0.8025962503406062,5.047873150500001,DET,21.44,49.83,,,5.839,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.047873150500001,0.0,6.9,,37.4781976744186,2.376460396276318,1.3929879409776256,,classic,True,2.0,dk_classic_wk1_early_13Sep2026,1,early,5.047873150500001,<4k,DST_NO_1
DST_CAR,Panthers,DST,CAR,2500,44070423,5.007361608,5.007361608,0.701354591608478,0.913620992268236,5.007361608,CHI,22.0,46.94,,,5.5729,dst_simulated_session_10_4+recal_10_4b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.007361608,0.0,5.9,,26.367086563307492,1.7118978767059128,0.6641218064687868,,classic,True,0.0,dk_classic_wk1_early_13Sep2026,1,early,5.007361608,<4k,DST_CAR_1
00-0036355,Justin Herbert,QB,LAC,6100,44095904,16.578,16.578,1.0,1.2686768676867688,21.03209603498578,ARI,28.19,47.17,16.0,1.0,8.3276,statline_mc+recal_10_4b,5.185111557834881,39.11990397613984,35.15925,322.9288288224357,2.21225,4.525,30.897027117152383,0.20225,0.0,0.0,0.0,0.0,26.584105864612667,-5.552009829626886,19.1,35.1,94.91892610313664,30.704833032583075,38.17366969743658,,classic,True,14.26,dk_classic_wk1_afternoon_13Sep2026,1,afternoon,26.584105864612667,6-7.5k,00-0036355_1
00-0036389,Jalen Hurts,QB,PHI,6600,44095902,18.1393,18.1393,1.0,1.1264626462646266,20.433246069449524,WAS,25.03,44.17,16.0,1.0,8.1679,statline_mc+recal_10_4b,6.889869251967392,36.27899285331202,33.37975,269.1287464049638,2.022,3.625,16.770107223274945,0.24175,0.0,0.0,0.0,0.0,22.223660578526047,-1.790414509076523,19.1,38.9,85.4806840333156,28.69735588990146,19.452699557681616,,classic,True,24.72,dk_classic_wk1_afternoon_13Sep2026,1,afternoon,22.223660578526047,6-7.5k,00-0036389_1
00-0036322,Justin Jefferson,WR,MIN,7300,44096027,16.7209,16.7209,1.0,1.0724572457245725,17.93248965353855,GB,23.83,46.06,17.0,1.0,8.5886,statline_mc+recal_10_4b,7.764119727473531,33.6622916835108,0.0,0.0,0.0,0.23275,1.5352317502379549,0.01025,7.88475,4.718,64.7530556852977,0.2555,13.504828743553563,4.427660909984986,12.4,47.4,90.27870813397128,58.12631522975222,37.13958078407333,,classic,True,31.2,dk_classic_wk1_afternoon_13Sep2026,1,afternoon,13.504828743553563,6-7.5k,00-0036322_1
00-0037744,Trey McBride,TE,ARI,6800,44096177,19.7855,19.7855,1.0,0.8537353735373537,16.891602468293474,LAC,18.97,47.17,17.0,1.0,7.603,statline_mc+recal_10_4b,5.56034988326995,32.9437690286324,0.0,0.0,0.0,0.0,0.0,0.0,9.813,7.166,62.6350790756867,0.5105,16.98475790756867,-0.0931554392751969,19.1,25.3,79.96505300684866,31.64015026406677,10.733491956781924,,classic,True,24.5,dk_classic_wk1_afternoon_13Sep2026,1,afternoon,16.98475790756867,6-7.5k,00-0037744_1
00-0039910,Jayden Daniels,QB,WAS,6500,44095903,19.5444,19.5444,1.0,0.8613861386138615,16.835302352787423,PHI,19.14,44.17,7.0,1.0,7.8312,statline_mc+recal_10_4b,7.384289048979665,28.574176453833545,30.79775,181.45135033116267,1.166,5.7755,22.745480795808835,0.19275,0.0,0.0,0.0,0.0,14.69960209282739,2.135700259960032,17.0,3.5,67.0933014354067,5.681762655219134,5.230994347934181,,classic,True,17.66,dk_classic_wk1_afternoon_13Sep2026,1,afternoon,14.69960209282739,6-7.5k,00-0039910_1
00-0040666,Omarion Hampton,RB,LAC,6800,44095933,13.029,13.029,1.0,1.2686768676867688,16.529532553229842,ARI,28.19,47.17,9.0,1.0,8.9731,statline_mc+recal_10_4b,3.0806706396712933,35.72942461251364,0.0,0.0,0.0,11.5355,62.05054542350014,0.42425,4.68475,3.86675,34.897249011847414,0.169,17.85452944353476,-1.3249968903049163,13.9,36.5,95.94114832535884,65.8344208572411,91.57404600901192,,classic,True,9.3,dk_classic_wk1_afternoon_13Sep2026,1,afternoon,17.85452944353476,6-7.5k,00-0040666_1
00-0034844,Saquon Barkley,RB,PHI,6900,44095931,14.354,14.354,1.0,1.1264626462646266,16.16928310082099,WAS,25.03,44.17,16.0,1.0,8.5347,statline_mc+recal_10_4b,5.659735013658722,32.21627849296905,0.0,0.0,0.0,14.013,65.66657472246543,0.4185,1.994,1.4895,12.181991011494008,0.06475,12.722356573395944,3.4469265274250454,15.4,72.3,85.73253588516745,55.838201857785,36.20119808799737,,classic,True,9.0,dk_classic_wk1_afternoon_13Sep2026,1,afternoon,12.722356573395944,6-7.5k,00-0034844_1
00-0036264,Jordan Love,QB,GB,5700,44095905,16.1085,16.1085,1.0,1.0,16.10847644358538,MIN,22.22,46.06,15.0,1.0,7.9732,statline_mc+recal_10_4b,4.984954363949308,29.94433825060427,31.23075,238.4230688137856,1.598,3.23425,13.537412365785874,0.09875,0.0,0.0,0.0,0.0,17.87091398913001,-1.7624375455446284,17.6,0.7,77.31924508240297,6.572321798263768,10.85934424523436,,classic,True,24.48,dk_classic_wk1_afternoon_13Sep2026,1,afternoon,17.87091398913001,5-6k,00-0036264_1
00-0040122,Ashton Jeanty,RB,LV,6600,44095935,15.6257,15.6257,1.0,0.9761476147614764,15.252969965191127,MIA,21.69,40.39,17.0,1.0,8.2537,statline_mc+recal_10_4b,5.22003744716536,29.776189182186208,0.0,0.0,0.0,13.6355,49.68008500444597,0.30525,3.83675,2.89075,19.17113713133088,0.15875,12.950872213577686,2.302097751613441,14.8,61.1,72.18086124401913,38.948473504164745,10.560512324880946,,classic,True,35.7,dk_classic_wk1_afternoon_13Sep2026,1,afternoon,12.950872213577686,6-7.5k,00-0040122_1
00-0038128,Malik Willis,QB,MIA,5300,44095907,18.0323,18.0323,1.0,0.8411341134113413,15.1675821202289,LV,18.69,40.39,4.0,1.0,7.9497,statline_mc+recal_10_4b,4.295656181030595,28.2000968958808,30.7535,247.43864779332745,1.44925,3.7935,15.54080331823278,0.16375,0.0,0.0,0.0,0.0,18.152376243556372,-2.9847941233274757,13.0,1.4,57.811447811447806,5.522753835356179,2.6955758077324234,,classic,True,17.7,dk_classic_wk1_afternoon_13Sep2026,1,afternoon,18.152376243556372,5-6k,00-0038128_1
00-0035228,Kyler Murray,QB,MIN,5500,44095906,14.0389,14.0389,1.0,1.0724572457245725,15.056091113983024,GB,23.83,46.06,5.0,1.0,7.9283,statline_mc+recal_10_4b,4.502217471670011,28.4057988837814,31.71175,212.89851173097415,1.43275,3.513,18.624456427312825,0.15425,0.0,0.0,0.0,0.0,16.69738611197025,-1.6412949979872256,16.4,10.5,76.28876484139643,3.996028018251248,10.088742503563871,,classic,True,0.62,dk_classic_wk1_afternoon_13Sep2026,1,afternoon,16.69738611197025,5-6k,00-0035228_1
00-0039040,De'Von Achane,RB,MIA,7000,44095929,16.8901,16.8901,1.0,0.8411341134113413,14.20680490257931,LV,18.69,40.39,16.0,1.0,7.7469,statline_mc+recal_10_4b,5.850392583665542,26.246254853883,0.0,0.0,0.0,9.0495,41.108427530847386,0.2455,3.367,2.6255,17.225852122824683,0.10325,10.857677965367207,3.3491269372121018,20.9,72.3,64.48181818181818,47.45564707614737,5.244651456218824,,classic,True,10.6,dk_classic_wk1_afternoon_13Sep2026,1,afternoon,10.857677965367207,6-7.5k,00-0039040_1
00-0036912,DeVonta Smith,WR,PHI,6600,44096029,12.2343,12.2343,1.0,1.1264626462646266,13.781492047367388,WAS,25.03,44.17,17.0,1.0,8.5343,statline_mc+recal_10_4b,4.353100486528881,28.20171187392649,0.0,0.0,0.0,0.0,0.0,0.0,5.7755,3.848,58.440194406790575,0.288,11.885769440679056,1.895722606688329,12.4,53.3,83.35993314544142,45.98687409767354,24.722073397579827,,classic,True,8.3,dk_classic_wk1_afternoon_13Sep2026,1,afternoon,11.885769440679056,6-7.5k,00-0036912_1
00-0033119,Jacoby Brissett,QB,ARI,5100,44095908,16.1299,16.1299,1.0,0.8537353735373537,13.770702839174865,LAC,18.97,47.17,14.0,1.0,7.87,statline_mc+recal_10_4b,3.4909899411787366,25.97395113580896,35.23,207.73329924890788,1.41575,4.6405,17.78005427916893,0.14775,0.0,0.0,0.0,0.0,16.200837397873208,-2.430134558698345,18.0,4.6,65.44435583909268,8.369516362883145,4.649778367617606,,classic,True,16.48,dk_classic_wk1_afternoon_13Sep2026,1,afternoon,16.200837397873208,5-6k,00-0033119_1
00-0035659,Terry McLaurin,WR,WAS,5700,44096037,15.3803,15.3803,1.0,0.8613861386138615,13.248388449878153,PHI,19.14,44.17,10.0,1.0,8.2909,statline_mc+recal_10_4b,4.015997154049831,27.399703441203997,0.0,0.0,0.0,0.0,0.0,0.0,6.78875,4.25275,54.591543596915145,0.28625,11.849654359691517,1.398734090186636,11.4,20.4,72.70973979157107,29.80137766555102,13.213176380910769,,classic,True,3.4,dk_classic_wk1_afternoon_13Sep2026,1,afternoon,11.849654359691517,5-6k,00-0035659_1
00-0038124,Christian Watson,WR,GB,5900,44096033,12.782,12.782,1.0,1.0,12.782014689619292,MIN,22.22,46.06,10.0,1.0,8.3495,statline_mc+recal_10_4b,3.672382891669993,26.92228691957059,0.0,0.0,0.0,0.079,0.6741257768634651,0.004,5.263,3.2785,51.85531085336226,0.36475,11.163943663022572,1.61807102659672,13.5,6.0,82.1670380808809,26.733775502644,23.046783297800896,,classic,True,35.7,dk_classic_wk1_afternoon_13Sep2026,1,afternoon,11.163943663022572,5-6k,00-0038124_1
00-0038559,Michael Wilson,WR,ARI,5300,44096039,14.7323,14.7323,1.0,0.8537353735373537,12.577502434722067,LAC,18.97,47.17,17.0,1.0,8.5677,statline_mc+recal_10_4b,2.535245856225701,27.169243459736467,0.0,0.0,0.0,0.0,0.0,0.0,8.695,5.326,58.19978229642555,0.36225,13.784228229642554,-1.2067257949204873,13.5,5.6,78.15871403290292,28.10874445245039,18.20584031318425,,classic,True,10.6,dk_classic_wk1_afternoon_13Sep2026,1,afternoon,13.784228229642554,5-6k,00-0038559_1
00-0039338,Brock Bowers,TE,LV,6900,44096175,12.6645,12.6645,1.0,0.9761476147614764,12.362422629808483,MIA,21.69,40.39,12.0,0.6,6.112,statline_mc+recal_10_4b,6.7207323913017465,20.51407567528541,0.0,0.0,0.0,0.0,0.0,0.0,3.6985,2.66725,26.902625721158238,0.23475,6.868012572115823,5.49441005769266,15.2,,50.42191575194671,4.854308616592992,1.8880363847582888,,classic,True,0.0,dk_classic_wk1_afternoon_13Sep2026,1,afternoon,6.868012572115823,6-7.5k,00-0039338_1
